match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,captain,stat_goals,stat_goodHighClaim,stat_hitWoodwork
12782887,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,False,25.0,9.0,24.0,8.0,0.0,1.0,1.0,8.0,24.0,1.0,5.0,1.0,1.0,90.0,27.0,6.5,16.0,0.00304423,0,-0.2116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782887,home,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,False,22.0,11.0,8.0,1.0,0.0,5.0,8.0,6.0,14.0,3.0,4.0,,,76.0,53.0,6.7,20.0,0.00525289,0,,1.0,1.0,6.0,6.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
12782887,home,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,24.0,14.0,7.0,2.0,0.0,9.0,12.0,5.0,12.0,2.0,5.0,,,90.0,35.0,6.5,12.0,0.00688782,0,,2.0,1.0,3.0,4.0,,,,,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,
12782887,home,Cercle Brugge,Emmanuel Kakou,Emmanuel Kakou,,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,False,32.0,19.0,12.0,6.0,0.0,10.0,13.0,9.0,20.0,2.0,7.0,,,90.0,49.0,6.9,18.0,0.00873722,0,,1.0,2.0,3.0,4.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12782887,home,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,False,13.0,8.0,2.0,,0.0,,,8.0,16.0,1.0,,,,67.0,29.0,6.4,13.0,0.0964001,1,,2.0,2.0,7.0,5.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.2273,1.0,,,,,,,,,
12782887,home,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,29.0,17.0,6.0,,0.0,4.0,6.0,13.0,25.0,,10.0,,,90.0,56.0,6.9,19.0,0.0784118,3,,,2.0,7.0,9.0,2.0,2.0,1.0,,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,,,,0.1345,,1.0,2.0,0.2219,,,,,,
12782887,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,35.0,16.0,13.0,4.0,0.0,8.0,10.0,8.0,25.0,3.0,9.0,,,67.0,46.0,6.6,23.0,0.0149233,1,,2.0,3.0,6.0,4.0,1.0,,,,2.0,,1.0,1.0,1.0,2.0,,2.0,,,,0.1363,,1.0,,0.9167,,,,,,
12782887,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,M,20,20,False,25.0,17.0,2.0,1.0,1.0,5.0,6.0,15.0,24.0,,5.0,,,90.0,52.0,7.5,17.0,0.600906,2,,1.0,1.0,6.0,2.0,1.0,2.0,1.0,,,,2.0,,,3.0,5.0,1.0,,2.0,,0.0502,2.0,,,,3.0,1.0,,,,
12782887,home,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,False,25.0,9.0,2.0,,0.0,2.0,5.0,8.0,21.0,,3.0,,,90.0,44.0,6.8,22.0,0.154414,1,,5.0,6.0,7.0,9.0,1.0,1.0,,,1.0,3.0,,,,4.0,1.0,,,,,0.091,1.0,,1.0,,1.0,,True,,,
12782887,home,Cercle Brugge,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,False,12.0,8.0,,,0.0,4.0,5.0,6.0,15.0,,3.0,,,67.0,35.0,6.9,15.0,0.0174253,0,,,,3.0,7.0,2.0,4.0,4.0,,,2.0,,1.0,,3.0,8.0,1.0,,,,,,,,,2.0,,,,,
