match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_shotOffTarget,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
10913240,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,30.0,21.0,9.0,21.0,23.0,7.0,8.0,1.0,7.0,9.0,90.0,45.0,8.4,9.0,0.0,0.0,4.383e-05,0,1.6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913240,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,45.0,40.0,4.0,14.0,16.0,32.0,3.0,,,,90.0,85.0,7.2,18.0,0.0,0.0,0.0612312,0,,4.0,27.0,3.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
10913240,home,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,61.0,53.0,7.0,33.0,37.0,24.0,6.0,,,,90.0,75.0,6.9,9.0,0.0,0.0,0.00970546,0,,5.0,20.0,,,,3.0,2.0,5.0,1.0,,,,7.0,2.0,,1.0,,1.0,1.0,,tosinadarabioyo,1.0,1.0,,,,,,,,,,,,
10913240,home,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,118179,EUR,560390400,D,13,13,False,54.0,47.0,4.0,35.0,37.0,17.0,5.0,,,,90.0,67.0,6.8,8.0,0.0,0.0,0.00413603,0,,2.0,12.0,,,,,1.0,1.0,1.0,,,,3.0,1.0,3.0,,,1.0,,,,,1.0,True,,,,,,,,,,,
10913240,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,49.0,35.0,7.0,17.0,25.0,27.0,10.0,,,,90.0,72.0,6.6,20.0,0.0,0.0,0.0252356,0,,2.0,19.0,3.0,1.0,,,2.0,,,,1.0,,1.0,,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,
10913240,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,42.0,35.0,2.0,15.0,17.0,25.0,6.0,,,,90.0,55.0,6.9,8.0,0.0,0.0,0.00963562,0,,1.0,20.0,,,1.0,2.0,3.0,6.0,,,,,3.0,,1.0,3.0,2.0,1.0,2.0,,Palhinha,,1.0,,1.0,,,,,,,,,,
10913240,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,False,22.0,15.0,1.0,5.0,6.0,17.0,3.0,,,,68.0,35.0,6.3,11.0,0.0344,0.0,0.00781822,1,,,10.0,1.0,,,1.0,4.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
10913240,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,M,14,14,False,18.0,10.0,,3.0,3.0,17.0,3.0,,,,68.0,34.0,6.4,15.0,0.0872,0.0,0.00615792,1,,,7.0,2.0,,,,4.0,2.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,2.0,,,,1.0,1.0,,,,,
10913240,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,30.0,27.0,2.0,4.0,4.0,35.0,6.0,,,,89.0,53.0,6.9,17.0,0.0383,0.0,0.178685,1,,2.0,25.0,9.0,2.0,1.0,,6.0,2.0,,4.0,,,1.0,,,,,2.0,1.0,1.0,andreaspereira,,2.0,,,,,,1.0,,1.0,1.0,,,
10913240,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,20,20,False,38.0,31.0,2.0,5.0,6.0,32.0,3.0,,,,83.0,47.0,7.1,10.0,0.0899,0.5573,0.045721,2,,2.0,26.0,,,,,4.0,3.0,1.0,1.0,2.0,1.0,,,,,,2.0,1.0,1.0,willianborges88,,1.0,,,1.0,,,,,,,1.0,1.0,
