match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_outfielderBlock,stat_interceptionWon,captain,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_challengeLost,stat_goalAssist,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_hitWoodwork
11407510,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,26.0,19.0,15.0,8.0,16.0,17.0,3.0,9.0,11.0,2.0,1.0,2.0,90.0,36.0,7.5,7.0,0.00205164,0,0.4328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407510,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,53.0,44.0,7.0,2.0,22.0,23.0,22.0,30.0,1.0,,,,90.0,61.0,7.3,10.0,0.0686145,1,,Federico Gatti,,3.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0919,2.0,,,,,,,,,,,,,,,,,,,,,
11407510,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,55.0,51.0,10.0,9.0,29.0,29.0,22.0,27.0,1.0,,,,90.0,62.0,7.6,5.0,0.00746484,0,,,,3.0,4.0,3.0,4.0,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11407510,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,76.0,65.0,15.0,8.0,31.0,34.0,35.0,43.0,6.0,,,,90.0,89.0,7.3,12.0,0.0361042,0,,,,1.0,2.0,3.0,3.0,,,8.0,,1.0,,1.0,1.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11407510,home,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,False,31.0,28.0,,,12.0,12.0,16.0,20.0,4.0,,,,90.0,40.0,7.0,4.0,0.0106451,0,,,,1.0,3.0,2.0,5.0,,,3.0,,1.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,
11407510,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,33.0,27.0,1.0,1.0,8.0,10.0,20.0,27.0,4.0,,,,89.0,49.0,6.8,12.0,0.0648499,1,,,,3.0,,4.0,1.0,,,1.0,,,0.2916,1.0,4.0,1.0,,,1.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,0.5264,,,,,,
11407510,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,61.0,53.0,11.0,8.0,21.0,24.0,32.0,37.0,7.0,,,,90.0,73.0,7.5,9.0,0.0245134,1,,,,,,2.0,4.0,,1.0,1.0,2.0,1.0,0.0161,1.0,,2.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,
11407510,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,28.0,23.0,1.0,,9.0,11.0,14.0,19.0,3.0,,,,90.0,38.0,7.2,9.0,0.00929647,1,,,,2.0,1.0,6.0,2.0,,,1.0,1.0,4.0,0.2116,,2.0,,1.0,,,,,,1.0,,,1.0,1.0,,0.558,1.0,,,,,
11407510,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,False,24.0,21.0,2.0,2.0,9.0,9.0,12.0,22.0,3.0,,,,75.0,47.0,6.9,14.0,0.00530354,1,,,,,,4.0,1.0,,,2.0,1.0,,0.0463,,7.0,,,,,2.0,,,1.0,,,1.0,1.0,,,,1.0,,,,
11407510,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,14.0,10.0,,,2.0,4.0,8.0,10.0,,,,,76.0,27.0,7.6,6.0,0.0411851,5,,,,2.0,1.0,3.0,6.0,1.0,3.0,,3.0,1.0,0.3027,2.0,,,,,,,,,2.0,2.0,1.0,1.0,2.0,,0.3302,,,1.0,1.0,,
11407510,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,False,15.0,13.0,,,3.0,4.0,10.0,11.0,1.0,,,,66.0,26.0,7.0,4.0,0.0218091,3,,Kenan Yıldız,,2.0,3.0,4.0,8.0,,1.0,,3.0,,0.159,2.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,2.0,,
11407510,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,True,11.0,8.0,,,1.0,2.0,7.0,9.0,3.0,,,,24.0,16.0,7.1,5.0,0.462983,0,,,,,,,3.0,1.0,,,2.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,
11407510,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,8.0,5.0,1.0,,3.0,4.0,2.0,4.0,3.0,,,,15.0,17.0,6.6,7.0,0.00081483,0,,,,,1.0,3.0,2.0,,,2.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
11407510,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,,14.0,5.0,6.6,1.0,0.00079062,0,,,,1.0,1.0,3.0,2.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11407510,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407510,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
