match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_totalClearance,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,player_firstName,player_lastName,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_lastManTackle
12764892,home,Real Betis,Adrián,adrian,Adrián,G,13,190.0,2122,M,50539,EUR,536630400,G,13,13,False,19.0,17.0,4.0,2.0,0.0,16.0,16.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,90.0,28.0,7.1,2.0,0.00012037,0,0.0352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764892,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176.0,889,M,893062,EUR,827452800,D,24,24,False,60.0,51.0,6.0,3.0,0.0,20.0,24.0,32.0,39.0,,7.0,7.0,,,90.0,93.0,7.3,18.0,0.0844649,2,,True,3.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0.1215,3.0,,,,,,,,,,,,,,,
12764892,home,Real Betis,Diego Llorente,diego-llorente,D. Llorente,D,3,185.0,1163,M,305278,EUR,745459200,D,3,3,False,75.0,70.0,3.0,1.0,0.0,57.0,57.0,13.0,18.0,5.0,6.0,1.0,,,90.0,87.0,7.5,5.0,0.00453931,1,,,,,1.0,2.0,,,,,,4.0,1.0,,,,1.0,,0.0498,,1.0,5.0,0.0729,,,,,,,,,,,,
12764892,home,Real Betis,Natan,natan,Natan,D,4,188.0,3280,M,1015287,EUR,981417600,D,6,6,False,81.0,76.0,5.0,2.0,0.0,60.0,61.0,16.0,20.0,1.0,2.0,7.0,,,90.0,89.0,7.2,6.0,0.00553611,2,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.1536,,,2.0,,1.0,,,,,,,,,,,
12764892,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1733,M,67769,EUR,714700800,D,12,12,False,48.0,46.0,4.0,3.0,0.0,21.0,22.0,25.0,33.0,1.0,4.0,7.0,,,90.0,68.0,7.4,11.0,0.122912,0,,,7.0,,,2.0,,,1.0,1.0,,,1.0,,,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,
12764892,home,Real Betis,Johnny Cardoso,johnny,J. Cardoso,M,5,186.0,5155,M,990169,EUR,1000944000,M,4,4,False,45.0,41.0,1.0,1.0,0.0,17.0,17.0,24.0,28.0,1.0,4.0,9.0,,,90.0,60.0,7.9,7.0,0.0418221,2,,,,,1.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,,2.0,,0.958,,1.0,3.0,0.9926,,,1.0,,,,,,,,,
12764892,home,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1047,M,1137814,EUR,998697600,M,16,16,False,65.0,56.0,5.0,2.0,0.0,25.0,25.0,31.0,40.0,3.0,10.0,4.0,,,90.0,77.0,7.7,10.0,0.137072,1,,,,,1.0,2.0,1.0,,1.0,1.0,,1.0,4.0,2.0,1.0,2.0,,,0.0588,2.0,1.0,1.0,0.0163,,,,,,,,,,,,
12764892,home,Real Betis,Assane Diao,assane-diao,A. Diao,F,38,185.0,18661,M,1493689,EUR,1126051200,M,38,38,False,24.0,16.0,2.0,,0.0,7.0,10.0,9.0,15.0,3.0,11.0,6.0,,,73.0,47.0,7.4,15.0,0.0380191,3,,,1.0,,1.0,5.0,1.0,,3.0,1.0,1.0,2.0,5.0,5.0,3.0,2.0,1.0,,0.2786,,,1.0,,2.0,,,,,,,,,,,
12764892,home,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171.0,2152,M,789381,EUR,760492800,M,9,9,False,40.0,32.0,5.0,4.0,0.0,9.0,10.0,26.0,37.0,,7.0,4.0,,,90.0,66.0,7.8,19.0,0.358338,2,,,7.0,3.0,,7.0,3.0,2.0,3.0,2.0,,1.0,2.0,1.0,3.0,3.0,1.0,,0.1164,6.0,2.0,1.0,0.0693,,1.0,,,,1.0,,,,,,
12764892,home,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44706,M,1011375,EUR,1008547200,M,10,10,False,14.0,10.0,,,0.0,2.0,2.0,8.0,12.0,2.0,6.0,1.0,,,60.0,32.0,7.0,14.0,0.215781,2,,,,,,5.0,1.0,2.0,4.0,3.0,,,,,7.0,1.0,1.0,,0.0732,1.0,1.0,1.0,0.2574,1.0,1.0,,,,,ez_abde,1.0,,,,
12764892,home,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,45633,M,115665,EUR,671328000,F,11,11,False,12.0,7.0,,,0.0,1.0,1.0,6.0,11.0,1.0,1.0,1.0,,,73.0,23.0,6.5,10.0,0.0660307,2,,,,,1.0,3.0,,2.0,,,,,,,2.0,,,1.0,0.5566,,2.0,,1.1655,,,,,,,bakambu17,2.0,,,,
12764892,home,Real Betis,Jesús Rodriguez,jesus-rodriguez,J. Rodriguez,M,17,185.0,4183,M,1800245,EUR,1132531200,F,36,36,True,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,1.0,5.0,3.0,,,30.0,20.0,6.6,5.0,0.072438,0,,,,,,3.0,,,2.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12764892,home,Real Betis,Juanmi,juanmi,Juanmi,F,7,169.0,641,M,96369,EUR,737856000,F,7,7,True,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,2.0,2.0,,,17.0,15.0,6.4,6.0,0.00043278,1,,,,,,3.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,0.0977,,,,,,,,,,,,,,,,
12764892,home,Real Betis,Vitor Roque,vitor-roque,V. Roque,F,9,174.0,72751,M,1150391,EUR,1109548800,F,8,8,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,1.0,,,17.0,7.0,6.4,2.0,0.00684123,0,,,,,,3.0,,1.0,,,,,,,,,2.0,,,,,,,,,,Vitor Roque,,,VRoque,,,,,
12764892,home,Real Betis,Manu González,manu-gonzalez,M. González,G,41,,203,M,1823954,EUR,1176854400,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Manu González,,,,,,,,
12764892,home,Real Betis,Germán García,german-garcia,G. García,G,30,,71,M,1415725,EUR,1072915200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Germán García,,,,,,,,
12764892,home,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1897,M,99519,EUR,663897600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764892,home,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,17,174.0,5614,M,111803,EUR,731289600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,youssouf_sabaly23,,,,,
12764892,home,Real Betis,Romain Perraud,romain-perraud,R. Perraud,D,15,173.0,600,M,827519,EUR,874886400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764892,home,Real Betis,Dani Pérez,dani-perez,D. Pérez,M,37,173.0,114,M,1171626,EUR,1122336000,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764892,home,Real Betis,Mateo Flores,mateo-flores,M. Flores,M,46,178.0,184,M,1893864,EUR,1081296000,M,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764892,away,HJK,Thijmen Nijhuis,thijmen-nijhuis,T. Nijhuis,G,1,196.0,50,M,845979,EUR,901324800,G,25,25,False,40.0,30.0,11.0,2.0,0.0,30.0,35.0,,5.0,,,11.0,,7.0,90.0,52.0,7.1,10.0,9.024e-05,0,1.574,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,
12764892,away,HJK,Brooklyn Lyons-Foster,brooklyn-lyons-foster,B. Lyons-Foster,D,2,183.0,63,M,867437,EUR,975628800,D,2,2,False,26.0,20.0,2.0,1.0,0.0,11.0,14.0,9.0,13.0,1.0,5.0,4.0,,,90.0,49.0,6.6,10.0,0.00337171,0,,,1.0,,2.0,4.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,
12764892,away,HJK,Georgios Antzoulas,georgios-antzoulas,G. Antzoulas,D,3,188.0,91,M,894484,EUR,949622400,D,3,3,False,45.0,34.0,11.0,4.0,0.0,25.0,28.0,9.0,17.0,2.0,6.0,2.0,,,90.0,59.0,6.9,12.0,0.00304988,0,,,,,1.0,5.0,1.0,,,,,1.0,4.0,2.0,1.0,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,,2.0,
