match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_wonContest,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,captain,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated
11352427,home,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,920542,EUR,884131200,F,11,11,False,12.0,6.0,1.0,1.0,3.0,3.0,3.0,10.0,2.0,,,,,90.0,39.0,6.5,18.0,0.00411787,4,,3.0,3.0,10.0,4.0,1.0,1.0,3.0,,,1.0,0.3263,0.1806,1.0,3.0,4.0,2.0,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,
11352427,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,True,16.0,15.0,,,,,15.0,18.0,2.0,,,,,37.0,28.0,7.0,7.0,0.240526,1,,1.0,,5.0,2.0,,,,,,1.0,0.0159,,1.0,3.0,2.0,1.0,,,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,
11352427,home,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181,590,M,47992,EUR,679622400,M,30,30,True,20.0,16.0,1.0,,4.0,4.0,13.0,24.0,,,,,,22.0,34.0,6.4,16.0,0.0193679,1,,,,4.0,,1.0,,,,,,0.0267,0.2436,,3.0,1.0,,,,,1.0,8.0,,,,,1.0,,,,,,,,,,
11352427,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177,75,M,97465,EUR,710899200,M,8,8,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,,,,,13.0,9.0,6.6,2.0,0.024868,1,,1.0,,1.0,,,1.0,,,,,0.2265,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11352427,home,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184,112,M,140487,EUR,786326400,F,10,10,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,13.0,4.0,6.5,1.0,0.00338861,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352427,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352427,home,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352427,home,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issa_kabore_29,,,,,,
11352427,home,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,387116,EUR,742867200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352427,home,Luton Town,Jacob Brown,jacob-brown,J. Brown,F,40,178,156,M,858911,EUR,892166400,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352427,away,Sheffield United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,18,18,False,31.0,6.0,30.0,5.0,1.0,2.0,5.0,29.0,8.0,1.0,1.0,,,90.0,36.0,7.0,25.0,0.00106919,0,1.1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,
11352427,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,805,M,929132,EUR,964656000,D,20,20,False,19.0,7.0,7.0,1.0,2.0,5.0,5.0,15.0,5.0,,,,,90.0,46.0,7.2,15.0,0.0219683,0,,1.0,4.0,3.0,7.0,,,8.0,,1.0,1.0,,,1.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,
11352427,away,Sheffield United,Mason Holgate,mason-holgate,M. Holgate,D,3,187,413,M,781544,EUR,845942400,D,30,30,False,10.0,4.0,3.0,,3.0,6.0,1.0,6.0,3.0,,,,,90.0,39.0,6.7,17.0,0.00228957,0,,4.0,1.0,8.0,3.0,,,6.0,,,2.0,,,2.0,,1.0,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,2.0,,,
11352427,away,Sheffield United,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1549,M,825899,EUR,922406400,D,15,15,False,11.0,10.0,2.0,2.0,6.0,7.0,4.0,4.0,1.0,,,,,90.0,25.0,7.1,1.0,0.00167658,0,,,3.0,,5.0,,,11.0,,,,,,,,,,,2.0,,,,,,,,,,True,,,,,1.0,,,
11352427,away,Sheffield United,Jack Robinson,jack-robinson,J. Robinson,D,6,180,148,M,98454,EUR,746841600,D,19,19,False,15.0,9.0,4.0,,7.0,9.0,2.0,6.0,4.0,,,,,90.0,34.0,6.9,14.0,0.00118661,0,,3.0,2.0,3.0,5.0,,,4.0,,1.0,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,1.0,,,
11352427,away,Sheffield United,Rhys Norrington-Davies,rhys-norrington-davies,R. Norrington-Davies,D,18,181,102,M,911708,EUR,924739200,D,33,33,False,,,,,,,,,,,,,,5.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11352427,away,Sheffield United,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,1003334,EUR,1034899200,M,28,28,False,10.0,7.0,,,3.0,4.0,4.0,7.0,3.0,,,,,81.0,26.0,6.4,13.0,0.00433558,2,,1.0,,11.0,2.0,1.0,,1.0,,,1.0,0.8249,0.9965,1.0,5.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,jamesmcatee_,,,,,,
11352427,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,21,21,False,25.0,18.0,6.0,2.0,9.0,11.0,9.0,14.0,8.0,,,,,90.0,47.0,7.8,8.0,0.00391496,2,,1.0,8.0,3.0,15.0,1.0,1.0,7.0,1.0,1.0,2.0,0.2045,0.5052,1.0,1.0,1.0,,,6.0,4.0,,,1.0,,,,,,,1.0,,,,1.0,,,
11352427,away,Sheffield United,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169,1011,M,837495,EUR,867110400,M,8,8,False,7.0,4.0,3.0,1.0,2.0,2.0,3.0,7.0,3.0,,,,,60.0,14.0,6.6,5.0,0.0658074,0,,,,2.0,2.0,,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,
11352427,away,Sheffield United,Ben Osborn,ben-osborn,B. Osborn,M,23,176,72,M,282665,EUR,776044800,M,23,23,False,20.0,17.0,2.0,1.0,5.0,6.0,12.0,14.0,4.0,,,,,90.0,26.0,7.2,3.0,0.0549293,0,,1.0,,2.0,4.0,,,,,1.0,1.0,,,,,,,,3.0,1.0,,,,1.0,Ben,Osborn,,,,,,,,,1.0,,
11352427,away,Sheffield United,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,10,10,False,10.0,8.0,,,2.0,2.0,6.0,8.0,3.0,,,,,81.0,26.0,6.7,8.0,0.0177615,2,,2.0,,6.0,1.0,1.0,,2.0,,,,0.7692,0.9845,1.0,2.0,2.0,1.0,,,,3.0,,1.0,,,,,,,1.0,,,,,,1.0,
11352427,away,Sheffield United,Max Lowe,max-lowe,M. Lowe,D,3,175,111,M,355154,EUR,863308800,D,3,3,True,21.0,12.0,4.0,2.0,6.0,8.0,6.0,14.0,,,,,,85.0,29.0,6.7,10.0,0.0174987,0,,3.0,1.0,4.0,4.0,,,2.0,,,1.0,,,,,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,1.0
11352427,away,Sheffield United,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,795058,EUR,899164800,M,22,22,True,6.0,4.0,,,2.0,4.0,2.0,4.0,3.0,,,,,30.0,17.0,6.4,7.0,0.00174242,0,,2.0,,6.0,3.0,,,2.0,,,,,,1.0,1.0,2.0,,1.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,
11352427,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,223,M,100637,EUR,671414400,M,16,16,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,2.0,,,,,9.0,6.0,6.3,2.0,0.00094191,0,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11352427,away,Sheffield United,Rhian Brewster,rhian-brewster,R. Brewster,F,10,180,874,M,878705,EUR,954547200,F,7,7,True,2.0,,,,,1.0,,3.0,1.0,,,,,9.0,8.0,6.5,6.0,,1,,1.0,1.0,5.0,2.0,,,,,,2.0,0.0103,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,
11352427,away,Sheffield United,Jordan Amissah,jordan-amissah,J. Amissah,G,21,198,224,M,1388341,EUR,996710400,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352427,away,Sheffield United,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Yasser,Larouci,,,,,larouci.yasseroff,,,,,,
11352427,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188,817,M,822459,EUR,902880000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352427,away,Sheffield United,Andre Brooks,andre-brooks,A. Brooks,M,11,180,245,M,1396445,EUR,1061337600,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352427,away,Sheffield United,William Osula,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
