match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_keyPass,captain,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_goals,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,stat_hitWoodwork
11407430,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,37.0,30.0,16.0,9.0,29.0,32.0,1.0,5.0,1.0,7.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,90.0,52.0,8.2,9.0,0.0002712,0,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407430,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,32.0,31.0,3.0,3.0,23.0,24.0,8.0,9.0,2.0,5.0,1.0,2.0,,,,,,90.0,50.0,6.9,5.0,0.0186973,0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11407430,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,False,64.0,59.0,11.0,8.0,47.0,48.0,12.0,16.0,5.0,7.0,,,,,,,,90.0,73.0,7.6,7.0,0.00363217,0,,,1.0,1.0,,1.0,1.0,,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
11407430,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,67.0,59.0,2.0,,50.0,56.0,9.0,11.0,6.0,9.0,,,,,,,,90.0,76.0,7.3,8.0,0.00182437,0,,,,,,5.0,2.0,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11407430,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,52.0,40.0,7.0,3.0,27.0,35.0,13.0,17.0,2.0,2.0,2.0,1.0,,,,,,90.0,71.0,7.0,16.0,0.0042153,0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11407430,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,29.0,25.0,,,15.0,16.0,10.0,13.0,3.0,3.0,2.0,2.0,,,,,,67.0,38.0,6.7,10.0,0.017007,0,,,,4.0,,,,,,,,1.0,,MatteoGuendouzi,1.0,3.0,,,,,,,,,,,,,,,,
11407430,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,65,65,False,27.0,23.0,1.0,1.0,21.0,22.0,2.0,5.0,4.0,3.0,,2.0,,,,,,63.0,35.0,6.4,6.0,0.00097216,0,,,,6.0,,,,3.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
11407430,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,31.0,20.0,3.0,2.0,9.0,14.0,11.0,21.0,2.0,4.0,1.0,1.0,,,,,,67.0,46.0,7.1,17.0,0.0834116,3,,4.0,,2.0,2.0,,,,,,,,,,1.0,,2.0,True,1.0,1.0,1.0,2.0,0.3298,0.1745,,,,,,,,
11407430,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,28.0,24.0,,,10.0,11.0,14.0,17.0,6.0,5.0,1.0,,,,,,,90.0,47.0,6.8,11.0,0.329589,3,,,1.0,8.0,4.0,1.0,,2.0,,,1.0,4.0,3.0,F_Andersoon,,2.0,1.0,,1.0,1.0,1.0,1.0,0.6551,0.6182,1.0,,,,,,,
11407430,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,19,19,False,17.0,7.0,1.0,1.0,3.0,4.0,4.0,13.0,7.0,4.0,3.0,1.0,,,,,,78.0,30.0,7.1,14.0,0.00966827,1,,,1.0,3.0,1.0,1.0,,2.0,,,2.0,3.0,2.0,tatycastellanos11,,,,,1.0,,1.0,,0.1363,,,1.0,,,,,,
11407430,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,21.0,19.0,,,13.0,13.0,6.0,9.0,4.0,2.0,3.0,3.0,,,,,,77.0,37.0,6.4,10.0,0.00152555,1,,1.0,,7.0,3.0,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.0224,,,3.0,,,,,,
11407430,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,True,17.0,9.0,5.0,1.0,6.0,7.0,4.0,11.0,1.0,6.0,,,,,,,,27.0,21.0,6.6,9.0,0.0099531,0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,
11407430,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,8.0,4.0,1.0,,4.0,5.0,,3.0,4.0,,,1.0,,,,,,23.0,15.0,6.7,4.0,4.756e-05,2,,,3.0,3.0,,2.0,,,,,2.0,1.0,,,,,,,,,1.0,,0.071,,1.0,,,,,,,
11407430,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,True,13.0,11.0,,,7.0,7.0,4.0,6.0,2.0,2.0,,,,,,,,23.0,16.0,6.7,3.0,0.00379933,0,,,,1.0,,,,,,,1.0,1.0,1.0,kamadadaichi,,1.0,1.0,,,,,,,,,,,,,,,
11407430,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,6.0,6.0,,,4.0,4.0,3.0,4.0,,1.0,,,,,,,,13.0,10.0,6.5,2.0,0.0599017,0,,2.0,,2.0,1.0,,,1.0,,,,,,Pedro,,,1.0,,,,,,,,,,1.0,,,,,
11407430,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,True,5.0,4.0,,,,,4.0,5.0,,,,,,,,,,12.0,6.0,7.1,1.0,0.00394478,1,,,1.0,2.0,,,,1.0,,,,,,ciroimmobile17,,,,,,,,1.0,0.7884,0.9939,,1.0,,1.0,,,,
11407430,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407430,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407430,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
