match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_expectedGoalsOnTarget,stat_punches,stat_clearanceOffLine,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_goals
11368623,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,18.0,18.0,1.0,1.0,0.0,18.0,18.0,5.0,1.0,2.0,90.0,23.0,6.7,8.06e-05,0,-0.2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368623,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,47.0,43.0,3.0,2.0,0.0,16.0,16.0,,,,90.0,60.0,7.0,0.0283967,0,,,,hamarintos27,27.0,32.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,
11368623,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,76.0,71.0,2.0,1.0,0.0,36.0,37.0,,,,90.0,87.0,6.9,0.0195509,1,,,,,35.0,39.0,,4.0,6.0,,2.0,,,3.0,3.0,2.0,2.0,7.0,1.0,True,2.0,2.0,1.0,1.0,0.0558,,,,,,,,,,,,,,
11368623,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,94.0,87.0,4.0,2.0,0.0,50.0,52.0,7.0,,,90.0,101.0,6.5,0.0145689,0,,,,,37.0,42.0,,3.0,2.0,1.0,2.0,,2.0,,,1.0,2.0,8.0,,,,2.0,,,,,,,,,,,,,,,,,
11368623,home,Real Sociedad,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,366592,EUR,865468800,D,17,17,False,57.0,53.0,2.0,1.0,0.0,21.0,22.0,3.0,,,81.0,73.0,7.1,0.0247258,0,,,,kierantierney1,32.0,37.0,2.0,4.0,4.0,1.0,4.0,,,2.0,1.0,,,8.0,1.0,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,
11368623,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,72.0,61.0,7.0,5.0,0.0,16.0,17.0,4.0,,,90.0,100.0,7.1,0.0695645,4,,,,,45.0,56.0,1.0,9.0,10.0,,,,,4.0,2.0,3.0,4.0,19.0,,,1.0,1.0,,5.0,0.1822,2.0,,2.0,1.0,3.0,,,,,,,,,
11368623,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,False,42.0,42.0,4.0,4.0,0.0,11.0,11.0,3.0,,,84.0,53.0,7.2,0.0334749,1,,,,,31.0,32.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,2.0,0.0443,,,,,1.0,,,,,,,,,
11368623,home,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,12,12,False,27.0,25.0,2.0,2.0,0.0,4.0,5.0,1.0,,,68.0,41.0,7.1,0.146734,3,,Arsen Zakharyan,,zaha47,22.0,27.0,5.0,3.0,,3.0,1.0,,,,,2.0,1.0,8.0,3.0,,,,2.0,,0.0941,,,,1.0,,1.0,0.0935,,,,,,,
11368623,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,F,14,14,False,42.0,33.0,,,0.0,7.0,7.0,6.0,,,90.0,66.0,7.5,0.249779,1,,,,KuboTake,27.0,41.0,6.0,3.0,8.0,,,,,1.0,1.0,2.0,1.0,19.0,1.0,,,,,3.0,0.067,6.0,4.0,,1.0,,1.0,0.3315,,,,,,,
11368623,home,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,11,11,False,21.0,18.0,,,0.0,4.0,4.0,1.0,,,82.0,30.0,7.0,0.0276102,2,,,,,14.0,20.0,3.0,1.0,3.0,,,,,,,,,7.0,,,,1.0,,2.0,0.0796,,,1.0,1.0,1.0,,,,,,,,,
