match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wasFouled,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot
13189407,home,Millwall,Mihailo Ivanović,Mihailo Ivanovic,,mihailo-ivanovic,M. Ivanović,F,9,189.0,1075,M,1165838,EUR,1101686400,F,26,26,False,19.0,12.0,3.0,1.0,0.0,2.0,2.0,10.0,17.0,2.0,,,,84.0,41.0,6.8,15.0,4,,,5.0,1.0,8.0,2.0,1.0,,,1.0,,1.0,,5.0,1.0,,,,1.0,,1.0,,1.0,2.0,1.0,,2.0,
13189407,home,Millwall,George Saville,,,george-saville,G. Saville,M,23,176.0,124,M,287897,EUR,738892800,M,23,23,True,22.0,22.0,1.0,1.0,0.0,14.0,14.0,8.0,8.0,4.0,,,,27.0,27.0,6.7,1.0,1,,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,
13189407,home,Millwall,Raees Bangura-Williams,Raees Bangura-Williams,,raees-bangura-williams,R. Bangura-Williams,M,31,174.0,98,M,2023412,EUR,1088726400,F,31,31,True,10.0,10.0,,,0.0,9.0,9.0,1.0,1.0,2.0,,,,15.0,14.0,7.6,,1,,,,,1.0,3.0,,2.0,2.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,
13189407,home,Millwall,Alfie Massey,,,alfie-massey,A. Massey,M,44,183.0,26,M,1895533,EUR,1137542400,M,44,44,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,,11.0,4.0,6.5,,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13189407,home,Millwall,Sheldon Kendall,Sheldon Kendall,,sheldon-kendall,S. Kendall,F,32,,12,M,1919361,EUR,1199059200,M,51,51,True,,,,,0.0,,,,,,,,,10.0,,6.3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
13189407,home,Millwall,Liam Roberts,,,liam-roberts,L. Roberts,G,1,183.0,46,M,879657,EUR,785376000,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189407,home,Millwall,Shaun Hutchinson,,,shaun-hutchinson,S. Hutchinson,D,,186.0,24,M,37961,EUR,659318400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189407,home,Millwall,Wes Harding,,,wes-harding,W. Harding,D,45,181.0,89,M,892397,EUR,845769600,D,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189407,home,Millwall,Murray Wallace,,,murray-wallace,M. Wallace,D,3,181.0,31,M,164285,EUR,726624000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189407,home,Millwall,Frankie Baker,Frankie Baker,,frankie-baker,F. Baker,F,46,,16,M,2031166,EUR,1133222400,F,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189407,away,Dagenham & Redbridge,Elliot Justham,Elliot,Justham,elliot-justham,E. Justham,G,1,190.0,4,M,363154,EUR,648259200,G,1,1,False,35.0,25.0,15.0,5.0,0.0,23.0,26.0,2.0,9.0,3.0,1.0,1.0,1.0,90.0,39.0,6.1,10.0,0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
13189407,away,Dagenham & Redbridge,Trent Rendall,Trent,Rendall,rendall-trent,T. Rendall,D,17,190.0,21,M,1515516,EUR,999907200,D,17,17,False,29.0,16.0,4.0,2.0,0.0,10.0,16.0,6.0,13.0,4.0,,,,75.0,51.0,6.5,20.0,0,,,1.0,1.0,2.0,3.0,,,,2.0,1.0,2.0,2.0,1.0,,,,,,,1.0,,,,,,,
13189407,away,Dagenham & Redbridge,Harry Phipps,,,harry-phipps,H. Phipps,D,6,174.0,17,M,876228,EUR,909100800,D,6,6,False,40.0,26.0,14.0,6.0,0.0,20.0,24.0,6.0,16.0,3.0,,,,90.0,63.0,6.6,15.0,2,,,3.0,3.0,3.0,6.0,,,,12.0,2.0,3.0,2.0,1.0,,,,,2.0,,,,,,,,,1.0
13189407,away,Dagenham & Redbridge,Paul Kalambayi,Paul,Kalambayi,paul-kalambayi,P. Kalambayi,D,25,183.0,22,M,834942,EUR,933120000,D,30,30,False,21.0,16.0,2.0,1.0,0.0,13.0,14.0,3.0,7.0,4.0,,,,90.0,38.0,5.9,9.0,0,,,4.0,1.0,6.0,2.0,2.0,,,7.0,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0
13189407,away,Dagenham & Redbridge,Oscar Rutherford,,,oscar-rutherford,O. Rutherford,D,21,178.0,23,M,1431572,EUR,1071964800,D,21,21,False,29.0,19.0,6.0,1.0,0.0,13.0,16.0,6.0,15.0,4.0,,,,90.0,62.0,5.9,19.0,0,2.0,,2.0,4.0,9.0,8.0,2.0,4.0,1.0,4.0,,3.0,,,,,,,,,2.0,,,,,,,
13189407,away,Dagenham & Redbridge,Christian N'Guessan,,,christian-nguessan,C. N'Guessan,M,8,176.0,10,M,864456,EUR,908841600,M,11,11,False,29.0,21.0,5.0,3.0,0.0,14.0,19.0,7.0,10.0,3.0,,,,76.0,41.0,6.4,10.0,0,,,1.0,,3.0,2.0,1.0,2.0,1.0,5.0,1.0,,,,,1.0,,,,,,,,,,,,
13189407,away,Dagenham & Redbridge,Shiloh Remy,Shiloh,Remy,shiloh-remy,S. Remy,M,14,170.0,18,M,1444731,EUR,977961600,M,16,16,False,17.0,13.0,1.0,,0.0,7.0,9.0,6.0,8.0,9.0,,,,55.0,27.0,6.5,9.0,0,,,1.0,1.0,5.0,4.0,,2.0,,,,3.0,2.0,3.0,,,,,,,1.0,,1.0,,,,,
13189407,away,Dagenham & Redbridge,Jake Hessenthaler,,,jake-hessenthaler,J. Hessenthaler,M,4,176.0,12,M,325589,EUR,766800000,M,4,4,False,26.0,22.0,2.0,,0.0,15.0,15.0,7.0,15.0,2.0,,,,90.0,41.0,7.0,9.0,1,4.0,,1.0,1.0,3.0,5.0,1.0,,,,1.0,2.0,2.0,,,2.0,,,,,,2.0,1.0,1.0,,,,
13189407,away,Dagenham & Redbridge,Josh Rees,Josh,Rees,josh-rees,J. Rees,M,8,175.0,20,M,555418,EUR,749692800,M,8,8,False,20.0,17.0,,,0.0,10.0,11.0,7.0,9.0,4.0,,,,90.0,35.0,6.1,9.0,1,,,2.0,5.0,7.0,6.0,2.0,,,,1.0,1.0,,4.0,,,,,1.0,,2.0,,1.0,,,,,
13189407,away,Dagenham & Redbridge,Ryan Hill,,,ryan-hill,R. Hill,M,19,178.0,24,M,206524,EUR,890265600,M,10,10,False,29.0,23.0,3.0,,0.0,11.0,12.0,12.0,17.0,6.0,,,,90.0,42.0,6.1,12.0,0,,,,2.0,5.0,6.0,3.0,1.0,1.0,,,1.0,,3.0,,2.0,,,,,1.0,,1.0,,,,,
13189407,away,Dagenham & Redbridge,Dylan Stephenson,Dylan,Stephenson,dylan-stephenson,D. Stephenson,M,18,182.0,36,M,1000586,EUR,1039478400,F,18,18,False,7.0,3.0,1.0,,0.0,2.0,4.0,1.0,3.0,,,,,55.0,13.0,6.5,6.0,0,,,2.0,2.0,3.0,2.0,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,
13189407,away,Dagenham & Redbridge,Dion Pereira,,,dion-pereira,D. Pereira,M,19,175.0,55,M,877542,EUR,922320000,M,7,7,True,12.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,7.0,2.0,,,,35.0,16.0,6.4,6.0,0,,,,,2.0,2.0,,1.0,,,,,,1.0,,2.0,,,,,1.0,,,,,,,
13189407,away,Dagenham & Redbridge,Josh Umerah,,,josh-umerah,J. Umerah,F,13,186.0,18,M,816797,EUR,891388800,F,9,9,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,35.0,13.0,6.3,4.0,0,,,3.0,,5.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,
13189407,away,Dagenham & Redbridge,Tom Eastman,Tom,Eastman,tom-eastman,T. Eastman,D,5,190.0,6,M,112922,EUR,688003200,D,5,5,True,20.0,16.0,6.0,4.0,0.0,12.0,13.0,4.0,7.0,1.0,,,,15.0,21.0,6.5,4.0,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
13189407,away,Dagenham & Redbridge,Junior Morias,Junior,Morias,junior-morias,J. Morias,M,7,173.0,27,M,255187,EUR,804816000,F,24,24,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,14.0,1.0,6.4,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13189407,away,Dagenham & Redbridge,Chris Francis,Chris Francis,,chris-francis,C. Francis,D,,,28,M,1398549,EUR,1037318400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189407,away,Dagenham & Redbridge,Connor Parsons,,,connor-parsons,C. Parsons,M,7,176.0,416,M,996541,EUR,972604800,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189407,away,Dagenham & Redbridge,Reece Grego-Cox,,,reece-grego-cox,R. Grego-Cox,F,39,170.0,17,M,786023,EUR,847756800,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
