match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,captain,stat_bigChanceMissed,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12765017,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191,146,M,861071,EUR,841449600,G,1,1,False,7.0,3.0,7.0,3.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,8.0,6.4,4.0,0.00052982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765017,home,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178,2178,M,1168646,EUR,1067558400,D,2,2,False,28.0,17.0,7.0,3.0,0.0,12.0,19.0,4.0,8.0,3.0,,1.0,,90.0,49.0,7.6,14.0,0.00907093,0,5.0,10.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12765017,home,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187,209,M,1191212,EUR,1027987200,D,66,66,False,18.0,11.0,6.0,1.0,0.0,3.0,8.0,5.0,10.0,3.0,,2.0,,90.0,40.0,7.9,7.0,0.0180876,0,8.0,10.0,,1.0,,,,8.0,1.0,2.0,6.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12765017,home,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195,115,M,827573,EUR,855100800,D,18,18,False,21.0,11.0,5.0,2.0,0.0,5.0,14.0,5.0,6.0,5.0,,1.0,,90.0,38.0,6.9,13.0,0.0437126,1,6.0,7.0,,4.0,,,,3.0,,,2.0,,,1.0,4.0,1.0,0.1118,0.1472,1.0,,,,,,,,,,,,,,,,,
12765017,home,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173,154,M,990265,EUR,939686400,M,15,15,False,23.0,11.0,5.0,,0.0,13.0,26.0,,3.0,3.0,,,,90.0,59.0,8.7,28.0,0.359457,2,1.0,4.0,7.0,12.0,1.0,6.0,2.0,,,,3.0,1.0,1.0,1.0,2.0,2.0,0.779,1.4038,4.0,3.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,
12765017,home,Cercle Brugge,Abu Francis,,,francis-abu,A. Francis,M,17,182,1501,M,988801,EUR,988329600,M,17,17,False,32.0,26.0,3.0,2.0,0.0,21.0,25.0,3.0,7.0,4.0,,1.0,,90.0,47.0,6.8,12.0,0.0374453,0,5.0,7.0,,5.0,,3.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,
12765017,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,74,M,94290,EUR,733622400,M,28,28,False,40.0,28.0,8.0,6.0,1.0,21.0,33.0,1.0,6.0,11.0,,1.0,,90.0,62.0,7.7,19.0,0.116089,1,7.0,9.0,2.0,4.0,2.0,1.0,1.0,3.0,,1.0,2.0,3.0,2.0,1.0,1.0,,0.0623,,1.0,,,,,3.0,1.0,,,,,,,,,,,
12765017,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180,640,M,1006113,EUR,1058659200,M,20,20,False,12.0,10.0,2.0,,0.0,9.0,15.0,1.0,4.0,4.0,,1.0,,61.0,30.0,7.0,9.0,0.14768,1,1.0,1.0,4.0,2.0,,,,,,,5.0,2.0,1.0,1.0,,,0.0427,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,
12765017,home,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171,2591,M,1122552,EUR,1052870400,F,11,11,False,14.0,13.0,,,1.0,11.0,13.0,,,2.0,,,,61.0,20.0,8.1,4.0,0.192687,2,3.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,1.0,1.0,0.1746,0.3809,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
12765017,home,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183,225,M,1002804,EUR,921542400,F,34,34,False,20.0,11.0,,,0.0,10.0,21.0,5.0,7.0,,,1.0,,75.0,29.0,7.0,14.0,0.0586351,1,1.0,1.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,4.0,1.0,0.1923,0.1643,,,,,,2.0,,,1.0,True,,,,,,,,
12765017,home,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181,3514,M,862470,EUR,975542400,F,9,9,False,20.0,15.0,,,2.0,15.0,19.0,4.0,8.0,1.0,,2.0,,74.0,39.0,10.0,12.0,0.708592,6,,1.0,,5.0,,2.0,1.0,,,,,1.0,,1.0,2.0,6.0,1.7566,2.7816,2.0,,1.0,1.0,3.0,5.0,,,3.0,,2.0,1.0,,,,,,
12765017,home,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189,145,M,909953,EUR,990576000,G,21,21,True,18.0,10.0,18.0,10.0,0.0,9.0,16.0,,,3.0,,,,58.0,21.0,6.4,8.0,0.00334719,0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,-0.6604,,,
12765017,home,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182,75,M,1101701,EUR,1043625600,M,27,27,True,7.0,6.0,3.0,3.0,1.0,7.0,7.0,,2.0,1.0,,1.0,,29.0,14.0,6.9,1.0,0.10678,0,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,
