match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wonContest,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,stat_saves,stat_punches,stat_outfielderBlock,stat_goalAssist,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox
10408581,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,33.0,28.0,9.0,4.0,27.0,27.0,1.0,6.0,11.0,90.0,39.0,6.4,5.0,0.0,0.0,0.00032188,0,-0.2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408581,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,69.0,53.0,6.0,5.0,14.0,17.0,42.0,62.0,10.0,90.0,101.0,6.8,26.0,0.0,0.0,0.0680605,0,,,,10.0,3.0,1.0,6.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10408581,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,74.0,66.0,14.0,11.0,26.0,28.0,42.0,48.0,8.0,86.0,88.0,7.7,8.0,0.0,0.0,0.0794461,0,,,,2.0,2.0,2.0,,6.0,,,,3.0,3.0,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408581,home,Athletic Club,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,4,4,False,66.0,56.0,8.0,5.0,27.0,33.0,29.0,33.0,5.0,90.0,75.0,6.6,12.0,0.2171,0.0793,0.0173519,1,,,,,,2.0,4.0,5.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10408581,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,56.0,44.0,5.0,5.0,17.0,23.0,28.0,36.0,7.0,90.0,76.0,6.9,16.0,0.0,0.0,0.0665838,0,,,,3.0,1.0,4.0,4.0,6.0,,,1.0,1.0,2.0,2.0,,2.0,,,3.0,,,1.0,,,,,,,,,,,,,
10408581,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,37.0,32.0,,,6.0,6.0,26.0,32.0,4.0,79.0,51.0,6.6,10.0,0.1058,0.0,0.0375943,2,,,,1.0,,1.0,5.0,5.0,1.0,3.0,1.0,,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,
10408581,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,False,55.0,39.0,5.0,4.0,11.0,14.0,28.0,41.0,8.0,86.0,72.0,7.1,18.0,0.0,0.0,0.0289952,0,,,,,,1.0,7.0,9.0,,,,1.0,4.0,3.0,3.0,1.0,4.0,,4.0,,,2.0,,,,,,,,,,,,,
10408581,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,29.0,27.0,1.0,1.0,4.0,4.0,25.0,28.0,5.0,79.0,51.0,5.9,17.0,0.0,0.0,0.114383,0,,,,3.0,2.0,,13.0,2.0,1.0,3.0,8.0,,1.0,1.0,1.0,,,2.0,1.0,,,3.0,1.0,,,,,,,,,,,,
10408581,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,M,10,10,False,43.0,35.0,3.0,1.0,7.0,8.0,29.0,38.0,5.0,66.0,58.0,6.8,16.0,0.0,0.0,0.22888,0,,,,3.0,1.0,,7.0,5.0,1.0,4.0,1.0,,2.0,1.0,,,2.0,2.0,2.0,,,2.0,1.0,,True,1.0,,,,,,,,,
10408581,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,39.0,27.0,2.0,,3.0,4.0,25.0,42.0,6.0,90.0,64.0,6.7,27.0,0.0691,0.428,0.430737,2,,,,7.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,,,,4.0,,,2.0,3.0,,1.0,6.0,,1.0,,1.0,,,,,,,,,
