match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_punches
11391373,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,22.0,18.0,6.0,3.0,0.0,16.0,18.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,90.0,27.0,6.7,4.0,0.00069655,0,-0.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391373,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,D,7,7,False,63.0,57.0,4.0,2.0,0.0,22.0,25.0,38.0,47.0,7.0,,,,,90.0,91.0,7.2,15.0,0.287213,0,,,,9.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11391373,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,19.0,16.0,,,0.0,11.0,12.0,5.0,7.0,,,,,,31.0,23.0,5.6,3.0,0.0075843,1,,,,,,2.0,2.0,4.0,,,,,2.0,,2.0,,True,1.0,1.0,2.0,0.0313,,,,,,,,,,,,,,
11391373,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,86.0,71.0,9.0,4.0,0.0,47.0,52.0,24.0,34.0,10.0,,,,,90.0,96.0,7.1,17.0,0.0169527,1,,,,,,8.0,7.0,13.0,2.0,,,1.0,4.0,1.0,1.0,1.0,,4.0,,2.0,0.078,leobalerdi5,1.0,1.0,1.0,1.0,,,,,,,,,
11391373,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,3,3,False,34.0,31.0,3.0,1.0,1.0,13.0,13.0,19.0,27.0,,,,,,68.0,53.0,7.1,11.0,0.473918,1,,Quentin Merlin,,6.0,1.0,,5.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,0.0146,,,,,1.0,1.0,,,,,,,,
11391373,home,Olympique de Marseille,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,17,17,False,86.0,78.0,3.0,,0.0,39.0,41.0,39.0,45.0,7.0,,,,,90.0,103.0,7.4,9.0,0.0273804,2,,,,,,2.0,6.0,7.0,,,,1.0,2.0,1.0,4.0,1.0,,2.0,,1.0,0.0512,,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0149,,,,
11391373,home,Olympique de Marseille,Azzedine Ounahi,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,False,61.0,58.0,1.0,1.0,0.0,13.0,14.0,45.0,48.0,3.0,,,,,90.0,78.0,7.3,10.0,0.118371,3,,,,1.0,,2.0,2.0,5.0,,,,,1.0,3.0,1.0,2.0,,1.0,,1.0,0.5079,azzedine_ounahi,1.0,2.0,,2.0,,,1.0,1.0,0.2101,,,,
11391373,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,827522,EUR,866592000,M,11,11,False,20.0,20.0,,,0.0,4.0,4.0,16.0,16.0,5.0,,,,,33.0,27.0,7.0,1.0,0.22151,0,,,,,,,3.0,,,1.0,,,,,,3.0,,2.0,,,,amineharit,,,,,,,,,,,,,
11391373,home,Olympique de Marseille,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,F,29,29,False,21.0,17.0,,,0.0,4.0,5.0,13.0,19.0,4.0,,,,,68.0,37.0,6.6,12.0,0.00984821,2,,,,3.0,,1.0,4.0,3.0,,1.0,,,,1.0,,,,,1.0,,0.0828,ilimanndiaye10,,1.0,,1.0,4.0,1.0,,,,1.0,,,
11391373,home,Olympique de Marseille,Faris Moumbagna,faris-pemi-moumbagna,F. P. Moumbagna,F,14,185,1813,M,1029456,EUR,962409600,F,14,14,False,15.0,10.0,,,0.0,5.0,6.0,5.0,9.0,1.0,,,,,85.0,27.0,7.0,9.0,0.00733084,2,,,,,,1.0,3.0,4.0,,1.0,,,,3.0,,,,2.0,,,0.5138,,1.0,1.0,,3.0,,,1.0,,0.2415,1.0,1.0,,
11391373,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,51498,EUR,614131200,F,10,10,False,28.0,24.0,1.0,1.0,0.0,6.0,6.0,19.0,26.0,1.0,,,,,90.0,50.0,7.9,10.0,0.251918,5,,,,4.0,1.0,2.0,3.0,5.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,0.382,Auba,,1.0,1.0,2.0,1.0,,3.0,1.0,0.2626,1.0,,,
11391373,home,Olympique de Marseille,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,64.0,61.0,2.0,1.0,0.0,41.0,41.0,20.0,23.0,1.0,,,,,57.0,71.0,6.8,3.0,0.00865914,0,,,,,,3.0,3.0,4.0,,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,3.0,,,,,
11391373,home,Olympique de Marseille,Ulisses Garcia,ulisses-garcia,U. Garcia,D,23,185,742,M,558320,EUR,821318400,D,6,6,True,21.0,18.0,1.0,,0.0,8.0,9.0,10.0,14.0,2.0,,,,,22.0,30.0,6.9,6.0,0.0107019,1,,,,2.0,,,1.0,2.0,,1.0,,,2.0,,,,,,,2.0,0.1284,,,1.0,,,,,,,,,,,
11391373,home,Olympique de Marseille,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185,26789,M,845286,EUR,888364800,F,23,23,True,10.0,10.0,,,0.0,2.0,2.0,10.0,13.0,1.0,,,,,22.0,21.0,7.3,5.0,0.266734,0,,,,5.0,2.0,,2.0,4.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,,ismaila_sarr18,,,,1.0,2.0,2.0,,,,,,,
11391373,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,977679,EUR,1008288000,F,44,44,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,1.0,,,,,10.0,7.0,6.4,2.0,0.00149225,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11391373,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391373,home,Olympique de Marseille,Emran Soglo,soglo-emran,E. Soglo,D,17,178,350,M,1403124,EUR,1121040000,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,Emran Soglo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391373,home,Olympique de Marseille,Léo Jousselin,leo-jousselin,L. Jousselin,D,13,183,71,M,1462053,EUR,1009929600,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391373,home,Olympique de Marseille,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,tucocorrea,,,,,,,,,,,,,
11391373,home,Olympique de Marseille,Sofiane Sidi Ali,sofiane-sidi-ali,S. S. Ali,F,41,175,68,M,947458,EUR,805680000,F,41,41,True,,,,,,,,,,,,,,,,,,,,0,,Sofiane,Sidi Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391373,away,Metz,Alexandre Oukidja,alexandre-oukidja,A. Oukidja,G,90,185,3337,M,32668,EUR,585273600,G,16,16,False,32.0,13.0,26.0,7.0,0.0,7.0,9.0,6.0,23.0,11.0,2.0,5.0,,,90.0,46.0,7.5,19.0,0.00577088,0,-0.2709,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,1.0
11391373,away,Metz,Kevin Van Den Kerkhof,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2115,M,1130602,EUR,826675200,D,22,22,False,11.0,8.0,2.0,1.0,0.0,4.0,5.0,4.0,11.0,7.0,,,,,89.0,36.0,6.7,16.0,0.280679,1,,,,5.0,,1.0,4.0,4.0,,1.0,1.0,1.0,,4.0,,1.0,,,1.0,,0.0345,,,,,2.0,4.0,1.0,,3.0,,,,,
