match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_lastManTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_errorLeadToAShot,captain,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_goodHighClaim,stat_hitWoodwork,stat_totalOffside
14573093,home,Breidablik Kópavogur,Anton Ari Einarsson,anton-ari-einarsson,A. A. Einarsson,G,1,192.0,18,M,797032,EUR,777772800,G,1,1,False,33.0,24.0,15.0,6.0,0.0,20.0,22.0,4.0,11.0,2.0,10.0,2.0,4.0,1.0,1.0,1.0,90.0,44.0,6.0,9.0,0.00635375,44.187820049288,8.0,20.055,8.715,0.76,0,-1.2051,0.13,0.0,-0.07,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573093,home,Breidablik Kópavogur,Valgeir Valgeirsson,valgeir-valgeirsson,V. Valgeirsson,D,17,168.0,36,M,934255,EUR,1032652800,D,17,17,False,27.0,20.0,2.0,1.0,0.0,15.0,19.0,5.0,8.0,1.0,6.0,,,,,,70.0,45.0,6.4,9.0,0.00255304,105.37559360114,12.0,58.485,26.775,,1,,-0.15,0.24,-0.25,,,,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0511,-0.2,,,,,,,,,,,,,,,,,,
14573093,home,Breidablik Kópavogur,Damir Muminović,damir-muminovic,D. Muminović,D,44,186.0,26,M,73624,EUR,642556800,D,44,44,False,43.0,33.0,11.0,5.0,0.0,26.0,29.0,7.0,14.0,14.0,7.0,,,,,,90.0,65.0,7.6,11.0,0.00202177,142.54628164777,21.0,85.68,14.175,,1,,0.02,0.08,1.0,,,,,2.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,,0.0189,-0.07,1.0,1.0,2.0,,,,,,,,,,,,,,,
14573093,home,Breidablik Kópavogur,Viktor Orn Margeirsson,viktor-orn-margeirsson,V. O. Margeirsson,D,21,188.0,6,M,796721,EUR,774835200,D,21,21,False,36.0,31.0,9.0,4.0,0.0,24.0,25.0,7.0,11.0,13.0,,,,,,,90.0,55.0,6.6,5.0,0.0200063,72.003295167318,11.0,48.3,15.33,,0,,0.24,0.04,-0.19,,,,2.0,3.0,2.0,,,,,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,
14573093,home,Breidablik Kópavogur,Davíð Ingvarsson,david-ingvarsson,D. Ingvarsson,M,18,176.0,18,M,879184,EUR,924998400,D,18,18,False,36.0,30.0,4.0,3.0,0.0,20.0,22.0,8.0,14.0,2.0,6.0,,,,,,90.0,64.0,7.1,15.0,0.0211024,141.28519871011,16.0,64.89,21.105,,2,,0.08,0.26,-0.13,,,,2.0,3.0,1.0,,,1.0,,,1.0,2.0,,4.0,1.0,0.8616,0.4,,,,,3.0,1.0,1.0,1.0,1.0,0.9934,2.0,,,,,,,
14573093,home,Breidablik Kópavogur,Viktor Karl Einarsson,viktor-karl-einarsson,V. K. Einarsson,M,8,176.0,30,M,822170,EUR,854582400,M,8,8,False,26.0,24.0,1.0,1.0,0.0,19.0,20.0,5.0,6.0,1.0,2.0,,,,,,81.0,32.0,6.2,4.0,0.0802427,53.454808029214,10.0,16.905,5.25,,1,,0.17,0.04,-0.27,,,,1.0,4.0,1.0,1.0,1.0,,,,,,1.0,1.0,,0.0541,-0.15,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,
14573093,home,Breidablik Kópavogur,Höskuldur Gunnlaugsson,hoskuldur-gunnlaugsson,H. Gunnlaugsson,M,7,173.0,59,M,156416,EUR,780537600,M,7,7,False,25.0,17.0,5.0,2.0,0.0,8.0,9.0,7.0,16.0,5.0,5.0,,,,,,90.0,46.0,7.1,15.0,0.022713,66.790862992633,10.0,-2.31,10.605,,2,,0.18,0.08,0.26,,,,2.0,3.0,8.0,,1.0,1.0,1.0,,,1.0,1.0,4.0,3.0,0.0977,-0.15,,,,3.0,2.0,,1.0,1.0,,0.0866,1.0,,True,,,,,
14573093,home,Breidablik Kópavogur,Anton Logi Lúðvíksson,anton-logi-ludviksson,A. L. Lúðvíksson,M,13,188.0,24,M,1035622,EUR,1047513600,M,13,13,False,26.0,19.0,2.0,,0.0,13.0,15.0,5.0,11.0,1.0,6.0,,,,,,70.0,36.0,6.0,9.0,0.00402794,77.974253880897,10.0,38.64,24.36,,0,,-0.09,0.25,-0.35,,,,1.0,2.0,2.0,1.0,,,,,,,2.0,1.0,,,,,2.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,
14573093,home,Breidablik Kópavogur,Óli Valur Ómarsson,oli-valur-omarsson,O. V. Omarsson,M,9,172.0,65,M,957138,EUR,1042070400,F,9,9,False,19.0,12.0,2.0,,1.0,5.0,7.0,7.0,12.0,1.0,8.0,,,,,,90.0,34.0,7.0,15.0,0.0999649,123.84692199203,11.0,-5.565,14.595,,0,,0.29,0.03,0.23,,,,,5.0,5.0,,2.0,3.0,,,1.0,,2.0,1.0,2.0,,,,2.0,,1.0,,,,,,,2.0,,,,1.0,,,
14573093,home,Breidablik Kópavogur,Ágúst Orri Thorsteinsson,agust-orri-porsteinsson,Á. O. Thorsteinsson,M,15,,54,M,2203670,EUR,1105660800,F,15,15,False,22.0,16.0,2.0,1.0,1.0,7.0,9.0,9.0,13.0,,4.0,,,,,,90.0,42.0,7.7,14.0,0.558579,211.03043911534,20.0,130.305,31.92,,2,,0.46,0.31,0.13,,Ágúst Orri Thorsteinsson,,,4.0,7.0,,2.0,5.0,3.0,1.0,,,1.0,3.0,3.0,0.0806,0.01,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,
14573093,home,Breidablik Kópavogur,Aron Bjarnason,aron-bjarnason,A. Bjarnason,M,11,173.0,19,M,239060,EUR,813628800,F,11,11,False,19.0,15.0,,,0.0,6.0,8.0,7.0,11.0,,2.0,,,,,,70.0,31.0,6.7,8.0,0.0365635,78.119873694857,10.0,57.12,15.54,,1,,0.05,0.15,0.27,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,,0.0154,0.01,,,1.0,,2.0,,,,,,,,,,,,,
