match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,captain,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,player_sofascoreId
14572826,home,SK Brann,Matias Dyngeland,matias-dyngeland,M. Dyngeland,G,1,184.0,157,M,242497,EUR,813024000,G,1,1,False,32.0,19.0,23.0,10.0,0.0,10.0,11.0,9.0,21.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,90.0,39.0,7.5,13.0,0.00449442,155.80209996244,21.0,68.04,10.08,0.8731,0,0.6729,0.12,0.13,-0.37,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572826,home,SK Brann,Denzel De Roeve,denzel-de-roeve,D. D. Roeve,D,21,175.0,149,M,1104255,EUR,1092096000,D,21,21,False,36.0,22.0,8.0,4.0,1.0,5.0,9.0,17.0,27.0,,5.0,1.0,10.0,,,,,,90.0,90.0,7.0,36.0,0.470735,80.005532539875,10.0,57.645,16.695,,1,,0.54,0.14,-0.58,,,,11.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,0.0367,16.845134638821,1.0,5.0,-0.12,,,,,,,,,,,,,,,,
14572826,home,SK Brann,Fredrik Pallesen Knudsen,fredrik-knudsen,F. Pallesen Knudsen,D,3,190.0,44,M,779064,EUR,841363200,D,3,3,False,17.0,11.0,3.0,,0.0,8.0,8.0,3.0,9.0,4.0,8.0,5.0,1.0,,,,,,90.0,31.0,6.2,6.0,0.00242476,13.391370127833,2.0,-7.77,-1.47,,1,,0.06,0.03,-0.46,,,,,,4.0,4.0,,1.0,,,,3.0,1.0,,,0.0289,,,,0.01,True,1.0,1.0,,,,,,,,,,,,,
14572826,home,SK Brann,Nana Kwame Boakye,nana-kwame-boakye,N. K. Boakye,D,4,187.0,320,M,1890014,EUR,1133740800,D,4,4,False,31.0,24.0,4.0,1.0,0.0,17.0,20.0,7.0,11.0,5.0,8.0,4.0,4.0,,,,,,90.0,51.0,6.3,14.0,0.00730119,68.448512203833,9.0,18.48,16.065,,0,,0.06,0.02,-0.37,,,,,,3.0,6.0,1.0,1.0,,,1.0,1.0,1.0,6.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
14572826,home,SK Brann,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,20,20,False,19.0,15.0,1.0,,0.0,7.0,9.0,8.0,10.0,,1.0,,5.0,,,,,,76.0,32.0,6.5,10.0,0.461006,63.155720563584,4.0,-8.19,13.755,,1,,0.52,0.01,-0.6,,,,,,,1.0,1.0,,1.0,,,,,,1.0,0.0159,,,1.0,0.01,,,,,,,1.0,0.0546,,,,,,,,
14572826,home,SK Brann,Emil Kornvig,emil-kornvig,E. Kornvig,M,8,185.0,319,M,996685,EUR,956880000,M,10,10,False,24.0,10.0,2.0,,0.0,1.0,8.0,9.0,16.0,2.0,9.0,2.0,6.0,,,,,,90.0,61.0,6.3,32.0,0.106074,123.7215695561,11.0,109.725,33.075,,4,,0.3,0.16,-0.13,,,,1.0,1.0,8.0,21.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,7.0,2.0,1.3109,59.56504257267,2.0,1.0,0.26,,,1.0,7.0,,2.0,2.0,1.2589,1.0,1.0,,,,,,
14572826,home,SK Brann,Jacob Lungi Sørensen,jacob-lungi-sorensen,J. L. Sørensen,M,18,184.0,189,M,837846,EUR,888883200,M,18,18,False,38.0,25.0,7.0,3.0,0.0,13.0,18.0,12.0,20.0,8.0,15.0,3.0,2.0,,,,,,90.0,68.0,7.3,19.0,0.0149953,36.27480566234,7.0,22.155,8.4,,1,,0.1,0.09,-0.06,,,,2.0,1.0,4.0,7.0,,,,,1.0,5.0,3.0,3.0,2.0,0.0786,,,,0.03,,,,1.0,,2.0,1.0,0.223,,,,,,,,
14572826,home,SK Brann,Thore Baardsen Pedersen,thore-baardsen-pedersen,T. B. Pedersen,D,23,180.0,31,M,325905,EUR,839721600,M,23,23,False,15.0,11.0,,,0.0,3.0,4.0,8.0,11.0,1.0,7.0,,1.0,,,,,,76.0,39.0,6.8,13.0,0.035442,3.7824457696046,1.0,-3.78,-3.78,,1,,0.12,0.13,-0.15,,,,4.0,1.0,,2.0,,5.0,,,2.0,1.0,,3.0,,0.1107,,,2.0,-0.01,,5.0,1.0,2.0,,,,,,,,,,,,
14572826,home,SK Brann,Markus Haaland,markus-haaland,M. Haaland,F,32,178.0,207,M,1126486,EUR,1110240000,M,32,32,False,12.0,5.0,2.0,,0.0,2.0,3.0,3.0,9.0,1.0,6.0,,3.0,,,,,,59.0,25.0,6.3,10.0,0.0126901,66.724936150084,6.0,-23.835,6.72,,0,,-0.08,0.02,-0.23,,Markus Haaland,,1.0,,3.0,7.0,2.0,2.0,,,1.0,2.0,2.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
14572826,home,SK Brann,Ulrik Mathisen,ulrik-mathisen,U. Mathisen,M,14,177.0,38,M,936340,EUR,916617600,F,14,14,False,15.0,11.0,,,0.0,2.0,3.0,9.0,12.0,1.0,1.0,,1.0,,,,,,90.0,27.0,5.8,10.0,0.0289214,60.007654249026,7.0,4.2,15.225,,2,,-0.15,0.01,-0.04,,,,,,6.0,13.0,1.0,3.0,,1.0,,,,1.0,,0.1466,26.443839721335,2.0,,0.06,,,,2.0,,1.0,1.0,0.1426,1.0,,2.0,,,,,
