match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_lastManTackle,stat_penaltyWon,stat_dispossessed,stat_penaltyConceded,stat_keyPass,stat_wonContest,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_penaltyMiss
10408294,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,27.0,25.0,4.0,2.0,25.0,26.0,1.0,1.0,1.0,12.0,1.0,5.0,1.0,1.0,8.0,90.0,47.0,9.1,2.0,0.0,0.0,0.0001102,0,2.6075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408294,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,50.0,45.0,3.0,2.0,13.0,14.0,39.0,2.0,,3.0,,,,,,90.0,76.0,6.5,11.0,0.1388,0.0,0.0407493,1,,32.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10408294,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,False,65.0,61.0,3.0,2.0,45.0,46.0,19.0,9.0,1.0,3.0,3.0,,,,,90.0,81.0,7.8,4.0,0.0,0.0,0.00527389,0,,16.0,,5.0,1.0,,,3.0,5.0,3.0,,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408294,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,False,77.0,75.0,1.0,,53.0,54.0,23.0,2.0,1.0,5.0,,,,,,90.0,87.0,6.9,3.0,0.0,0.0,0.0132905,0,,22.0,,,,,,2.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
10408294,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,62.0,56.0,4.0,3.0,38.0,44.0,18.0,2.0,,3.0,1.0,,,,,90.0,80.0,6.9,6.0,0.0589,0.0,0.21802,1,,18.0,,4.0,,,1.0,3.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10408294,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,12,12,False,48.0,43.0,,,15.0,15.0,33.0,4.0,,,1.0,,,,,58.0,60.0,6.1,9.0,0.0,0.0,0.0840761,0,,28.0,,7.0,3.0,2.0,,1.0,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
10408294,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,101.0,94.0,18.0,17.0,37.0,39.0,66.0,6.0,1.0,5.0,1.0,,,,,90.0,120.0,7.3,14.0,0.0221,0.0,0.283001,1,,57.0,4.0,8.0,3.0,1.0,1.0,,5.0,3.0,,3.0,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
10408294,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,False,54.0,50.0,4.0,4.0,20.0,20.0,36.0,8.0,1.0,4.0,3.0,,,,,58.0,68.0,6.6,7.0,0.0,0.0,0.0968399,0,,30.0,2.0,3.0,1.0,2.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
10408294,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,21,21,False,47.0,39.0,1.0,,10.0,10.0,37.0,3.0,,1.0,1.0,,,,,90.0,65.0,6.4,15.0,0.545,0.0,0.086881,3,,29.0,,4.0,,5.0,1.0,,1.0,1.0,1.0,,,,,,,,,3.0,1.0,,1.0,2.0,,,,,,,,,,
10408294,home,Real Madrid,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194244,M,KBenz9,3306,EUR,566870400,F,9,9,False,35.0,32.0,2.0,1.0,7.0,7.0,28.0,,,1.0,,,,,,74.0,45.0,6.9,7.0,0.9284,0.9288,0.0954114,2,,25.0,,2.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,1.0,True,1.0,1.0,,,,,,,
