match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_fouls,stat_aerialLost,stat_keyPass,captain,stat_hitWoodwork,stat_clearanceOffLine,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goalAssist,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals
10382057,home,FC Groningen,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195.0,102,M,583506,EUR,849571200,G,20,20,False,36.0,29.0,14.0,8.0,27.0,28.0,2.0,8.0,8.0,1.0,3.0,90.0,47.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382057,home,FC Groningen,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185.0,416,M,961678,EUR,1013990400,D,21,21,False,43.0,30.0,12.0,4.0,15.0,21.0,16.0,24.0,6.0,,,90.0,74.0,6.3,28.0,1,2.0,1.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,
10382057,home,FC Groningen,Mike te Wierik,,,mike-te-wierik,M. t. Wierik,D,23,191.0,47,M,127554,EUR,707961600,D,5,5,False,54.0,51.0,3.0,3.0,40.0,40.0,11.0,14.0,5.0,,,90.0,68.0,7.5,3.0,0,,,,4.0,,,,8.0,1.0,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10382057,home,FC Groningen,Radinio Balker,,,balker-radinio,R. Balker,D,12,190.0,152,M,947049,EUR,904780800,D,12,12,False,44.0,33.0,10.0,5.0,19.0,26.0,14.0,18.0,5.0,,,80.0,58.0,7.0,13.0,0,,,2.0,5.0,,1.0,,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10382057,home,FC Groningen,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188.0,289,M,980915,EUR,1000857600,D,18,18,False,18.0,13.0,1.0,,6.0,9.0,7.0,10.0,1.0,,,45.0,29.0,6.5,9.0,0,1.0,,4.0,2.0,,2.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10382057,home,FC Groningen,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,10,175.0,1255,M,964154,EUR,1023408000,M,7,7,False,11.0,11.0,2.0,2.0,4.0,4.0,7.0,13.0,3.0,,,69.0,26.0,6.1,9.0,0,6.0,,6.0,1.0,4.0,,,1.0,,1.0,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,
10382057,home,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182.0,5611,M,235404,EUR,737424000,M,4,4,False,29.0,26.0,5.0,3.0,11.0,13.0,15.0,16.0,3.0,,,90.0,42.0,7.0,4.0,0,,,1.0,4.0,,,,3.0,1.0,3.0,2.0,1.0,,1.0,,,,,1.0,,True,,,,,,,,,,
10382057,home,FC Groningen,Laros Duarte,,,laros-duarte,L. M. D. Duarte,M,6,180.0,315,M,798177,EUR,857088000,M,6,6,False,21.0,17.0,3.0,1.0,4.0,4.0,13.0,18.0,8.0,,,90.0,37.0,7.4,9.0,1,1.0,,2.0,4.0,,,1.0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,
10382057,home,FC Groningen,Paulos Abraham,,,paulos-abraham,P. Abraham,F,7,176.0,378,M,1021266,EUR,1026777600,M,11,11,False,16.0,13.0,1.0,1.0,5.0,6.0,8.0,13.0,4.0,,,45.0,27.0,6.7,8.0,1,3.0,,3.0,2.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
10382057,home,FC Groningen,Cyril Ngonge,,,cyril-ngonge,C. Ngonge,F,16,179.0,1940,M,877037,EUR,959299200,F,27,27,False,14.0,11.0,1.0,1.0,3.0,4.0,8.0,10.0,2.0,,,69.0,34.0,7.8,7.0,3,,,1.0,10.0,,,3.0,1.0,,,,4.0,3.0,1.0,,6.0,6.0,,1.0,1.0,,,,1.0,,,,,,,
