match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_goodHighClaim,stat_errorLeadToAGoal,player_sofascoreId,stat_totalOffside
12764418,home,Bodø/Glimt,Nikita Haikin,,,haikin-nikita,N. Haikin,G,12,185,865,M,792624,EUR,805420800,G,12,12,False,24.0,22.0,5.0,3.0,0.0,20.0,21.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,90.0,32.0,6.8,2.0,0.00041355,0,0.1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764418,home,Bodø/Glimt,Fredrik Sjøvold,Fredrik Sjøvold,,fredrik-sjovold,F. Sjøvold,D,20,174,446,M,1172777,EUR,1061078400,D,20,20,False,52.0,51.0,3.0,3.0,0.0,29.0,30.0,22.0,22.0,4.0,6.0,,,,,,90.0,67.0,7.0,1.0,0.0383508,0,,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764418,home,Bodø/Glimt,Odin Luras Bjørtuft,,,odin-luras-bjortuft,O. L. Bjørtuft,D,4,185,222,M,929978,EUR,914025600,D,4,4,False,81.0,77.0,4.0,3.0,0.0,65.0,66.0,12.0,15.0,8.0,3.0,,,,,,90.0,108.0,8.4,4.0,0.00352394,1,,9.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,0.0632,0.7722,,,,,,,,,,,,,,,
12764418,home,Bodø/Glimt,Jostein Gundersen,,,jostein-gundersen,J. Gundersen,D,6,186,235,M,548692,EUR,828403200,D,6,6,False,83.0,77.0,1.0,,0.0,64.0,66.0,13.0,17.0,5.0,2.0,,,,,,90.0,96.0,7.5,7.0,0.0126081,0,,4.0,,,,1.0,1.0,4.0,3.0,1.0,,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12764418,home,Bodø/Glimt,Fredrik André Bjørkan,,,fredrik-andre-bjorkan,F. A. Bjørkan,D,15,180,379,M,795154,EUR,903657600,D,15,15,False,66.0,57.0,1.0,,0.0,30.0,34.0,27.0,33.0,1.0,10.0,,,,,,90.0,90.0,7.5,14.0,0.122677,2,,5.0,3.0,2.0,2.0,1.0,2.0,,5.0,1.0,,,,,2.0,,1.0,0.2909,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
12764418,home,Bodø/Glimt,Håkon Evjen,,,hakon-evjen,H. Evjen,M,26,180,545,M,892943,EUR,950486400,M,26,26,False,39.0,37.0,4.0,4.0,0.0,14.0,15.0,23.0,24.0,1.0,4.0,,,,,,71.0,49.0,7.1,5.0,0.17015,0,,1.0,1.0,1.0,,,,,5.0,1.0,,,1.0,2.0,,,2.0,,,,1.0,,2.0,,1.0,,,,,,,,,
12764418,home,Bodø/Glimt,Patrick Berg,,,patrick-berg,P. Berg,M,7,180,1641,M,355174,EUR,880329600,M,7,7,False,71.0,62.0,5.0,3.0,0.0,27.0,30.0,35.0,41.0,3.0,8.0,,,,,,90.0,81.0,7.0,10.0,0.0635437,1,,2.0,,,2.0,,,,3.0,2.0,,,,1.0,1.0,,,0.0348,,,,,1.0,,,True,1.0,,,,,,,
12764418,home,Bodø/Glimt,Ulrik Saltnes,,,ulrik-saltnes,U. Saltnes,M,14,187,475,M,151700,EUR,721353600,M,14,14,False,33.0,30.0,2.0,2.0,0.0,7.0,7.0,23.0,27.0,1.0,2.0,,,,,,90.0,52.0,7.5,9.0,0.436059,6,,2.0,3.0,,1.0,1.0,1.0,,5.0,1.0,2.0,,,1.0,1.0,,,0.7315,0.2194,,2.0,1.0,,3.0,3.0,,1.0,1.0,,,,,,
12764418,home,Bodø/Glimt,Philip Zinckernagel,,,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,F,77,77,False,21.0,15.0,,,1.0,2.0,2.0,18.0,35.0,,2.0,,,,,,80.0,57.0,9.1,24.0,0.47699,5,,5.0,3.0,3.0,1.0,1.0,1.0,,3.0,,1.0,1.0,,,1.0,,,0.5694,0.6388,,4.0,16.0,2.0,3.0,3.0,,1.0,,5.0,,,,,
12764418,home,Bodø/Glimt,Kasper Høgh,,,kasper-hogh,K. Høgh,F,9,186,4814,M,932108,EUR,976060800,F,9,9,False,13.0,9.0,,,0.0,6.0,6.0,3.0,8.0,,2.0,,,,,,80.0,18.0,6.5,7.0,0.00436169,0,,1.0,,,,1.0,1.0,,5.0,1.0,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,
12764418,home,Bodø/Glimt,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184,3992,M,838805,EUR,939686400,F,23,23,False,65.0,47.0,2.0,,0.0,8.0,9.0,39.0,58.0,,11.0,,,,,,90.0,84.0,7.7,25.0,0.58912,1,,5.0,3.0,1.0,3.0,1.0,1.0,,8.0,2.0,,,,2.0,1.0,,1.0,0.0771,,,1.0,2.0,2.0,1.0,3.0,,,,,,,,,
