match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_challengeLost,captain,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_goals,player_lastName,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11453086,home,Al-Riyadh,Andre Gray,andre-gray,A. Gray,F,45,178.0,272,M,73951,EUR,677894400.0,F,9,9,False,16.0,13.0,,,4.0,6.0,9.0,10.0,,1.0,,,90.0,24.0,7.1,7.0,3,,,2.0,,2.0,,,2.0,,,,,4.0,1.0,4.0,3.0,,,,,,,1.0,,,1.0,,,,,,
11453086,home,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600.0,M,26,26,True,13.0,10.0,,,1.0,3.0,11.0,15.0,,1.0,,,45.0,27.0,6.4,11.0,0,,5.0,1.0,,3.0,,,,,,,,3.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,
11453086,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,True,26.0,23.0,1.0,,7.0,8.0,16.0,18.0,,,,,24.0,28.0,6.7,4.0,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11453086,home,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400.0,M,18,18,True,8.0,7.0,1.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,,11.0,13.0,6.7,3.0,0,Mohamed Al Oqil,1.0,,,2.0,1.0,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
11453086,home,Al-Riyadh,Moayad Al Houti,moayad-al-houti,M. A. Houti,F,,,3,M,1548396,EUR,1096761600.0,M,77,77,True,3.0,3.0,,,,,3.0,4.0,1.0,,,,1.0,8.0,,3.0,0,,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11453086,home,Al-Riyadh,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000.0,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453086,home,Al-Riyadh,Zaid Al-Bawardi,zaid-al-bawardi,Z. Al-Bawardi,G,47,188.0,18,M,832311,EUR,854236800.0,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453086,home,Al-Riyadh,Dino Arslanagić,dino-arslanagic,D. Arslanagić,D,,191.0,53,M,94280,EUR,735609600.0,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453086,home,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000.0,M,28,28,True,,,,,,,,,,,,,,,,,0,Bader Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453086,home,Al-Riyadh,Mutaz Bin Hibah,mutaz-bin-hibah,M. B. Hibah,,99,,0,M,1822532,EUR,,M,99,99,True,,,,,,,,,,,,,,,,,0,Mutaz Bin Hibah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453086,away,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198.0,624,M,44453,EUR,508291200.0,G,16,16,False,34.0,26.0,16.0,9.0,22.0,25.0,4.0,9.0,,5.0,,1.0,90.0,41.0,6.9,8.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,
11453086,away,Abha,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000.0,D,14,14,False,28.0,17.0,9.0,6.0,12.0,18.0,6.0,13.0,12.0,5.0,1.0,,90.0,62.0,7.3,23.0,0,,3.0,,1.0,6.0,1.0,1.0,,,2.0,9.0,5.0,3.0,,,,,2.0,2.0,True,1.0,2.0,,,,,,,,,,
11453086,away,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,29,192.0,73,M,581620,EUR,732585600.0,D,18,18,False,33.0,18.0,13.0,5.0,11.0,19.0,7.0,14.0,4.0,4.0,,,90.0,38.0,6.6,15.0,0,,,,3.0,1.0,,,,,4.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
11453086,away,Abha,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000.0,D,26,26,False,45.0,37.0,10.0,6.0,31.0,35.0,6.0,10.0,5.0,3.0,,,90.0,58.0,7.1,10.0,1,,,,2.0,2.0,3.0,2.0,,,3.0,1.0,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,
11453086,away,Abha,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400.0,D,15,15,False,23.0,17.0,7.0,2.0,15.0,16.0,3.0,9.0,4.0,4.0,1.0,,90.0,54.0,6.7,11.0,0,,2.0,,,3.0,,,,,6.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,
11453086,away,Abha,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200.0,M,11,11,False,18.0,14.0,2.0,,10.0,10.0,4.0,8.0,1.0,5.0,1.0,,81.0,30.0,6.9,9.0,1,,,,,5.0,1.0,,,1.0,,,,3.0,,,,1.0,3.0,,,,1.0,,1.0,,,,,,,,
11453086,away,Abha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000.0,M,30,30,False,28.0,20.0,6.0,1.0,14.0,14.0,6.0,15.0,4.0,1.0,,,90.0,39.0,6.6,10.0,1,,1.0,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0
11453086,away,Abha,Mohammed Said Al-Qahtani,mohammed-said-al-qahtani,M. S. Al-Qahtani,M,,176.0,8,M,1177090,EUR,1016323200.0,M,29,29,False,24.0,13.0,7.0,2.0,10.0,15.0,3.0,10.0,2.0,6.0,1.0,,81.0,31.0,6.6,13.0,1,,1.0,,1.0,2.0,,,,,1.0,,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,
11453086,away,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000.0,M,80,80,False,12.0,10.0,2.0,1.0,4.0,5.0,6.0,9.0,7.0,3.0,,,73.0,29.0,6.3,10.0,0,,2.0,2.0,2.0,6.0,2.0,,,,2.0,5.0,2.0,3.0,,,,,2.0,,,,1.0,,,,,,,,,,
11453086,away,Abha,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,76227,EUR,633571200.0,F,5,5,False,17.0,13.0,1.0,1.0,3.0,4.0,10.0,13.0,4.0,2.0,2.0,,73.0,26.0,6.6,6.0,1,Grzegorz,,2.0,2.0,6.0,1.0,,,,1.0,,,,1.0,,1.0,,2.0,,,,1.0,,,Krychowiak,,,,,,,
11453086,away,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000.0,F,71,71,False,10.0,4.0,1.0,,1.0,1.0,3.0,10.0,1.0,3.0,,,45.0,18.0,6.5,9.0,0,,1.0,1.0,,3.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
11453086,away,Abha,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200.0,F,9,9,True,6.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,,1.0,,45.0,10.0,6.4,6.0,0,Hassan Hashim Al Ali,1.0,3.0,1.0,5.0,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11453086,away,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400.0,D,13,13,True,6.0,5.0,,,2.0,2.0,4.0,5.0,1.0,,,,17.0,13.0,7.0,2.0,0,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
11453086,away,Abha,Uroš Matić,uros-matic,U. Matić,M,,185.0,66,M,63273,EUR,643420800.0,M,8,8,True,10.0,10.0,2.0,2.0,6.0,6.0,4.0,4.0,1.0,1.0,,,17.0,13.0,6.8,1.0,0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453086,away,Abha,Meshal Al Mutairi,meshal-al-mutairi,M. A. Mutairi,M,10,170.0,44,M,1522212,EUR,922320000.0,M,77,77,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,1.0,,,9.0,8.0,6.0,4.0,0,Meshal Al Mutairi,1.0,1.0,,4.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11453086,away,Abha,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400.0,M,10,10,True,7.0,5.0,,,1.0,1.0,4.0,6.0,,,,,9.0,7.0,6.5,2.0,0,Saad,,,,,,,,,,,,,,,,,,,,,,,,Bguir,,,,,,,
11453086,away,Abha,Abdullah Al Shammari,abdullah-al-shammari,A. A. Shammari,G,,182.0,5,M,802092,EUR,690940800.0,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453086,away,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,,180.0,9,M,160891,EUR,688780800.0,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453086,away,Abha,Mohammed Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,893173,EUR,751939200.0,D,3,3,True,,,,,,,,,,,,,,,,,0,Mohammed,,,,,,,,,,,,,,,,,,,,,,,,Naji,,,,,,,
11453086,away,Abha,Abdulrahman Al-Alawi,abdulrahman-al-alawi,A. A. Alawi,M,25,169.0,1,M,1479152,EUR,1033171200.0,M,25,25,True,,,,,,,,,,,,,,,,,0,Abdulrahman,,,,,,,,,,,,,,,,,,,,,,,,Al-Alawi,,,,,,,
