match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,captain,stat_punches,stat_ownGoals,stat_errorLeadToAShot
14131957,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,1,1,False,19.0,11.0,11.0,3.0,0.0,9.0,10.0,2.0,9.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,25.0,5.8,9.0,0.00036028,0.0745,0,-2.2113,0.0,0.0,-0.33,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131957,home,Estoril Praia,Antef Tsoungui,tsoungui-antef,A. Tsoungui,D,5,185,223,M,994532,EUR,1041206400,D,5,5,False,36.0,31.0,5.0,3.0,0.0,16.0,16.0,15.0,20.0,3.0,3.0,,,,,90.0,62.0,6.3,13.0,0.028299,,0,,0.2,0.1,-0.54,,,,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14131957,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,50.0,43.0,8.0,4.0,0.0,33.0,33.0,10.0,17.0,10.0,3.0,,,,,90.0,71.0,8.0,8.0,0.00636321,,1,,0.16,0.06,-0.28,,Kévin Boma,,,2.0,10.0,,2.0,,,,,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.1011,0.1553,0.53,,,,,,,,,,,,,,,
14131957,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,54.0,45.0,7.0,4.0,0.0,33.0,36.0,12.0,18.0,3.0,6.0,,,,,90.0,66.0,6.4,11.0,0.009831,,1,,0.16,0.12,-0.25,,,,,1.0,4.0,,1.0,3.0,,,2.0,1.0,2.0,1.0,,,1.0,,0.1127,,-0.27,1.0,1.0,,,,,,,,,,,,,
14131957,home,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,M,22,22,False,9.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,8.0,,,,,,,45.0,17.0,6.4,4.0,0.0239986,,1,,0.04,-0.1,-0.05,,,,2.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,0.2265,,-0.29,1.0,,1.0,1.0,,,,,,,,,,,
14131957,home,Estoril Praia,Nodar Lominadze,nodar-lominadze,N. Lominadze,M,7,194,295,M,1001313,EUR,1017878400,M,7,7,False,16.0,14.0,1.0,1.0,0.0,8.0,9.0,6.0,7.0,,2.0,,,,,45.0,24.0,6.3,5.0,0.108287,,1,,0.12,0.0,-0.09,,,,2.0,5.0,2.0,1.0,2.0,,,,,1.0,,1.0,,,,2.0,0.0401,,-0.04,1.0,,,1.0,1.0,,,,,,,,,,
14131957,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,63.0,50.0,9.0,5.0,1.0,26.0,30.0,24.0,33.0,,5.0,,,,,90.0,88.0,9.0,18.0,0.424551,,1,,0.52,0.29,-0.24,,,,9.0,2.0,8.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,0.0693,0.7651,0.53,,,6.0,,6.0,1.0,,,,,,,,,
14131957,home,Estoril Praia,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,M,20,20,False,19.0,13.0,3.0,,0.0,6.0,8.0,7.0,11.0,1.0,5.0,,,,,65.0,42.0,5.8,16.0,0.0104806,,1,,0.14,0.09,-0.42,,,,6.0,4.0,1.0,1.0,2.0,2.0,1.0,,2.0,,,,,,,,0.0532,,-0.13,1.0,1.0,,,1.0,,1.0,,,,,,,,
14131957,home,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,False,9.0,7.0,,,0.0,,,7.0,9.0,,,,,,,71.0,18.0,6.7,6.0,0.0287086,,1,,-0.28,0.34,0.0,,,,1.0,5.0,4.0,,,,,,1.0,2.0,2.0,,,,,,0.1572,,-0.25,4.0,,,1.0,,,,1.0,,,,,,,
14131957,home,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,18.0,16.0,2.0,1.0,1.0,7.0,7.0,9.0,11.0,,3.0,,,,,90.0,35.0,6.5,8.0,0.0192322,,6,,0.11,0.4,-0.02,,,,3.0,6.0,2.0,,,,,,2.0,1.0,1.0,,1.0,,,2.0,0.4742,0.0239,-0.63,3.0,4.0,,1.0,3.0,,,1.0,1.0,1.0,1.0,,,,
