match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_lastManTackle,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_penaltyConceded,stat_unsuccessfulTouch,stat_totalOffside,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_errorLeadToAShot,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_bigChanceCreated
12764276,home,Qarabağ FK,Juninho Vieira,,,juninho-vieira,Juninho,F,23,179.0,17811,M,833236,EUR,848534400,F,18,18,False,11.0,10.0,,,0.0,2.0,2.0,8.0,9.0,1.0,1.0,1.0,,,,,82.0,15.0,6.6,2.0,0.0727765,0,,,8.0,10.0,,,1.0,,2.0,,,,,,juninhovieira_21,,,,,1.0,,,,,,,1.0,,,,,,,
12764276,home,Qarabağ FK,Toral Bayramov,,,toral-bayramov,T. Bayramov,D,27,185.0,7400,M,981246,EUR,982886400,D,27,27,True,6.0,4.0,2.0,1.0,0.0,4.0,6.0,,,,2.0,1.0,,,,,15.0,9.0,6.4,3.0,3.62e-05,0,,,,,,,,1.0,,,,,1.0,1.0,toralbayramov,,,,,1.0,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Patrick Andrade,,,patrick-andrade,P. Andrade,M,6,176.0,1612,M,789070,EUR,729216000,M,66,66,True,9.0,3.0,1.0,,0.0,3.0,6.0,,3.0,,1.0,2.0,,,,,9.0,11.0,6.5,6.0,2.374e-05,0,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Emmanuel Addai,Emmanuel Addai,,addai-emmanuel,E. Addai,M,11,173.0,6318,M,1398529,EUR,996624000,F,11,11,True,,,,,0.0,,,,,,2.0,,,,,,8.0,4.0,6.7,1.0,1.3e-07,0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Bahlul Mustafazada,,,bahlul-mustafazada,B. Mustafazada,D,13,190.0,6865,M,865434,EUR,857001600,D,13,13,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,,9.0,4.0,6.7,,1.012e-05,0,,,,,,,,,,,,,,,bahlul27,,,1.0,,,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Alexey Isayev,,,isayev-alexey,A. Isayev,M,46,177.0,1225,M,1145242,EUR,815875200,M,24,24,True,4.0,4.0,,,0.0,4.0,4.0,,,,,,,,,,9.0,4.0,6.5,,4.832e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Sadiq Mammadzada,,,sadiq-mammadzada,S. Mammadzada,G,12,,777,,1395824,EUR,1162080000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194.0,2962,M,827377,EUR,856742400,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Oleksiy Kashchuk,,,oleksiy-kashchuk,O. Kashchuk,M,21,180.0,3346,M,880229,EUR,962236800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Richard Almeida,,,richard-almeida,Richard,M,8,177.0,967,M,128441,EUR,606355200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Musa Qurbanlı,,,musa-qurbanli,M. Qurbanlı,F,22,183.0,5334,M,992237,EUR,1018656000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,home,Qarabağ FK,Nariman Akhundzade,Nariman Akhundzade,,nariman-akhundzade,N. Akhundzade,F,7,185.0,13343,M,1156696,EUR,1082678400,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Akhundzade,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Remko Pasveer,,,remko-pasveer,R. Pasveer,G,22,186.0,799,M,2622,EUR,437097600,G,22,22,False,26.0,21.0,9.0,4.0,0.0,20.0,21.0,1.0,5.0,,,7.0,2.0,,,1.0,90.0,34.0,7.0,5.0,0.0003316,0,0.0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Devyne Rensch,,,devyne-rensch,D. Rensch,D,2,182.0,2450,M,982778,EUR,1042848000,D,2,2,False,55.0,50.0,2.0,2.0,0.0,22.0,25.0,29.0,31.0,1.0,5.0,7.0,,,,,90.0,82.0,7.7,10.0,0.0527592,1,,1.0,1.0,3.0,,3.0,5.0,,2.0,,,,3.0,2.0,,1.0,1.0,,,3.0,,,,0.0349,1.0,0.0231,1.0,1.0,1.0,,,,,
12764276,away,AFC Ajax,Daniele Rugani,,,daniele-rugani,D. Rugani,D,24,188.0,2113,M,139273,EUR,775440000,D,24,24,False,45.0,40.0,4.0,3.0,0.0,32.0,36.0,8.0,9.0,2.0,3.0,5.0,,,,,59.0,52.0,7.0,5.0,0.00380606,0,,,1.0,1.0,,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Josip Šutalo,,,josip-sutalo,J. Šutalo,D,37,190.0,4307,M,954836,EUR,951696000,D,37,37,False,63.0,61.0,5.0,5.0,0.0,42.0,43.0,19.0,20.0,3.0,6.0,6.0,,,,,90.0,72.0,7.5,3.0,0.0095393,0,,,,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,josip.sutalo,,,1.0,,,,,,,,,1.0,,,,,,,
12764276,away,AFC Ajax,Jorrel Hato,,,jorrel-hato,J. Hato,D,21,182.0,15506,M,1153079,EUR,1141689600,D,4,4,False,43.0,37.0,1.0,,0.0,17.0,20.0,20.0,23.0,2.0,4.0,3.0,,,,,90.0,55.0,7.0,9.0,0.0139466,1,,,,4.0,,,1.0,,3.0,,,,1.0,,,2.0,1.0,,,,,,,0.0217,,,1.0,,,1.0,,,,
12764276,away,AFC Ajax,Kian Fitz-Jim,,,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1156,M,1001945,EUR,1057363200,M,28,28,False,30.0,27.0,,,0.0,4.0,5.0,23.0,26.0,1.0,3.0,,,,,,59.0,41.0,6.8,8.0,0.0495474,1,,1.0,,5.0,,1.0,,,3.0,,1.0,,2.0,1.0,,1.0,,,,3.0,,,,0.0171,1.0,0.2497,,,,,,,,
12764276,away,AFC Ajax,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183.0,6336,M,42694,EUR,645580800,M,6,6,False,115.0,105.0,7.0,4.0,0.0,41.0,42.0,66.0,76.0,1.0,2.0,6.0,,,,,90.0,122.0,7.4,13.0,0.134998,0,,3.0,,3.0,1.0,,,,1.0,True,1.0,,1.0,1.0,jordanhenderson,,,,,,,,,,,,3.0,2.0,,,,,,
12764276,away,AFC Ajax,Kenneth Taylor,,,kenneth-taylor,K. Taylor,M,24,182.0,3635,M,959806,EUR,1021507200,M,8,8,False,17.0,14.0,1.0,1.0,0.0,1.0,1.0,13.0,18.0,1.0,2.0,,,,,,59.0,25.0,7.5,8.0,0.217968,1,,2.0,,3.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,0.9391,1.0,0.9895,2.0,,,,1.0,,,
12764276,away,AFC Ajax,Christian Rasmussen,,,kjelder-rasmussen-christian,C. Rasmussen,F,10,184.0,577,M,996989,EUR,1042934400,F,29,29,False,28.0,23.0,1.0,,0.0,8.0,9.0,15.0,20.0,1.0,6.0,10.0,,,,,78.0,54.0,6.7,17.0,0.0150356,2,,1.0,1.0,8.0,,1.0,,2.0,2.0,,1.0,,2.0,1.0,,5.0,1.0,,,7.0,,,1.0,0.0876,1.0,0.0415,,,,,,1.0,1.0,
12764276,away,AFC Ajax,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197.0,6763,M,252215,EUR,713145600,F,25,25,False,16.0,9.0,1.0,1.0,0.0,2.0,6.0,7.0,10.0,2.0,5.0,1.0,,,,,86.0,26.0,7.5,8.0,0.00796808,4,,,3.0,6.0,,,1.0,1.0,2.0,,1.0,,2.0,,wout.weghorst,,,,,,1.0,,1.0,1.1344,3.0,1.1291,,,,,1.0,,,
12764276,away,AFC Ajax,Mika Godts,Mika Godts,,mika-godts,M. Godts,F,11,176.0,3970,M,1149146,EUR,1118102400,F,11,11,False,18.0,15.0,1.0,1.0,1.0,3.0,4.0,12.0,14.0,,7.0,2.0,,,,,90.0,37.0,7.7,10.0,0.404351,2,,,,6.0,1.0,,1.0,4.0,2.0,,,,1.0,1.0,,5.0,2.0,,,3.0,3.0,,1.0,0.0495,1.0,0.019,2.0,,,,,,,1.0
12764276,away,AFC Ajax,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1604,M,1064177,EUR,1042675200,D,13,13,True,18.0,18.0,,,0.0,11.0,11.0,7.0,7.0,1.0,1.0,,,,,,31.0,19.0,6.6,,0.00335135,0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Branco van den Boomen,,,branco-van-den-boomen,B. van den Boomen,M,8,190.0,1191,M,190883,EUR,806284800,M,21,21,True,39.0,37.0,4.0,4.0,0.0,4.0,4.0,33.0,37.0,,,1.0,,,,,31.0,42.0,6.9,4.0,0.0293512,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Chuba Akpom,,,chuba-akpom,C. Akpom,F,29,186.0,1666,M,190867,EUR,813196800,F,10,10,True,12.0,11.0,,,0.0,1.0,2.0,10.0,10.0,1.0,4.0,1.0,,,,,31.0,17.0,7.6,1.0,0.0100986,2,,,1.0,1.0,,,,1.0,,,,,,,,2.0,2.0,,,,,,,0.2833,2.0,0.6054,,,,,1.0,,,
12764276,away,AFC Ajax,Anton Gaaei,,,anton-gaaei,A. Gaaei,D,3,183.0,906,M,1120315,EUR,1037664000,D,3,3,True,11.0,10.0,,,0.0,1.0,1.0,9.0,12.0,,2.0,1.0,,,,,12.0,18.0,6.9,3.0,0.0720508,0,,2.0,,2.0,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Jorthy Mokio,,,jorthy-mokio,J. Mokio,M,24,182.0,3131,M,1563462,EUR,1204243200,D,31,31,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,,,,,,,4.0,6.0,,1.0,0.00696763,0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Diant Ramaj,,,ramaj-diant,D. Ramaj,G,41,189.0,933,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Jay Gorter,,,jay-gorter,J. Gorter,G,1,190.0,471,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Owen Wijndal,,,owen-wijndal,O. Wijndal,D,5,174.0,795,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Benjamin Tahirović,,,benjamin-tahirovic,B. Tahirović,M,8,191.0,1909,M,1102659,EUR,1046649600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Jaydon Banel,,,jaydon-banel,J. Banel,F,34,172.0,552,M,1142573,EUR,1098144000,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Brian Brobbey,,,brobbey-brian,B. Brobbey,F,9,180.0,7085,M,910048,EUR,1012521600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,brianbrobbeyy,,,,,,,,,,,,,,,,,,,
12764276,away,AFC Ajax,Bertrand Traoré,,,bertrand-traore,B. Traoré,F,25,180.0,34499,M,218160,EUR,810345600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,bertrandtraore10,,,,,,,,,,,,,,,,,,,
