match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalClearance,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,captain,stat_goals,stat_totalOffside,stat_punches,stat_lastManTackle
10385401,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,16.0,14.0,3.0,1.0,13.0,14.0,1.0,2.0,7.0,2.0,3.0,90.0,24.0,7.5,2.0,0.0,0.0,0.00024271,0,0.5518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385401,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,51.0,43.0,2.0,1.0,21.0,24.0,23.0,28.0,6.0,,,90.0,70.0,6.9,12.0,0.0,0.0,0.114612,0,,1.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10385401,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,75.0,71.0,6.0,4.0,42.0,42.0,29.0,33.0,4.0,,,77.0,82.0,7.0,4.0,0.0,0.0,0.0113564,0,,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,
10385401,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,111.0,100.0,8.0,5.0,59.0,64.0,41.0,47.0,11.0,,,90.0,118.0,7.4,11.0,0.0,0.0,0.0226166,0,,,,,1.0,4.0,,,,3.0,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,,,,,,,,
10385401,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,False,59.0,52.0,3.0,2.0,18.0,20.0,34.0,42.0,6.0,,,90.0,87.0,7.4,13.0,0.1428,0.0858,0.100569,2,,3.0,,1.0,6.0,4.0,,2.0,,3.0,3.0,1.0,1.0,3.0,,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10385401,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,89.0,76.0,10.0,7.0,29.0,33.0,47.0,56.0,7.0,,,90.0,107.0,8.6,13.0,0.1714,0.1585,0.360407,2,,,,,4.0,7.0,2.0,,,3.0,5.0,3.0,,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,
10385401,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,71.0,64.0,3.0,1.0,29.0,30.0,36.0,47.0,5.0,,,77.0,85.0,7.0,15.0,0.0925,0.0,0.150765,2,,6.0,1.0,,4.0,1.0,1.0,,,,,,2.0,2.0,2.0,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,
10385401,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,26.0,18.0,3.0,3.0,1.0,4.0,17.0,24.0,5.0,,,65.0,32.0,6.2,12.0,0.4792,0.9019,0.0301421,2,,2.0,,2.0,5.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,
10385401,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,54.0,44.0,6.0,3.0,13.0,13.0,31.0,44.0,4.0,,,90.0,74.0,7.6,21.0,0.1352,0.0,0.484112,2,,3.0,,,6.0,4.0,1.0,3.0,,1.0,4.0,3.0,5.0,2.0,3.0,1.0,,,1.0,,,,2.0,,,1.0,,True,,,,
10385401,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,22.0,19.0,1.0,1.0,4.0,4.0,15.0,18.0,2.0,,,86.0,36.0,7.9,7.0,0.4513,0.3984,0.0811506,3,,,,,3.0,1.0,,3.0,,1.0,,,,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,
10385401,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,False,16.0,15.0,,,1.0,1.0,14.0,15.0,,,,65.0,26.0,6.9,4.0,0.5217,0.833,0.00975173,2,,,,,1.0,,,,,,,,2.0,,,1.0,,2.0,,,,,,,1.0,,1.0,,1.0,,,
