match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,from,reason,length,injury
11540862,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11540862,,,,,90,5.0,,1,,,card,Oğuz Aydın,False,121314900.0,False,yellow,999396.0,Oğuz Aydın,,,,
11540862,,1.0,1.0,,90,5.0,,1,,,goal,,,181861391.0,False,penalty,999396.0,Oğuz Aydın,penalty,,,
11540862,,,,,90,3.0,,1,,,card,Tolga Ciğerci,False,121314894.0,True,yellow,120298.0,Tolga Ciğerci,,Argument,,
11540862,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,
11540862,,,,,87,,,4,,,card,Furkan Bayır,False,121314861.0,False,yellowRed,1003161.0,Furkan Bayır,,Foul,,
11540862,,,,,80,,,11,,,substitution,,,122664282.0,True,regular,,,,,,False
11540862,,,,,80,,,11,,,substitution,,,122664281.0,True,injury,,,,,,True
11540862,,,,,73,,,18,,,substitution,,,122664252.0,False,regular,,,,,,False
11540862,,,,,68,,,23,,,card,Stelios Kitsiou,False,121314789.0,True,yellow,189627.0,Stelios Kitsiou,,Foul,,
11540862,,,,,68,,,23,,,substitution,,,122664224.0,True,regular,,,,,,False
11540862,,,,,63,,,28,,,substitution,,,122664193.0,False,regular,,,,,,False
11540862,,,,,63,,,28,,,substitution,,,122664192.0,False,regular,,,,,,False
11540862,,,,,62,,,29,,,card,Uroš Radaković,False,121314768.0,True,yellow,151900.0,Uroš Radaković,,Foul,,
11540862,,,,,61,,,30,,,substitution,,,122664175.0,True,regular,,,,,,False
11540862,,,,,61,,,30,,,substitution,,,122664174.0,True,regular,,,,,,False
11540862,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11540862,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,
11540862,,,,,11,,,35,,,card,Furkan Bayır,False,121314577.0,False,yellow,1003161.0,Furkan Bayır,,Foul,,
11540862,,1.0,0.0,,10,,,36,,,goal,,,181857037.0,True,regular,850770.0,Anastasios Chatzigiovanis,,,,
