match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_fouls,captain,stat_blockedScoringAttempt,stat_wonContest,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_penaltyConceded,player_sofascoreId,stat_errorLeadToAShot,stat_goals,stat_penaltyWon
10382295,home,FC Groningen,Oliver Antman,,,oliver-antman,O. Antman,M,18,185,1317,M,975743,EUR,997833600,F,21,21,False,6.0,6.0,,,4.0,4.0,2.0,2.0,,,,,,,,,,18.0,8.0,6.6,,2,,,,3.0,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,
10382295,home,FC Groningen,Nordin Musampa,,,nordin-musampa,N. Musampa,D,,179,56,M,916944,EUR,1002931200,D,24,24,True,28.0,26.0,3.0,3.0,19.0,21.0,7.0,8.0,2.0,6.0,2.0,2.0,3.0,,,,,77.0,48.0,7.1,4.0,0,1.0,,2.0,6.0,,,4.0,3.0,,,,,3.0,,,,1.0,,,,,,,,,,
10382295,home,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,40,40,True,20.0,12.0,,,3.0,7.0,9.0,13.0,3.0,4.0,2.0,,2.0,,,,,72.0,39.0,6.6,14.0,1,,,2.0,4.0,2.0,,,,4.0,,1.0,,2.0,,,1.0,,,,,,,,,,,
10382295,home,FC Groningen,Laros Duarte,,,laros-duarte,L. M. D. Duarte,M,6,180,315,M,798177,EUR,857088000,M,6,6,True,34.0,28.0,7.0,3.0,16.0,17.0,12.0,18.0,2.0,9.0,2.0,1.0,7.0,,,,,64.0,49.0,6.7,8.0,1,1.0,,3.0,6.0,4.0,,4.0,3.0,,,1.0,,1.0,,,3.0,1.0,,,,,,1.0,,,,
10382295,home,FC Groningen,Elvis Manu,,,elvis-manu,E. Manu,F,,178,104,,143382,EUR,745200000,F,28,28,True,3.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,12.0,3.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,home,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,55,55,True,6.0,4.0,1.0,,3.0,5.0,1.0,1.0,,2.0,,,2.0,,,,,12.0,10.0,6.6,3.0,0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10382295,home,FC Groningen,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,home,FC Groningen,Jasper Meijster,Jasper Meijster,,jasper-meijster,J. Meijster,G,21,188,47,M,1195755,EUR,1104710400,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,home,FC Groningen,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,home,FC Groningen,Jorg Schreuders,Jorg Schreuders,,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,home,FC Groningen,Aimar Sher,,,aimar-sher,A. Sher,M,6,180,896,M,981574,EUR,1040342400,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,home,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,home,FC Groningen,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0ratmangoen,,,
10382295,home,FC Groningen,Florian Krüger,,,florian-kruger,F. Krüger,F,26,186,130,M,945878,EUR,918864000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,away,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,30.0,16.0,21.0,7.0,13.0,16.0,3.0,14.0,,,,,9.0,,1.0,,2.0,90.0,38.0,7.2,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,away,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,46.0,38.0,3.0,1.0,27.0,30.0,11.0,16.0,2.0,4.0,4.0,1.0,6.0,,,,,90.0,73.0,6.4,16.0,0,,,1.0,8.0,,,2.0,2.0,2.0,,,,1.0,,,,4.0,2.0,,,,,,,,,
10382295,away,NEC Nijmegen,Iván Márquez,,,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,40.0,26.0,6.0,1.0,24.0,32.0,2.0,8.0,5.0,7.0,5.0,1.0,4.0,,,,,90.0,52.0,7.4,15.0,1,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,
10382295,away,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,49.0,41.0,7.0,3.0,32.0,36.0,9.0,14.0,2.0,3.0,2.0,3.0,6.0,,,,,90.0,59.0,7.3,10.0,0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,
10382295,away,NEC Nijmegen,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,37.0,27.0,11.0,5.0,13.0,16.0,15.0,26.0,1.0,5.0,3.0,2.0,10.0,,,,,90.0,79.0,6.9,28.0,1,5.0,1.0,,7.0,4.0,,3.0,3.0,3.0,1.0,1.0,1.0,,,,,,3.0,,,,,,,,,
10382295,away,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,55.0,45.0,3.0,2.0,13.0,14.0,33.0,45.0,1.0,6.0,1.0,2.0,7.0,,,,,90.0,73.0,7.0,17.0,1,4.0,1.0,1.0,8.0,3.0,,1.0,,1.0,1.0,1.0,2.0,2.0,True,,2.0,3.0,1.0,,,1.0,,,,,,
10382295,away,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,51.0,42.0,7.0,5.0,29.0,31.0,13.0,20.0,1.0,2.0,1.0,2.0,4.0,,,,,90.0,65.0,7.0,12.0,1,,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
10382295,away,NEC Nijmegen,Elayis Tavsan,,,elayis-tavsan,E. Tavsan,F,7,183,301,M,929631,EUR,988588800,M,7,7,False,18.0,12.0,2.0,2.0,9.0,12.0,4.0,9.0,,4.0,1.0,1.0,4.0,,,,,75.0,40.0,6.3,18.0,1,3.0,1.0,,7.0,5.0,,,,4.0,1.0,,3.0,,,1.0,1.0,1.0,2.0,,,,,,,,,
10382295,away,NEC Nijmegen,Jordy Bruijn,,,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,6,6,False,23.0,18.0,3.0,2.0,7.0,7.0,11.0,16.0,,1.0,,,8.0,,,,,89.0,31.0,6.5,8.0,2,,,3.0,10.0,2.0,,,,,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,,2.0,,,,1.0,
10382295,away,NEC Nijmegen,Magnus Mattsson,,,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,M,11,11,False,29.0,24.0,1.0,1.0,8.0,11.0,16.0,20.0,1.0,6.0,1.0,1.0,6.0,,,,,90.0,46.0,6.6,10.0,1,2.0,,3.0,7.0,,,3.0,3.0,3.0,,,2.0,1.0,,,,3.0,,1.0,1.0,,,,,,,
10382295,away,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,13.0,11.0,,,4.0,4.0,7.0,9.0,3.0,8.0,1.0,,2.0,,,,,75.0,31.0,6.8,8.0,1,,,3.0,7.0,4.0,,,,4.0,,1.0,3.0,2.0,,,2.0,,,,,,,,,,,
10382295,away,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,11.0,8.0,1.0,1.0,4.0,4.0,4.0,7.0,,1.0,1.0,,2.0,,,,,15.0,16.0,6.8,5.0,0,,,,3.0,1.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,1.0
10382295,away,NEC Nijmegen,Anthony Musaba,,,anthony-musaba,A. Musaba,F,20,182,2509,M,979473,EUR,976060800,F,77,77,True,6.0,3.0,,,,1.0,3.0,5.0,1.0,2.0,,,1.0,,,,,15.0,12.0,6.7,5.0,0,,,,1.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10382295,away,NEC Nijmegen,Joris Kramer,,,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,5,5,True,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,away,NEC Nijmegen,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,away,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,away,NEC Nijmegen,Terry Sanniez,,,terry-sanniez,T. Sanniez,D,25,174,16,M,787978,EUR,839635200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,away,NEC Nijmegen,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185,69,M,899644,EUR,863222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,away,NEC Nijmegen,Ibrahim Cissoko,Ibrahim Cissoko,,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382295,away,NEC Nijmegen,Andri Baldursson,,,andri-baldursson,A. Baldursson,M,16,187,235,M,932856,EUR,1010620800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
