match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_totalContest,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_outfielderBlock,stat_wasFouled,stat_wonContest,stat_totalOffside,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals
12504401,home,Empoli,Darius Fălcușan,darius-falcusan,D. Fălcușan,D,25,187.0,149,M,1426835,EUR,1139875200,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,home,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188.0,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Lorenzo Tosto,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,home,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185.0,154,M,603738,EUR,842054400,D,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,home,Empoli,Brayan,brayan,Brayan,F,18,,62,M,1936168,EUR,1138924800,F,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Brayan,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190.0,15444,M,191210,EUR,804729600,G,16,16,False,45.0,35.0,19.0,9.0,0.0,31.0,31.0,4.0,14.0,2.0,7.0,,,90.0,52.0,7.1,10.0,0.00081875,0,,,,1.0,,,,,,,,,,,,,,,,,,True,,1.0,,,,MMaignan,1.0,2.0,2.0,,,,,
12504401,away,Milan,Kyle Walker,kyle-walker,K. Walker,D,2,183.0,26779,M,44614,EUR,643852800,D,32,32,False,42.0,39.0,2.0,1.0,0.0,21.0,22.0,18.0,23.0,3.0,5.0,,,90.0,65.0,7.8,8.0,0.0152965,0,,1.0,2.0,5.0,,1.0,2.0,2.0,,,,,1.0,,,1.0,,1.0,3.0,,1.0,,1.0,1.0,1.0,,,KyleWalker2,,,,1.0,,,,
12504401,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185.0,7146,M,788255,EUR,882489600,D,23,23,False,41.0,37.0,3.0,1.0,0.0,25.0,27.0,12.0,14.0,3.0,3.0,,,54.0,48.0,6.0,4.0,0.0166655,0,,1.0,5.0,4.0,1.0,1.0,3.0,1.0,,,,1.0,,,,3.0,,,,,1.0,,,,,,,fikayotomori,,,,,,,,
12504401,away,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194.0,8727,M,965893,EUR,990662400,D,31,31,False,62.0,52.0,6.0,1.0,0.0,32.0,33.0,20.0,29.0,5.0,3.0,,,90.0,79.0,7.3,13.0,0.00874297,1,,2.0,5.0,7.0,2.0,1.0,3.0,2.0,3.0,,,3.0,,1.0,,,0.0207,1.0,,,,,1.0,1.0,1.0,,,strahinjapavlovic,,,,,,,,
12504401,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184.0,26616,M,788027,EUR,876096000,D,19,19,False,62.0,53.0,7.0,5.0,0.0,24.0,26.0,30.0,40.0,4.0,3.0,,,90.0,92.0,8.0,14.0,0.148812,1,,1.0,2.0,7.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,0.0517,2.0,4.0,1.0,3.0,,,4.0,1.0,,,TheoHdez,,,,,,,,
12504401,away,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185.0,6182,M,945062,EUR,915926400,M,29,29,False,31.0,28.0,1.0,,0.0,15.0,16.0,13.0,15.0,1.0,1.0,,,45.0,35.0,6.6,4.0,0.00400589,0,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,YFofana19_,,,,,,,,
12504401,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185.0,38485,M,893549,EUR,901670400,M,14,14,False,49.0,49.0,5.0,5.0,0.0,17.0,17.0,32.0,33.0,1.0,4.0,,,69.0,65.0,7.6,7.0,0.119717,1,,,2.0,4.0,,1.0,1.0,1.0,2.0,,,,2.0,,1.0,,0.0208,1.0,1.0,,3.0,,1.0,2.0,1.0,,,tijjanireijnders,,,,,,,,
12504401,away,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178.0,4211,M,983815,EUR,1038528000,M,80,80,False,37.0,33.0,4.0,4.0,0.0,12.0,13.0,21.0,26.0,1.0,6.0,,,90.0,52.0,7.2,9.0,0.0150326,1,,,4.0,4.0,,,1.0,1.0,2.0,,,,1.0,,,3.0,0.0368,2.0,2.0,,,,,1.0,2.0,,,yunusmusah8,,,,,1.0,0.1123,,
12504401,away,Milan,João Félix,joao-felix,J. Félix,F,79,181.0,127180,M,851671,EUR,942192000,M,79,79,False,26.0,20.0,1.0,1.0,0.0,5.0,8.0,15.0,18.0,1.0,5.0,,,84.0,53.0,6.7,17.0,0.034966,5,,,7.0,9.0,,,1.0,1.0,2.0,,,,1.0,4.0,,2.0,0.7174,9.0,,,1.0,,,4.0,4.0,,,JFélix,,,,,1.0,0.2446,2.0,
12504401,away,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177.0,3553,M,1184308,EUR,1115510400,M,20,20,False,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,1.0,3.0,,,45.0,20.0,6.1,11.0,0.00635139,0,,,7.0,,1.0,,,,2.0,Alejandro Jiménez,,2.0,2.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,
12504401,away,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195.0,19720,M,610766,EUR,875750400,F,90,90,False,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,,,,45.0,15.0,6.7,6.0,0.0105543,0,,1.0,1.0,2.0,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,tammy_abraham,,,,,,,,
12504401,away,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177.0,37774,M,817957,EUR,906076800,M,11,11,True,11.0,10.0,,,2.0,2.0,2.0,9.0,10.0,,1.0,,,45.0,19.0,7.9,3.0,0.199689,1,,,2.0,2.0,,1.0,2.0,2.0,1.0,,,1.0,,,1.0,,0.034,1.0,1.0,1.0,3.0,,,,,,,CMPulisic,,,,1.0,,,,
12504401,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188.0,75751,M,851284,EUR,928972800,F,10,10,True,17.0,12.0,,,0.0,5.0,5.0,7.0,12.0,,1.0,,,45.0,30.0,7.4,10.0,0.0237069,4,,,4.0,3.0,,1.0,,,1.0,,,1.0,1.0,,2.0,,0.229,3.0,,,,,,2.0,1.0,,,RLeão,,,,,2.0,0.5311,,1.0
12504401,away,Milan,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182.0,32556,M,892141,EUR,987552000,F,7,7,True,9.0,7.0,,,0.0,1.0,2.0,6.0,7.0,,3.0,,,45.0,23.0,7.5,7.0,0.00457076,2,,,2.0,3.0,,1.0,1.0,1.0,2.0,,,,,1.0,,,0.2061,3.0,,,1.0,,1.0,1.0,1.0,,,sant.gimenez,,,,,1.0,0.4103,,1.0
12504401,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194.0,6237,M,1014286,EUR,997228800,D,28,28,True,13.0,13.0,,,0.0,12.0,12.0,1.0,1.0,2.0,1.0,,,21.0,16.0,6.6,,0.00018521,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,MThiaw,,,,,,,,
12504401,away,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181.0,1614,M,1034303,EUR,1044662400,M,42,42,True,12.0,10.0,1.0,,0.0,7.0,9.0,3.0,3.0,1.0,3.0,,,10.0,15.0,6.7,2.0,0.00123001,0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,away,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192.0,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,away,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197.0,3855,M,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,away,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193.0,5573,M,1390489,EUR,1135814400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185.0,3401,M,826195,EUR,940464000,D,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,away,Milan,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180.0,1381,M,893640,EUR,928368000,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504401,away,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189.0,9850,M,1520771,EUR,1205107200,F,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,camardafrancesco9,,,,,,,,
12504401,away,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172.0,21963,M,822470,EUR,927331200,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chukwuezesamuel8,,,,,,,,
