match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_fouls,stat_shotOffTarget,stat_penaltyConceded,stat_wasFouled,stat_goalAssist,stat_totalCross,stat_challengeLost,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_penaltyWon
10388240,home,FC Bayern München,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,yannsommer,16206,EUR,598320000,G,27,27,False,44.0,39.0,12.0,7.0,36.0,39.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,3.0,1.0,90.0,54.0,6.4,5.0,0.0,0.0,0.0027146,0,-0.1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388240,home,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,benpavard21,787505,EUR,827971200,D,5,5,False,90.0,83.0,5.0,2.0,53.0,54.0,30.0,36.0,3.0,4.0,,,3.0,8.0,,,,,,90.0,107.0,9.1,8.0,0.3647,1.0583,0.0301802,2,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388240,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,80.0,76.0,2.0,2.0,55.0,56.0,21.0,24.0,2.0,6.0,2.0,2.0,2.0,12.0,,,,,,90.0,94.0,6.7,4.0,0.0587,0.0,0.0152541,1,,,,,,2.0,,,,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,
10388240,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,False,53.0,44.0,7.0,4.0,30.0,34.0,14.0,19.0,5.0,8.0,1.0,,3.0,3.0,,,,,,84.0,70.0,6.5,11.0,0.191,0.0,0.00874485,3,,,,,1.0,2.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10388240,home,FC Bayern München,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90247,M,JCancelo,138892,EUR,769996800,M,22,22,False,57.0,47.0,2.0,1.0,23.0,25.0,24.0,34.0,1.0,10.0,3.0,2.0,,5.0,,,,,,90.0,86.0,8.5,16.0,0.2297,0.5643,0.624447,4,,2.0,1.0,,1.0,5.0,4.0,1.0,1.0,,4.0,2.0,1.0,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,
10388240,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,50.0,44.0,3.0,3.0,15.0,19.0,34.0,40.0,,3.0,1.0,,1.0,7.0,,,,,,90.0,69.0,7.6,13.0,0.0,0.0,0.419219,0,,,,,,2.0,2.0,2.0,6.0,1.0,2.0,,,,,1.0,,9.0,,,,,True,5.0,,,,,,
10388240,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,26.0,22.0,,,10.0,10.0,12.0,16.0,,3.0,7.0,2.0,,8.0,,,,,,77.0,42.0,6.5,15.0,0.0,0.0,0.18521,0,,,,,,,,4.0,4.0,,7.0,,,,,1.0,,,,,,,,,2.0,,,,,
10388240,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,M,19,19,False,35.0,29.0,2.0,,9.0,11.0,21.0,27.0,,5.0,4.0,2.0,2.0,9.0,,,,,,78.0,59.0,7.5,10.0,0.3158,0.9444,0.158716,1,,1.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,,,,,2.0,,3.0,1.0,,,,,1.0,,,,,,
10388240,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,F,10,10,False,58.0,50.0,5.0,2.0,12.0,13.0,38.0,45.0,,10.0,12.0,8.0,,1.0,,,,,,90.0,88.0,8.6,17.0,0.5907,1.101,0.290885,5,,2.0,1.0,,,1.0,1.0,3.0,4.0,1.0,6.0,2.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,
10388240,home,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,SadioMané,217704,EUR,702864000,F,17,17,False,15.0,12.0,1.0,1.0,4.0,5.0,8.0,11.0,2.0,4.0,,,,1.0,,,,,,72.0,30.0,7.6,8.0,0.4092,0.3782,0.719411,4,,1.0,,,,,,3.0,2.0,1.0,1.0,,,3.0,,2.0,1.0,1.0,,,,,,,,2.0,,,,
10388240,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,False,28.0,21.0,,,7.0,8.0,14.0,20.0,,1.0,2.0,,,1.0,,,,,,71.0,38.0,6.6,11.0,0.0839,0.0,0.0927925,2,,,,,,1.0,1.0,1.0,1.0,2.0,8.0,,3.0,2.0,,,,,1.0,,,,,,,,,,,
10388240,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,True,9.0,8.0,1.0,1.0,3.0,3.0,5.0,6.0,,,,,,1.0,,,,,,19.0,14.0,6.5,5.0,0.0,0.0,0.00442661,0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
10388240,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,1.0,2.0,1.0,,1.0,,,,,,18.0,12.0,6.6,2.0,0.1751,0.0,0.0196855,1,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
