match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,from,confirmed,injury,length,description
11450033,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11450033,,,,,90,8.0,,1,,,card,Florian Loshaj,Argument,False,121276433.0,True,yellow,831407.0,Florian Loshaj,,,,,
11450033,,1.0,2.0,,90,7.0,,1,,,goal,,,,181304989.0,False,penalty,37240.0,Sofiane Feghouli,penalty,,,,
11450033,,,,,90,6.0,,1,,,card,Racine Coly,Argument,False,121276428.0,True,yellow,553454.0,Racine Coly,,,,,
11450033,,,,,90,5.0,,1,,,card,Davide Biraschi,Argument,False,121276434.0,False,yellow,233252.0,Davide Biraschi,,,,,
11450033,,,,,90,4.0,,1,,,varDecision,,,,25067.0,False,penaltyNotAwarded,870717.0,Marcão,,False,,,
11450033,,,,,90,1.0,,1,,,substitution,,,,122607974.0,True,regular,,,,,False,,
11450033,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,,3.0,
11450033,,1.0,1.0,,86,,,5,,,goal,,,,181304461.0,False,regular,826162.0,Güven Yalçın,,,,,
11450033,,1.0,0.0,,85,,,6,,,goal,,,,181304416.0,True,regular,553454.0,Racine Coly,,,,,
11450033,,,,,77,,,14,,,substitution,,,,122607897.0,True,regular,,,,,False,,
11450033,,,,,74,,,17,,,substitution,,,,122607876.0,False,regular,,,,,False,,
11450033,,,,,70,,,21,,,substitution,,,,122607868.0,True,regular,,,,,False,,
11450033,,,,,70,,,21,,,substitution,,,,122607869.0,False,regular,,,,,False,,
11450033,,,,,70,,,21,,,substitution,,,,122607870.0,False,regular,,,,,False,,
11450033,,,,,69,,,22,,,substitution,,,,122607867.0,True,regular,,,,,False,,
11450033,,,,,64,,,27,,,card,Emre Mor,Foul,False,121276330.0,False,yellow,826258.0,Emre Mor,,,,,
11450033,,,,,60,,,31,,,substitution,,,,122607830.0,False,regular,,,,,False,,
11450033,,,,,59,,,32,,,substitution,,,,122607831.0,False,regular,,,,,False,,
11450033,,,,,47,,,44,,,card,Modestas Vorobjovas,Foul,False,121276262.0,True,yellow,319751.0,Modestas Vorobjovas,,,,,
11450033,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11450033,,,,,45,11.0,,1,,,inGamePenalty,,goalkeeperSave,,118461091.0,False,missed,870717.0,Marcão,,,,,Goalkeeper save
11450033,,,,,45,8.0,,1,,,varDecision,,,,25062.0,False,penaltyNotAwarded,209082.0,Marcus Rohdén,,False,,,
11450033,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,5.0,
11450033,,,,,37,,,9,,,varDecision,,,,25060.0,False,goalAwarded,870717.0,Marcão,,False,,,
11450033,,,,,22,,,24,,,card,Koray Günter,Foul,False,121276099.0,False,yellow,138165.0,Koray Günter,,,,,
