match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,player_sofascoreId,stat_totalContest,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_wonContest,stat_penaltyFaced,stat_errorLeadToAShot,stat_clearanceOffLine,stat_ownGoals,stat_totalOffside,stat_penaltyConceded
10385708,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,37.0,34.0,8.0,5.0,32.0,33.0,2.0,4.0,2.0,2.0,2.0,9.0,2.0,4.0,6.0,1.0,1.0,1.0,90.0,52.0,8.7,3.0,0.0,0.0,0.00044315,0,1.0624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385708,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,D,14,14,False,51.0,41.0,7.0,3.0,15.0,19.0,27.0,35.0,1.0,2.0,2.0,7.0,,,,,,,90.0,70.0,7.0,17.0,0.0,0.0,0.0697058,0,,,,3.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10385708,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,52.0,45.0,4.0,3.0,34.0,36.0,11.0,16.0,4.0,4.0,3.0,2.0,,,,,,,90.0,56.0,7.0,7.0,0.0,0.0,0.00311612,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385708,home,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,118179,EUR,560390400,D,13,13,False,82.0,74.0,12.0,8.0,56.0,61.0,18.0,21.0,1.0,2.0,1.0,5.0,,,,,,,90.0,87.0,7.2,8.0,0.0,0.0,0.00410613,0,,,,,,1.0,2.0,,1.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10385708,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,61.0,48.0,4.0,,24.0,27.0,24.0,38.0,,1.0,1.0,5.0,,,,,,,90.0,86.0,7.2,22.0,0.0,0.0,0.0278994,0,,,,4.0,,2.0,3.0,1.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
10385708,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,False,25.0,22.0,1.0,1.0,12.0,15.0,10.0,10.0,,1.0,1.0,3.0,,,,,,,73.0,30.0,7.2,4.0,0.0874,0.3528,0.0740492,1,,,,,,3.0,4.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10385708,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,44.0,39.0,9.0,7.0,15.0,17.0,24.0,27.0,3.0,11.0,1.0,3.0,,,,,,,90.0,63.0,7.7,7.0,0.1421,0.0,0.0339401,2,,,,,,,3.0,,6.0,1.0,,,1.0,,,3.0,1.0,,,2.0,Palhinha,1.0,2.0,,,,,,,,,,
10385708,home,Fulham,Neeskens Kebano,neeskens-kebano,N. Kebano,M,92,172,576,M,137786,EUR,700185600,M,7,7,False,18.0,14.0,,,4.0,5.0,10.0,14.0,,3.0,,3.0,,,,,,,85.0,34.0,6.5,14.0,0.1261,0.1653,0.00760599,1,,,,1.0,,1.0,7.0,,1.0,2.0,,,1.0,,,1.0,5.0,1.0,,2.0,,4.0,,,,,,,,,,,
10385708,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,22.0,16.0,2.0,1.0,4.0,5.0,17.0,28.0,,1.0,1.0,5.0,,,,,,,87.0,44.0,7.5,15.0,0.0852,0.3679,0.104702,3,,,,11.0,5.0,,3.0,2.0,,1.0,4.0,,,,1.0,,1.0,1.0,,1.0,andreaspereira,,,1.0,2.0,,,,,,,,
10385708,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,20,20,False,32.0,28.0,3.0,2.0,5.0,6.0,23.0,27.0,1.0,4.0,,5.0,,,,,,,73.0,45.0,7.5,7.0,0.3693,0.6964,0.0901186,4,,,,1.0,,2.0,3.0,,1.0,,4.0,,,,,1.0,1.0,3.0,,2.0,willianborges88,1.0,,,1.0,1.0,,,,,,,
10385708,home,Fulham,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,189,24281,M,192144,EUR,779673600,F,9,9,False,18.0,13.0,2.0,2.0,5.0,6.0,8.0,12.0,5.0,7.0,2.0,,,,,,,,84.0,39.0,6.9,12.0,1.3785,0.8777,0.0552885,7,,,,,,3.0,10.0,2.0,1.0,2.0,1.0,,1.0,,,,3.0,2.0,1.0,,AleksMitrović,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,
