match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_shotOffTarget,stat_clearanceOffLine,stat_accurateCross,stat_challengeLost,stat_fouls,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_bigChanceMissed,stat_errorLeadToAShot
11369394,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,23.0,15.0,12.0,4.0,13.0,14.0,2.0,9.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,90.0,33.0,7.3,8.0,0.00132324,0,0.9627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369394,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,False,30.0,26.0,4.0,3.0,18.0,18.0,8.0,13.0,4.0,,5.0,1.0,,,,78.0,53.0,7.1,10.0,0.034488,1,,Sonic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0149,0.0164,2.0,,,,,,,,,,,,,,,,,,,,
11369394,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,36.0,32.0,7.0,5.0,22.0,22.0,10.0,14.0,2.0,6.0,4.0,,,,,90.0,51.0,7.2,5.0,0.0269997,0,,,,,1.0,,,2.0,,,,,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,
11369394,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,54.0,47.0,12.0,9.0,28.0,31.0,19.0,23.0,6.0,1.0,8.0,2.0,,,,90.0,64.0,7.7,7.0,0.035877,2,,,,3.0,,,,1.0,,,0.1567,,1.0,3.0,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,
11369394,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,False,46.0,38.0,6.0,3.0,16.0,18.0,23.0,31.0,7.0,2.0,6.0,2.0,,,,90.0,75.0,7.1,14.0,0.19746,1,,,3.0,,3.0,2.0,1.0,3.0,1.0,3.0,0.1268,0.1513,1.0,5.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,
11369394,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,37.0,30.0,1.0,1.0,10.0,10.0,20.0,35.0,10.0,1.0,8.0,1.0,,,,90.0,70.0,7.6,24.0,0.0470073,3,,,8.0,2.0,3.0,2.0,2.0,5.0,2.0,6.0,0.053,0.2478,1.0,7.0,,,2.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,
11369394,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,42.0,35.0,3.0,1.0,10.0,13.0,25.0,29.0,9.0,1.0,,2.0,,,,90.0,62.0,7.0,10.0,0.0544594,1,,,,2.0,,,1.0,5.0,3.0,2.0,0.0455,0.6178,,8.0,,2.0,2.0,,,,3.0,2.0,,1.0,,,True,,,,,,
11369394,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,45.0,40.0,7.0,5.0,20.0,21.0,22.0,27.0,2.0,1.0,7.0,1.0,,,,67.0,54.0,6.8,9.0,0.160666,0,,,3.0,,2.0,,,1.0,,,,,3.0,5.0,,,,,,2.0,,3.0,,,,,,,,,,,
11369394,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,15.0,12.0,2.0,1.0,3.0,3.0,9.0,20.0,2.0,,1.0,,,,,78.0,28.0,7.0,12.0,0.0191297,1,,,8.0,1.0,,,1.0,1.0,1.0,1.0,0.4015,0.756,,3.0,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,
11369394,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,15.0,13.0,,,8.0,9.0,5.0,6.0,3.0,,4.0,,,,,67.0,29.0,6.8,8.0,0.0181701,4,,,,1.0,1.0,,,2.0,,2.0,0.4595,,1.0,8.0,,,2.0,3.0,,,,2.0,,3.0,,1.0,,,,1.0,,,
