match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_outfielderBlock,stat_shotOffTarget,stat_hitWoodwork,stat_totalCross,stat_dispossessed,stat_wonContest,stat_keyPass,stat_bigChanceCreated,player_sofascoreId,stat_accurateCross,captain,stat_bigChanceMissed,stat_totalOffside
14053608,home,Feyenoord,Ayase Ueda,,,ueda-ayase,A. Ueda,F,9,182.0,7469,M,985823,EUR,904262400,F,9,9,False,20.0,15.0,,,0.0,5.0,5.0,10.0,15.0,3.0,7.0,1.0,2.0,,,,,,90.0,36.0,7.1,12.0,0.298767,57.916305023503,11.0,2.835,6.09,,3,,0.19,0.27,0.29,,3.0,5.0,,,1.0,,2.0,,2.0,1.0,4.0,,0.8393,0.535,0.04,1.0,,1.0,,1.0,2.0,,2.0,,bee18,,,1.0,
14053608,home,Feyenoord,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177.0,516,M,796279,EUR,907027200,D,30,30,True,13.0,9.0,1.0,,0.0,3.0,7.0,6.0,6.0,3.0,4.0,1.0,,,,,,,22.0,20.0,6.0,6.0,0.00699276,38.018555271243,5.0,-7.875,4.41,,0,,0.02,-0.01,-0.53,,1.0,1.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14053608,home,Feyenoord,Oussama Targhalline,Oussama Targhalline,,oussama-targhalline,O. Targhalline,M,28,186.0,7802,M,1095731,EUR,1021852800,M,28,28,True,19.0,15.0,1.0,1.0,0.0,4.0,5.0,11.0,14.0,1.0,3.0,2.0,,,,,,,22.0,23.0,6.6,4.0,0.00947338,88.180289888068,7.0,38.85,13.44,,0,,0.07,0.07,-0.1,,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,targhaoussama,,,,
14053608,home,Feyenoord,Aymen Sliti,,,aymen-sliti,A. Sliti,M,32,175.0,961,M,1479467,EUR,1143158400,F,32,32,True,6.0,4.0,,,0.0,,1.0,4.0,5.0,,,,,,,,,,14.0,14.0,6.8,8.0,0.460329,37.636101308207,5.0,2.625,3.99,,0,,0.41,0.06,-0.03,,,2.0,,,,,,,,,1.0,2.0,,,,,,,,6.0,,,1.0,,,1.0,,,
14053608,home,Feyenoord,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184.0,1592,M,957937,EUR,959817600,F,17,17,True,,,,,0.0,,,,,1.0,1.0,,,,,,,,9.0,1.0,6.4,,,,,,,,1,,,,0.0,,,,,,,,,,,,,,0.1541,,-0.55,1.0,,,,,,,,,,,,,
14053608,home,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190.0,1386,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,home,Feyenoord,Liam Bossin,,,liam-bossin,L. Bossin,G,39,190.0,155,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,home,Feyenoord,Jan Plug,Jan Plug,,jan-plug,J. Plug,D,25,188.0,235,M,1545079,EUR,1112400000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,home,Feyenoord,Ayoub Ouarghi,Ayoub Ouarghi,,ayoub-ouarghi,A. Ouarghi,M,46,176.0,642,M,1546216,EUR,1202169600,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,home,Feyenoord,Gaoussou Diarra,Gaoussou Diarra,,gaoussou-diarra,G. Diarra,M,27,183.0,2471,M,1918931,EUR,1037836800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,home,Feyenoord,Shaqueel van Persie,Shaqueel van Persie,,shaqueel-van-persie,S. v. Persie,F,49,186.0,1908,M,1470002,EUR,1163635200,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,home,Feyenoord,Gonçalo Borges,,,goncalo-borges,G. Borges,F,11,184.0,1088,M,979221,EUR,985824000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Gonzalo Crettaz,,,gonzalo-crettaz,G. Crettaz,G,1,181.0,168,M,990798,EUR,951696000,G,1,1,False,45.0,27.0,31.0,14.0,0.0,16.0,21.0,11.0,24.0,,,6.0,,,3.0,3.0,2.0,2.0,90.0,53.0,7.5,19.0,0.00257161,122.80985757118,18.0,-30.975,2.835,0.8648,0,0.1932,0.15,-0.02,-0.18,0.48,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Eli Dasa,,,eli-dasa,E. Dasa,D,14,177.0,314,M,127846,EUR,723340800,D,14,14,False,28.0,20.0,3.0,,0.0,9.0,10.0,11.0,18.0,1.0,2.0,3.0,,,,,,,90.0,50.0,6.1,14.0,0.0845278,123.597590714,13.0,-75.6,5.985,,0,,0.09,0.15,-0.22,,2.0,4.0,,1.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,
14053608,away,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,False,51.0,50.0,2.0,2.0,0.0,35.0,36.0,15.0,15.0,2.0,2.0,4.0,,,,,,,90.0,66.0,6.5,3.0,0.0170914,307.01396410276,33.0,-110.04,15.855,,1,,0.12,0.19,-0.04,,4.0,6.0,,,,,6.0,1.0,,,1.0,2.0,0.0378,,-0.07,1.0,1.0,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1602,M,1064177,EUR,1042675200,D,4,4,False,30.0,27.0,2.0,,0.0,21.0,21.0,6.0,9.0,2.0,10.0,3.0,3.0,,,,,,90.0,57.0,7.8,6.0,0.00408524,87.978662377394,14.0,-55.65,3.675,,1,,-0.06,0.04,0.68,,1.0,6.0,5.0,1.0,,,6.0,,4.0,2.0,,,0.0437,,-0.03,1.0,3.0,,,1.0,,1.0,1.0,,,,,,
14053608,away,NEC Nijmegen,Sami Ouaissa,Sami Ouaissa,,sami-ouaissa,S. Ouaissa,M,25,180.0,488,M,1394147,EUR,1096675200,M,25,25,False,22.0,18.0,,,0.0,6.0,8.0,12.0,14.0,2.0,2.0,4.0,,,,,,,87.0,36.0,5.9,12.0,0.115461,177.89717301497,12.0,-130.305,3.675,,2,,-0.46,0.35,-0.12,,1.0,9.0,2.0,4.0,,,2.0,,,,,1.0,0.0489,,-0.16,1.0,,1.0,,2.0,1.0,,,,,,,,
14053608,away,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,42.0,32.0,6.0,3.0,0.0,18.0,21.0,14.0,21.0,,6.0,14.0,,,,,,,90.0,72.0,6.8,21.0,0.0240865,165.8338818442,18.0,-30.135,18.69,,1,,-0.09,0.21,0.21,,1.0,7.0,,7.0,,,1.0,2.0,3.0,2.0,4.0,2.0,0.0173,,-0.09,,,1.0,,2.0,1.0,3.0,1.0,,,,,,
14053608,away,NEC Nijmegen,Darko Nejašmić,,,darko-nejasmic,D. Nejašmić,M,6,184.0,324,M,897603,EUR,917222400,M,6,6,False,48.0,40.0,5.0,4.0,0.0,24.0,24.0,16.0,24.0,1.0,6.0,13.0,,,,,,,90.0,65.0,7.2,10.0,0.0165359,130.58106527188,21.0,-22.68,7.98,,2,,0.06,0.42,0.25,,2.0,4.0,,2.0,1.0,,4.0,1.0,3.0,2.0,1.0,1.0,0.1033,0.2095,-0.17,,,1.0,,,1.0,2.0,,,,,,,
14053608,away,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,M,11,11,False,16.0,11.0,,,2.0,3.0,4.0,8.0,12.0,,4.0,4.0,2.0,,,,,,86.0,42.0,7.6,14.0,0.644828,113.05618879538,12.0,-62.79,5.355,,3,,0.52,0.38,-0.11,,1.0,6.0,,5.0,3.0,,,1.0,1.0,1.0,2.0,1.0,0.2969,0.5327,-0.29,,,,,6.0,1.0,1.0,6.0,2.0,,4.0,,,3.0
14053608,away,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,F,10,10,False,17.0,16.0,,,1.0,8.0,8.0,8.0,9.0,,4.0,2.0,1.0,,,,,,59.0,29.0,7.3,3.0,0.228604,93.664005842478,10.0,-55.23,1.365,,3,,0.3,0.15,-0.03,,,2.0,1.0,2.0,2.0,,,,2.0,1.0,,,0.1205,0.1878,0.01,1.0,,,,2.0,,1.0,2.0,,,1.0,True,,
14053608,away,NEC Nijmegen,Bryan Linssen,,,bryan-linssen,B. Linssen,F,30,170.0,352,M,47753,EUR,655344000,F,30,30,False,14.0,10.0,,,0.0,1.0,2.0,9.0,12.0,2.0,2.0,3.0,,,,,,,68.0,23.0,7.3,8.0,0.0142879,105.84759942295,10.0,-75.39,5.88,,3,,-0.09,0.17,-0.01,,1.0,3.0,,,2.0,1.0,,1.0,,,1.0,1.0,0.2822,0.8567,0.49,,,1.0,,1.0,1.0,,2.0,,,,,,1.0
14053608,away,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186.0,1469,M,831860,EUR,870998400,F,18,18,False,8.0,3.0,,,0.0,1.0,1.0,2.0,7.0,3.0,3.0,1.0,,,,,,,59.0,17.0,6.7,7.0,0.00111605,22.298879686367,3.0,-6.72,5.775,,1,,-0.12,-0.08,0.3,,1.0,4.0,,1.0,,,2.0,,,,,1.0,0.072,,-0.03,,1.0,1.0,,,1.0,,1.0,,,,,,2.0
14053608,away,NEC Nijmegen,Noe Lebreton,,,noe-lebreton,N. Lebreton,M,20,178.0,173,M,1214957,EUR,1082592000,M,20,20,True,10.0,7.0,,,0.0,,,7.0,10.0,1.0,3.0,1.0,1.0,,,,,,31.0,20.0,7.7,5.0,0.0112834,47.943503064494,6.0,-35.595,3.255,,2,,-0.18,0.16,0.16,,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.5817,0.487,0.52,1.0,,,,,1.0,,1.0,,,,,,
14053608,away,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167.0,193,M,961685,EUR,1014508800,M,71,71,True,15.0,11.0,1.0,,0.0,5.0,5.0,6.0,10.0,,,2.0,,,,,,,31.0,19.0,6.5,5.0,0.00848867,26.201926124469,5.0,-19.005,0.315,,1,,-0.2,0.06,-0.02,,1.0,2.0,1.0,,1.0,,1.0,,,,,,0.3956,0.1978,0.14,,,,,,,,,,,,,1.0,
14053608,away,NEC Nijmegen,Kento Shiogai,,,shiogai-kento,K. Shiogai,F,7,180.0,1146,M,1499696,EUR,1111795200,F,9,9,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,3.0,4.0,,1.0,,,,,,22.0,8.0,9.0,4.0,5.38e-06,5.1371082332378,1.0,-2.835,-2.835,,2,,0.02,-0.08,0.13,,1.0,3.0,,1.0,2.0,2.0,,,,,2.0,3.0,0.2616,0.6943,0.93,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,D,2,2,True,,,,,0.0,,,,,,,,,,,,,,10.0,,6.5,,,,,,,,0,,,,-0.01,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Deveron Fonville,Deveron Fonville,,deveron-fonville,D. Fonville,D,24,178.0,79,M,1177177,EUR,1053043200,D,24,24,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,9.0,4.0,6.6,1.0,0.00019091,,,,,,0,,-0.03,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189.0,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Jetro Willems,,,jetro-willems,J. Willems,D,15,177.0,182,M,138828,EUR,764985600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Thomas Ouwejan,,,thomas-ouwejan,T. Ouwejan,D,5,184.0,243,M,798180,EUR,844041600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172.0,213,M,385708,EUR,822873600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Rober González,,,rober-gonzalez,R. González,M,11,169.0,147,M,910022,EUR,978739200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Sam de Laat,,,sam-de-laat,S. d. Laat,M,35,,21,M,2193004,EUR,1150070400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053608,away,NEC Nijmegen,Virgil Misidjan,,,virgil-misidjan,V. Misidjan,F,7,173.0,282,M,148623,EUR,743472000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
