match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_fouls,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_totalOffside,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceMissed,captain,stat_hitWoodwork,stat_goals,stat_punches,stat_ownGoals
11352644,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,16.0,13.0,,,5.0,5.0,8.0,11.0,,,2.0,,,,69.0,25.0,7.1,7.0,0.871,1.2447,0.124029,4,,,,2.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,1.0,,3.0,,1.0,True,1.0,1.0,,
11352644,home,Tottenham Hotspur,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,,862223,EUR,932774400,F,27,27,True,22.0,22.0,,,2.0,2.0,20.0,21.0,,2.0,2.0,,,,21.0,31.0,7.5,2.0,0.0178,0.0,0.076354,1,,1.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,
11352644,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,11.0,11.0,1.0,1.0,5.0,5.0,6.0,6.0,,1.0,1.0,,,,15.0,12.0,6.8,,0.0,0.0,0.00580445,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352644,home,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,True,1.0,,,,,,,1.0,,,,,,,15.0,1.0,6.4,1.0,0.0,0.0,0.0,0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
11352644,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,True,13.0,13.0,3.0,3.0,4.0,4.0,9.0,9.0,,,2.0,,,,8.0,14.0,6.7,,0.0146,0.0,0.0143042,1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352644,home,Tottenham Hotspur,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,aleeveliz,1116987,EUR,1063929600,F,36,36,True,1.0,1.0,,,,,1.0,1.0,,,,,,,8.0,1.0,6.5,,0.0,0.0,0.00281984,0,,,,,,,,,,,,,,,,Alejo Veliz,,,,,,,,,,,,,,,,
11352644,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352644,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352644,home,Tottenham Hotspur,Ashley Phillips,ashley-phillips,A. Phillips,D,26,192,1098,M,,1134744,EUR,1119744000,D,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352644,home,Tottenham Hotspur,Jamie Donley,jamie-donley,J. Donley,M,33,183,1438,M,,1150934,EUR,1104710400,F,63,63,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Jamie Donley,,,,,,,,,,,,,,,,
11352644,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,47.0,30.0,25.0,10.0,25.0,30.0,5.0,17.0,,,15.0,1.0,3.0,8.0,90.0,64.0,8.1,17.0,0.0,0.0,0.0007755,0,0.2194,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11352644,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,33.0,24.0,,,16.0,17.0,8.0,17.0,2.0,7.0,2.0,,,,74.0,55.0,6.8,17.0,0.0,0.0,0.00613948,0,,1.0,,4.0,2.0,1.0,1.0,,2.0,,,2.0,1.0,2.0,,,,,1.0,3.0,,,1.0,,,,,,,,,
11352644,away,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,False,41.0,33.0,3.0,1.0,27.0,30.0,6.0,11.0,5.0,7.0,3.0,,,,90.0,65.0,6.7,9.0,0.0169,0.0,0.00162115,1,,,,3.0,,1.0,,,10.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0
11352644,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,42.0,40.0,9.0,7.0,32.0,32.0,8.0,10.0,1.0,4.0,2.0,,,,90.0,66.0,8.4,3.0,0.0372,0.0,0.119574,1,,,,,,,,,8.0,6.0,2.0,2.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,True,,,,
11352644,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,42.0,32.0,3.0,2.0,21.0,25.0,14.0,20.0,,2.0,5.0,,,,90.0,59.0,7.0,11.0,0.046,0.027,0.18173,1,,3.0,3.0,4.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,4.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,
11352644,away,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,43.0,35.0,3.0,2.0,19.0,23.0,18.0,25.0,,4.0,13.0,,,,90.0,62.0,7.0,14.0,0.01,0.0363,0.0404742,1,,5.0,2.0,4.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,
11352644,away,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,41.0,36.0,6.0,3.0,25.0,27.0,11.0,14.0,,4.0,4.0,,,,80.0,52.0,6.5,7.0,0.0365,0.0,0.0031091,1,,,,6.0,2.0,,,,,1.0,,4.0,1.0,,,,,,3.0,,,,1.0,1.0,,,,,,,,
11352644,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,8.0,8.0,,,4.0,4.0,4.0,4.0,,1.0,3.0,,,,26.0,15.0,4.7,,0.0599,0.0,0.0008022,1,,,,2.0,,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,
11352644,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,20.0,13.0,,,4.0,6.0,9.0,14.0,,2.0,3.0,,,,74.0,33.0,6.7,15.0,0.0341,0.0,0.387458,1,,,,7.0,1.0,5.0,1.0,,,,,,,1.0,2.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,
11352644,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,False,11.0,9.0,,,4.0,5.0,5.0,6.0,1.0,2.0,2.0,,,,45.0,17.0,7.5,3.0,0.4159,0.2604,0.0450135,3,,,,2.0,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,1.0,,
11352644,away,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,21.0,13.0,2.0,,4.0,8.0,9.0,13.0,,4.0,7.0,,,,73.0,38.0,6.3,15.0,0.6571,0.0,0.0618962,2,,,,9.0,,4.0,3.0,1.0,,,,1.0,1.0,,,,,2.0,3.0,2.0,,1.0,4.0,1.0,,,1.0,,,,,
11352644,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,4.0,3.0,,,3.0,4.0,,,,3.0,,,,,24.0,14.0,5.3,5.0,0.0,0.0,1.381e-05,0,,,,8.0,,2.0,,,,1.0,,1.0,1.0,2.0,,,,1.0,4.0,1.0,,,1.0,,,,,,,,,
11352644,away,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,8.0,4.0,1.0,,1.0,2.0,3.0,6.0,,1.0,1.0,,,,17.0,11.0,6.3,5.0,0.0,0.0,0.00101574,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
11352644,away,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,True,,,,,,,,,,,,,,,16.0,1.0,6.4,,0.0,0.0,0.0,0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11352644,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,True,2.0,,2.0,,,1.0,1.0,3.0,,1.0,1.0,,,,16.0,10.0,6.0,6.0,0.0,0.0,0.0385852,0,,2.0,1.0,4.0,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
11352644,away,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,10.0,3.0,6.2,2.0,0.0,0.0,6.23e-06,0,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,
11352644,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352644,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352644,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352644,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
