match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_interceptionWon,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,captain,stat_lastManTackle,stat_blockedScoringAttempt,player_sofascoreId
14429553,home,Al-Hazem,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000.0,F,10,10,False,18.0,11.0,,,0.0,6.0,7.0,5.0,11.0,,4.0,,,,,,,88.0,36.0,7.3,10.0,0.00715102,,1,,-0.04,0.28,0.13,,,1.0,,,5.0,11.0,2.0,2.0,2.0,,4.0,3.0,2.0,3.0,,,,5.0,,,1.0,,,0.0601,,-0.09,,,,True,,,
14429553,home,Al-Hazem,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000.0,D,77,77,True,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,2.0,1.0,,,,,,,24.0,15.0,7.0,7.0,0.113279,,0,,0.25,-0.14,0.19,,,3.0,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
14429553,home,Al-Hazem,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800.0,M,11,11,True,8.0,6.0,2.0,2.0,0.0,,,6.0,8.0,,1.0,,,,,,,24.0,14.0,6.8,4.0,0.0115634,,1,,0.15,0.0,0.14,,,,,,1.0,3.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,,0.072,,-0.54,1.0,1.0,,,,,
14429553,home,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000.0,M,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,10.0,2.0,7.0,,0.214946,,0,,0.35,0.01,0.13,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14429553,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800.0,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,home,Al-Hazem,Miguel Carvalho,miguel-carvalho,M. Carvalho,M,80,183.0,158,M,1184312,EUR,1110326400.0,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Miguel Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,home,Al-Hazem,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,home,Al-Hazem,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Issa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,home,Al-Hazem,Abdulrahman Al-Khaibary,abdulrahman-al-khaibary,A. Al-Khaibary,M,15,175.0,8,M,791411,EUR,570844800.0,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,away,Al-Fateh,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186.0,225,M,144501,EUR,706147200.0,G,1,1,False,19.0,14.0,9.0,4.0,0.0,13.0,15.0,1.0,4.0,1.0,9.0,1.0,2.0,4.0,,2.0,1.0,90.0,32.0,8.0,5.0,0.00019365,0.3469,0,0.3371,0.06,-0.02,0.86,0.33,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,
14429553,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200.0,D,15,15,False,21.0,16.0,4.0,3.0,0.0,10.0,10.0,6.0,11.0,3.0,3.0,,,,,,,90.0,50.0,6.8,14.0,0.00590659,,0,,0.02,0.05,0.14,,Saeed Baattia,3.0,,,7.0,4.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,2.0,,,,,,,,,2.0,,,,,,
14429553,away,Al-Fateh,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200.0,D,44,44,False,42.0,36.0,7.0,3.0,0.0,22.0,24.0,14.0,18.0,3.0,,,,,,,,90.0,50.0,7.5,6.0,0.0084848,,0,,0.25,0.05,0.38,,,,,1.0,,4.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
14429553,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400.0,D,17,17,False,41.0,27.0,11.0,5.0,0.0,19.0,24.0,8.0,17.0,3.0,6.0,,,,,,,90.0,53.0,7.5,14.0,0.00344299,,1,,0.12,0.07,0.63,,,,,2.0,1.0,5.0,,,,,2.0,1.0,,,,2.0,,1.0,1.0,,1.0,,,0.1005,,0.04,,1.0,,True,1.0,,
14429553,away,Al-Fateh,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600.0,D,50,50,False,16.0,11.0,,,0.0,5.0,7.0,6.0,9.0,2.0,4.0,,,,,,,90.0,51.0,6.3,17.0,0.00408923,,0,,-0.24,0.13,0.21,,Majed Mohammed,1.0,,1.0,14.0,7.0,,4.0,2.0,,3.0,3.0,1.0,2.0,,2.0,,1.0,4.0,,,,,,,,6.0,,,,,,
14429553,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800.0,M,88,88,False,20.0,14.0,2.0,1.0,0.0,5.0,8.0,9.0,12.0,,6.0,,,,,,,76.0,37.0,6.7,15.0,0.254288,,0,,0.27,-0.06,0.0,,Othman Alothma,7.0,1.0,,6.0,4.0,,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,,,2.0,2.0,,,,,,,,1.0,,,,,,
14429553,away,Al-Fateh,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200.0,M,33,33,False,39.0,31.0,8.0,2.0,0.0,17.0,18.0,14.0,21.0,1.0,8.0,,,,,,,90.0,55.0,6.8,11.0,0.141271,,2,,0.33,0.3,-0.03,,,2.0,1.0,,5.0,3.0,2.0,,,1.0,,,1.0,2.0,2.0,3.0,,3.0,,,1.0,,,0.0731,,-0.3,1.0,,,,,1.0,
14429553,away,Al-Fateh,Abdulaziz Al Fawaz,abdulaziz-al-fawaz,A. A. Fawaz,M,98,183.0,36,M,1915858,EUR,1206662400.0,M,98,98,False,7.0,5.0,2.0,2.0,0.0,,1.0,5.0,6.0,,1.0,,,,,,,45.0,16.0,6.6,6.0,0.00302112,,0,,0.04,0.0,-0.05,,Abdulaziz Al Fawaz,1.0,,,4.0,2.0,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
14429553,away,Al-Fateh,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000.0,M,27,27,False,11.0,9.0,,,0.0,,2.0,9.0,9.0,1.0,5.0,,,,,,,76.0,22.0,6.9,4.0,0.0182151,,3,,-0.4,0.52,0.18,,Fahad Zubaidi,1.0,,1.0,2.0,6.0,,,,,1.0,,,,,,,4.0,2.0,,3.0,,,0.4089,,-0.6,,3.0,,,,,
14429553,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400.0,F,28,28,False,24.0,21.0,4.0,3.0,0.0,10.0,12.0,11.0,12.0,,2.0,,,,,,,89.0,35.0,6.3,7.0,0.0140639,,5,,0.01,0.16,0.13,,,1.0,,2.0,4.0,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,,3.0,2.0,,0.7958,0.2141,-0.73,1.0,1.0,1.0,,,,
14429553,away,Al-Fateh,Matías Vargas,matias-vargas,M. Vargas,M,10,168.0,1157,M,796723,EUR,863049600.0,F,10,10,False,19.0,11.0,4.0,1.0,0.0,3.0,4.0,8.0,15.0,1.0,5.0,,,,,,,90.0,44.0,7.0,19.0,0.665328,,1,,0.52,0.24,-0.09,,,9.0,3.0,,7.0,3.0,2.0,1.0,1.0,2.0,,,,1.0,5.0,1.0,,2.0,,,,1.0,,0.0328,0.0879,0.02,4.0,,,,,,
14429553,away,Al-Fateh,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800.0,F,9,9,True,12.0,12.0,,,0.0,6.0,6.0,6.0,6.0,,2.0,,,,,,,45.0,17.0,6.7,1.0,0.261285,,2,,0.25,0.11,0.13,,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,2.0,,,,1.0,,1.0,1.0,1.0,0.3801,0.3387,-0.4,1.0,1.0,1.0,,,,karltokoekambi
14429553,away,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400.0,M,94,94,True,6.0,2.0,,,0.0,1.0,3.0,1.0,3.0,,1.0,,,,,,,14.0,8.0,6.5,5.0,0.0763011,,0,,0.0,0.04,-0.09,,Abdullah Al-Anazi,1.0,,,3.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14429553,away,Al-Fateh,Wesley Delgado,wesley-delgado,W. Delgado,F,23,186.0,52,M,2275593,EUR,1078444800.0,F,23,23,True,4.0,4.0,,,0.0,,,4.0,4.0,,2.0,,,,,,,14.0,11.0,6.6,1.0,0.0685671,,1,,0.18,0.07,0.14,,Wesley Delgado,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,0.2713,,-0.46,1.0,1.0,,,,,
14429553,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600.0,F,49,49,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,0,,,,,,Saad Al-Shurafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,away,Al-Fateh,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200.0,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,away,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ziyad Aljari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,away,Al-Fateh,Faisal Darisi,faisal-darisi,F. Darisi,D,5,178.0,7,M,925919,EUR,855619200.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,away,Al-Fateh,Mohammed Al-Sahihi,mohammed-al-sahihi,M. Al-Sahihi,M,25,,2,M,2234796,EUR,,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al-Sahihi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429553,away,Al-Fateh,Sattam Al Tumbukti,sattam-al-tumbukti,S. A. Tumbukti,M,87,,5,M,1472755,EUR,999561600.0,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sattam Al Tumbukti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
