match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_outfielderBlock,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,player_sofascoreId,stat_errorLeadToAShot,stat_goals
13472846,home,Vitória,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,home,Vitória,Edenilson Santos Nascimento Filho,edenilson,Edenílson,M,26,180,81,M,1652651,EUR,1118966400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,Edenilson,Santos Nascimento Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,home,Vitória,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,home,Vitória,Kike Saverio,kike-saverio,K. Saverio,M,19,178,443,M,1032938,EUR,929750400,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,home,Vitória,Maykon Jesus,maykon,M. Jesus,M,66,181,193,M,1836781,EUR,1133913600,D,66,66,True,,,,,,,,,,,,,,,,,,,0,Maykon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,home,Vitória,Pepê,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,1485272,EUR,1109980800,G,40,40,False,31.0,20.0,19.0,8.0,0.0,17.0,20.0,3.0,11.0,1.0,1.0,1.0,1.0,90.0,34.0,7.2,11.0,0.00018315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0103,,,
13472846,away,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,979325,EUR,776217600,D,70,70,False,41.0,29.0,7.0,5.0,0.0,19.0,24.0,10.0,17.0,,5.0,1.0,1.0,90.0,67.0,6.9,21.0,0.00939179,1,,,3.0,4.0,1.0,1.0,3.0,3.0,,3.0,,,,,,,0.0176,1.0,,1.0,,,,,,1.0,0.1603,,,,,elBrujo,,
13472846,away,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,1411150,EUR,1072828800,D,47,47,False,47.0,43.0,3.0,2.0,0.0,31.0,32.0,12.0,15.0,3.0,6.0,2.0,2.0,90.0,64.0,7.7,6.0,0.00272775,3,,,,4.0,,1.0,1.0,6.0,,1.0,1.0,,,2.0,1.0,,0.1476,,,,,,,1.0,,2.0,0.2481,,,,,,,
13472846,away,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,243181,EUR,732931200,D,13,13,False,35.0,34.0,3.0,2.0,0.0,29.0,29.0,5.0,6.0,6.0,9.0,1.0,,90.0,52.0,7.6,1.0,0.00128377,0,,,,4.0,1.0,,,13.0,1.0,3.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,981703,EUR,925776000,D,21,21,False,49.0,40.0,7.0,2.0,0.0,33.0,38.0,7.0,11.0,3.0,20.0,5.0,6.0,90.0,91.0,8.2,17.0,0.00610202,3,,,3.0,2.0,1.0,,5.0,4.0,,6.0,4.0,1.0,,1.0,,1.0,0.5224,5.0,,4.0,,1.0,,1.0,1.0,1.0,0.7944,,,,,,,
13472846,away,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,M,19,19,False,47.0,40.0,4.0,1.0,0.0,23.0,24.0,17.0,23.0,1.0,2.0,3.0,1.0,62.0,56.0,6.3,10.0,0.00932812,0,,,,7.0,1.0,2.0,,1.0,1.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,18andrecarrillo,1.0,
13472846,away,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,41.0,36.0,2.0,1.0,0.0,25.0,30.0,11.0,11.0,1.0,5.0,4.0,2.0,90.0,56.0,7.0,6.0,0.00668061,0,,,,3.0,,,,6.0,2.0,2.0,2.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,R14niele,,
13472846,away,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,1199261,EUR,1108857600,M,27,27,False,27.0,26.0,2.0,1.0,0.0,20.0,21.0,6.0,6.0,,,3.0,,79.0,39.0,5.9,7.0,0.00149053,0,,,,4.0,,2.0,,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,BrenoBidon,,
13472846,away,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,994454,EUR,883872000,M,8,8,False,53.0,45.0,6.0,5.0,0.0,21.0,22.0,24.0,31.0,,1.0,4.0,,89.0,68.0,7.1,15.0,0.125163,1,,,5.0,1.0,,,,,,1.0,,2.0,True,,,1.0,0.0323,,1.0,3.0,1.0,3.0,,,,,,,,,,rodrigarroo,,
13472846,away,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176,75964,M,138833,EUR,761097600,F,10,10,False,28.0,21.0,,,0.0,9.0,11.0,12.0,17.0,,7.0,7.0,4.0,89.0,47.0,7.0,16.0,0.230678,0,,,4.0,5.0,1.0,1.0,4.0,,,1.0,1.0,,,1.0,,,,2.0,1.0,3.0,,2.0,,,,,,,,,,Memphis,,
13472846,away,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,5.0,1.0,4.0,82.0,20.0,6.7,4.0,0.00081697,2,,,,4.0,1.0,,,,,1.0,1.0,,,3.0,,,0.0575,,,3.0,1.0,,,2.0,,,,,,,,yurialberto,,
13472846,away,Corinthians,Charles,charles,Charles,M,35,187,3576,M,845178,EUR,835142400,M,35,35,True,12.0,8.0,3.0,1.0,0.0,3.0,4.0,5.0,8.0,1.0,3.0,3.0,1.0,28.0,18.0,7.3,4.0,0.00182616,1,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,0.4654,,,,,,,,,1.0,0.889,,,,,,,1.0
13472846,away,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5367,M,148155,EUR,698198400,D,5,5,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,1.0,1.0,,,8.0,5.0,6.6,1.0,0.0013856,0,,,,1.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,311462,EUR,763689600,D,26,26,True,,,,,0.0,,,,,1.0,1.0,,,9.0,5.0,6.8,,1.75e-06,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,1922597,EUR,1170720000,F,56,56,True,,,,,0.0,,,,,,1.0,1.0,,9.0,4.0,6.6,2.0,,0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
13472846,away,Corinthians,Matheus Donelli,matheus-donelli,M. Donelli,G,32,187,3371,M,1002609,EUR,1021593600,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Hugo,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,929200,EUR,924998400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,881848,EUR,852940800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,felix_torres,,
13472846,away,Corinthians,Dieguinho,diego-da-cruz-lopes,Dieguinho,M,61,170,2452,M,1916131,EUR,1189900800,M,61,61,True,,,,,,,,,,,,,,,,,,,0,Diego,da Cruz Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,1170779,EUR,1058227200,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472846,away,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,985860,EUR,1025049600,F,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TallesMagico,,
13472846,away,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,1197041,EUR,710208000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÁRomero,,
