match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11450166,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,23,23,False,True,18.0,8.0,18.0,8.0,0.0,2.0,4.0,6.0,14.0,8.0,1.0,3.0,90.0,24.0,7.1,10.0,0.00211624,0,0.5115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450166,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,,29.0,12.0,10.0,1.0,0.0,5.0,16.0,7.0,16.0,5.0,,,90.0,62.0,7.0,24.0,0.251743,0,,Taha Sahin,,3.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11450166,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,,26.0,16.0,5.0,1.0,0.0,13.0,19.0,3.0,8.0,7.0,,,90.0,40.0,7.6,12.0,0.00239946,1,,,,1.0,6.0,6.0,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,,,4.0,3.0,1.0,1.0,2.0,0.5065,0.8074,,,,,,,,,,,,
11450166,home,Çaykur Rizespor,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,,28.0,10.0,16.0,5.0,0.0,5.0,13.0,5.0,16.0,7.0,,,90.0,45.0,7.4,21.0,0.00586761,0,,,,1.0,3.0,5.0,,,,7.0,2.0,2.0,2.0,1.0,,,1.0,3.0,,,1.0,,,1.0,2.0,,,,,,,,,,
11450166,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,,28.0,10.0,15.0,3.0,0.0,3.0,6.0,10.0,30.0,10.0,,,90.0,64.0,7.9,29.0,0.199834,1,,,,8.0,4.0,6.0,2.0,,,4.0,,5.0,2.0,,,2.0,,1.0,,,1.0,0.0593,,1.0,2.0,3.0,1.0,1.0,,,,,,,
11450166,home,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,,29.0,18.0,11.0,4.0,0.0,11.0,13.0,8.0,24.0,4.0,,,83.0,53.0,6.6,23.0,0.0217031,2,,Jonjo,Shelvey,8.0,3.0,5.0,,,,1.0,,4.0,2.0,2.0,1.0,1.0,,,,,2.0,0.0304,,2.0,,1.0,,,2.0,,,,,,
11450166,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,False,,37.0,16.0,7.0,1.0,0.0,7.0,17.0,9.0,20.0,22.0,,,89.0,61.0,6.9,27.0,0.00451121,0,,,,,8.0,13.0,3.0,3.0,3.0,2.0,1.0,5.0,4.0,4.0,1.0,,2.0,4.0,,,1.0,,,2.0,,,,,,,,,,,
11450166,home,Çaykur Rizespor,Benhur Keser,benhur-keser,B. Keser,M,77,185,37,M,899402,EUR,846547200,M,7,7,False,,23.0,15.0,2.0,1.0,0.0,6.0,7.0,9.0,17.0,10.0,,,74.0,36.0,6.8,13.0,0.00765396,0,,,,1.0,10.0,6.0,2.0,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,6.0,2.0,,,,,,2.0,,,,,,,,,,,
11450166,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,,29.0,15.0,3.0,1.0,0.0,6.0,10.0,9.0,21.0,9.0,,,90.0,56.0,7.6,19.0,0.0370815,3,,,,2.0,12.0,13.0,4.0,6.0,6.0,3.0,,1.0,1.0,2.0,4.0,1.0,7.0,3.0,2.0,,1.0,0.415,0.8143,1.0,1.0,,,,1.0,1.0,1.0,,,,
11450166,home,Çaykur Rizespor,Martin Minchev,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,M,89,89,False,,13.0,10.0,2.0,1.0,0.0,7.0,8.0,4.0,8.0,5.0,,,74.0,28.0,6.5,9.0,0.106902,0,,,,3.0,10.0,4.0,3.0,2.0,1.0,1.0,,3.0,2.0,1.0,,2.0,1.0,,,,3.0,,,2.0,,1.0,1.0,,,,,,,,
11450166,home,Çaykur Rizespor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,False,,24.0,12.0,2.0,,0.0,5.0,7.0,7.0,19.0,4.0,,,90.0,48.0,6.6,23.0,0.00549464,5,,,,2.0,13.0,5.0,3.0,2.0,2.0,,,,,7.0,,1.0,5.0,3.0,2.0,,6.0,0.5686,0.1313,1.0,1.0,,,2.0,1.0,1.0,,,,,
