match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_expectedGoalsOnTarget,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goodHighClaim,stat_totalOffside
12421162,home,KVC Westerlo,Matija Frigan,matija-frigan,M. Frigan,F,20,184,1391,M,1092081,EUR,1044921600,F,9,9,False,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,2.0,,,,,45.0,10.0,6.2,4.0,0.00963374,1,,,,,3.0,1.0,,2.0,,,,,,1.0,0.0498,,,,,,,,,,,,,1.0,,,
12421162,home,KVC Westerlo,Josimar Alcócer,josimar-alcocer,J. Alcócer,M,77,185,655,M,1131598,EUR,1089158400,F,77,77,True,9.0,7.0,,,0.0,1.0,1.0,6.0,9.0,,3.0,,1.0,,,,,45.0,16.0,7.2,4.0,0.0238651,2,,1.0,,1.0,2.0,,,1.0,1.0,,2.0,2.0,1.0,,0.2565,1.0,,1.0,1.0,,,1.0,0.3984,,,,,,,,
12421162,home,KVC Westerlo,Griffin Yow,griffin-yow,G. Yow,M,18,173,283,M,979808,EUR,1032912000,M,18,18,True,12.0,8.0,,,0.0,1.0,3.0,8.0,11.0,1.0,1.0,,2.0,,,,,25.0,18.0,6.9,6.0,0.196385,1,,2.0,1.0,,3.0,2.0,,1.0,,,,,,,0.0817,1.0,,,1.0,,,,0.0938,,,,,,1.0,,
12421162,home,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421162,home,KVC Westerlo,Roman Neustädter,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421162,home,KVC Westerlo,Raf Smekens,smekens-raf,R. Smekens,M,17,181,28,M,1177983,EUR,1075334400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421162,home,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421162,home,KVC Westerlo,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,178,M,929649,EUR,978307200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421162,home,KVC Westerlo,Serhiy Sydorchuk,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421162,home,KVC Westerlo,Adedire Mebude,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Adedire Mebude,,,,,,,
12421162,away,KV Mechelen,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,34.0,23.0,17.0,7.0,0.0,19.0,21.0,4.0,13.0,,,,7.0,4.0,5.0,,,90.0,44.0,7.7,11.0,0.00718512,0,1.5466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12421162,away,KV Mechelen,Toon Raemaekers,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,50.0,41.0,6.0,2.0,0.0,27.0,31.0,14.0,19.0,,1.0,2.0,8.0,,,,,90.0,64.0,6.5,11.0,0.0108725,0,,,,3.0,5.0,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,
12421162,away,KV Mechelen,Bas Van den Eynden,van-den-eynden-bas,B. V. d. Eynden,D,6,190,66,M,1048359,EUR,1010361600,D,29,29,False,49.0,42.0,4.0,1.0,0.0,37.0,42.0,5.0,7.0,1.0,2.0,9.0,3.0,,,,,90.0,62.0,6.8,7.0,0.00440224,1,,,,1.0,2.0,,,,1.0,,1.0,1.0,,,0.066,,,,,,1.0,1.0,,,,,,,,,
12421162,away,KV Mechelen,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,43.0,35.0,4.0,1.0,0.0,25.0,26.0,11.0,18.0,,1.0,6.0,5.0,,,,,90.0,57.0,6.7,11.0,0.0285804,0,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,2.0,,,,Toubaahmed59,,,,,,,,,,,,,,
12421162,away,KV Mechelen,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,M,17,17,False,27.0,22.0,4.0,3.0,0.0,10.0,11.0,12.0,19.0,1.0,2.0,2.0,1.0,,,,,90.0,50.0,6.6,15.0,0.015915,1,,3.0,,1.0,5.0,,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,0.0422,,,,,,,,,,,,,,,,
12421162,away,KV Mechelen,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,34.0,25.0,3.0,1.0,0.0,14.0,18.0,11.0,17.0,4.0,8.0,5.0,5.0,,,,,90.0,51.0,7.2,12.0,0.0100786,1,,1.0,,3.0,6.0,2.0,,1.0,1.0,,2.0,2.0,2.0,1.0,0.2007,,,1.0,,,1.0,1.0,,,,,,,,,
12421162,away,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,52.0,44.0,11.0,5.0,0.0,23.0,25.0,21.0,28.0,,1.0,,7.0,,,,,90.0,65.0,7.5,13.0,0.0195038,1,,1.0,,,2.0,,2.0,,,2.0,,,2.0,1.0,0.0262,,,,1.0,1.0,1.0,,0.0976,,,True,,,,,
12421162,away,KV Mechelen,José Marsà,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,M,3,3,False,37.0,24.0,5.0,,0.0,13.0,14.0,12.0,25.0,2.0,6.0,6.0,3.0,,,,,90.0,68.0,6.9,20.0,0.02416,0,,2.0,1.0,2.0,6.0,,,3.0,,1.0,1.0,1.0,5.0,,,1.0,,3.0,,,,4.0,,,,,,,1.0,,
12421162,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,23.0,17.0,1.0,,0.0,3.0,7.0,16.0,29.0,1.0,4.0,3.0,1.0,,,,,81.0,49.0,7.2,20.0,0.428296,1,,13.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,0.2841,3.0,,,1.0,,,,0.3878,,,,,,1.0,,
12421162,away,KV Mechelen,Petter Nosakhare Dahl,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,False,14.0,13.0,,,0.0,2.0,2.0,11.0,13.0,1.0,5.0,,1.0,,,,,65.0,34.0,7.2,8.0,0.109493,4,,1.0,,,5.0,1.0,1.0,5.0,2.0,2.0,,,2.0,1.0,0.5464,1.0,,3.0,,,1.0,1.0,,,,,2.0,2.0,,,
12421162,away,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,14.0,8.0,1.0,1.0,0.0,3.0,7.0,5.0,8.0,,2.0,3.0,1.0,,,,,66.0,24.0,6.7,11.0,0.0267286,0,,1.0,,5.0,8.0,,3.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
12421162,away,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,M,7,7,True,14.0,8.0,1.0,,0.0,1.0,2.0,8.0,16.0,3.0,4.0,3.0,1.0,,,,,25.0,26.0,6.5,12.0,0.264049,0,,4.0,1.0,2.0,3.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12421162,away,KV Mechelen,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,1.0,,,,,24.0,5.0,6.6,1.0,0.00018977,1,,,,,,,,,,,,,,,0.0394,,,,1.0,,,,0.1123,,,,,,,,1.0
12421162,away,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,9.0,6.0,6.8,2.0,0.00879212,0,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,
12421162,away,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421162,away,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,sandywalsh,,,,,,,,,,,,,,
12421162,away,KV Mechelen,Lukas Baert,lukas-baert,L. Baert,D,30,186,25,M,1922893,EUR,1107216000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Lukas Baert,,,,,,,
12421162,away,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421162,away,KV Mechelen,Noah Makanza,noah-makanza,N. Makanza,M,26,175,203,M,1972918,EUR,1105660800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Noah Makanza,,,,,,,
12421162,away,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
