match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_penaltyWon
12117022,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,False,,15.0,13.0,,,0.0,3.0,4.0,10.0,11.0,2.0,,,,,83.0,28.0,6.4,7.0,0.00990738,0,,,,1.0,,7.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
12117022,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,M,20,20,True,,12.0,10.0,2.0,,0.0,6.0,6.0,4.0,8.0,1.0,,,,,28.0,18.0,6.3,5.0,0.00166305,0,,,,1.0,,3.0,1.0,1.0,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179,174,M,876286,EUR,861580800,F,97,97,True,,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,1.0,,,,,20.0,6.0,6.4,2.0,0.00070797,0,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,True,,10.0,10.0,,,0.0,9.0,9.0,1.0,1.0,,,,,,19.0,16.0,6.7,,0.00055543,2,,,,1.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,1.0,,,0.1276,,,,,1.0,,,,,,,,
12117022,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,,,,,,14.0,10.0,6.6,2.0,0.018729,0,,,,,,3.0,,,,,2.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,25,25,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,14.0,14.0,6.6,5.0,0.00242413,1,,,,,,2.0,2.0,2.0,,,,,,2.0,,1.0,,,,,,,2.0,0.0662,,,,,1.0,,,,,,,,
12117022,home,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,Railan,railan,Railan,M,2,185,87,M,1047213,EUR,952646400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,Luciano Giménez,luciano-gimenez,L. Giménez,F,18,187,174,M,1182435,EUR,950832000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,Luciano Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,home,Cuiabá,Eliel,eliel,Eliel,F,22,175,94,M,1391413,EUR,1043539200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,Eliel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,,28.0,18.0,14.0,5.0,0.0,17.0,19.0,1.0,9.0,6.0,,,,1.0,90.0,37.0,7.1,10.0,0.00019412,0,0.282,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Weverton,1.0,1.0,1.0,,,,
12117022,away,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,2,2,False,,64.0,51.0,16.0,10.0,0.0,24.0,28.0,27.0,39.0,7.0,,,,,90.0,88.0,7.3,19.0,0.0384002,0,,,,,2.0,1.0,4.0,,,1.0,1.0,2.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,True,43.0,41.0,4.0,3.0,0.0,30.0,30.0,11.0,13.0,1.0,,,,,90.0,48.0,7.0,2.0,0.00310082,0,,,,2.0,2.0,2.0,3.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,gustavogomez,,,,,,,
12117022,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,,45.0,43.0,3.0,3.0,0.0,27.0,27.0,16.0,18.0,4.0,,,,,90.0,58.0,7.5,2.0,0.00859918,2,,,,,5.0,3.0,7.0,,,4.0,1.0,2.0,2.0,,,,,1.0,,3.0,2.0,,,0.0706,,,,,,,,,,,,,
12117022,away,Palmeiras,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4593,M,1464248,EUR,1139443200,M,31,31,False,,19.0,18.0,,,1.0,5.0,6.0,14.0,15.0,3.0,,,,,58.0,26.0,7.8,3.0,0.585433,0,,Luis Guilherme,,,,,3.0,1.0,1.0,,,,,2.0,,2.0,1.0,,,,,,1.0,,,,3.0,,,guilhermelira06,,,,2.0,,,
12117022,away,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,False,,44.0,34.0,7.0,4.0,0.0,13.0,14.0,23.0,36.0,2.0,,,,,81.0,62.0,7.1,17.0,0.0817809,1,,,,1.0,1.0,5.0,5.0,,,,,3.0,2.0,1.0,,6.0,2.0,2.0,,3.0,1.0,,3.0,0.0454,,,2.0,,,,,,,,,,
12117022,away,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,977677,EUR,926553600,M,5,5,False,,45.0,42.0,3.0,1.0,0.0,19.0,19.0,23.0,26.0,6.0,,,,,81.0,53.0,6.8,6.0,0.0192937,0,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,
12117022,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,M,22,22,False,,79.0,71.0,3.0,2.0,0.0,27.0,28.0,45.0,59.0,5.0,,,,,90.0,112.0,8.1,18.0,0.0886684,2,,,,,1.0,,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,8.0,1.0,,,,,2.0,3.0,0.044,0.0466,,2.0,,,,,,,,,,
12117022,away,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,1174937,EUR,1153440000,F,9,9,False,,20.0,15.0,3.0,2.0,0.0,4.0,4.0,11.0,16.0,3.0,,,,,58.0,32.0,6.4,9.0,0.0179957,4,,,,2.0,,5.0,1.0,2.0,,1.0,,,,1.0,,,,,1.0,,1.0,2.0,1.0,0.3701,0.4743,,,,1.0,Endrick,,,,,1.0,,
12117022,away,Palmeiras,Lázaro,lazaro,Lázaro,F,7,181,1899,M,1002556,EUR,1015891200,F,17,17,False,,28.0,22.0,3.0,3.0,0.0,3.0,3.0,19.0,27.0,2.0,,,,,58.0,42.0,7.2,15.0,0.0650316,1,,,,1.0,1.0,7.0,2.0,4.0,,,,,,1.0,,2.0,,,2.0,,,1.0,1.0,0.2804,0.8567,,1.0,,,,,,,,,1.0,
12117022,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,False,,10.0,6.0,,,0.0,2.0,2.0,4.0,9.0,2.0,,,,,90.0,13.0,6.4,6.0,0.00380033,0,,,,8.0,1.0,10.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,Rony,,,,,,,
12117022,away,Palmeiras,Rômulo,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,20,20,True,,10.0,7.0,,,0.0,3.0,4.0,5.0,8.0,,,,,,32.0,17.0,6.7,4.0,0.0270251,1,,Rômulo,,,,3.0,2.0,,,,,1.0,,1.0,,2.0,1.0,2.0,,1.0,1.0,,,0.0055,,,1.0,,,,,,,,,,
12117022,away,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,1597265,EUR,1177372800,F,41,41,True,,7.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,1.0,,,,,32.0,13.0,7.7,,0.0052593,2,,Estêvão,,,,1.0,4.0,2.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,0.8985,0.998,,,1.0,1.0,Estêvão,,,,,,1.0,1.0
12117022,away,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,1015292,EUR,959904000,M,27,27,True,,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,2.0,,,,,32.0,18.0,6.5,4.0,0.0129413,2,,,,,,3.0,1.0,,,,,,,1.0,,,,2.0,,1.0,1.0,,1.0,0.0829,,,,,1.0,richardrios,,,,,,,
12117022,away,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,8,8,True,,9.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,,,,,,9.0,13.0,6.7,1.0,0.00552776,0,,,,,,2.0,3.0,,,,,3.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,True,,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,,,,,,9.0,13.0,6.9,4.0,0.0060315,0,,,,1.0,1.0,2.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,
12117022,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,Vanderlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,250351,EUR,736992000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,Jhon Jhon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117022,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,José López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
