match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_totalOffside,stat_challengeLost,stat_keyPass,captain,stat_bigChanceCreated,stat_ownGoals,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches
11450136,home,Adana Demirspor,Shahrudin Mahammadaliyev,,,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,1,185,5783,M,shahrudin1,813105,EUR,771379200,G,71,71,False,17.0,16.0,2.0,1.0,16.0,16.0,1.0,5.0,2.0,2.0,90.0,24.0,6.8,1.0,0.00011326,0,-0.6967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450136,home,Adana Demirspor,İsmail Çokçalış,,,ismail-cokcalis,İ. Çokçalış,D,16,176,32,M,,906050,EUR,961545600,D,2,2,False,34.0,23.0,4.0,1.0,9.0,10.0,25.0,3.0,,,90.0,64.0,6.4,22.0,0.00650789,0,,14.0,1.0,4.0,3.0,9.0,9.0,1.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,
11450136,home,Adana Demirspor,Semih Güler,,,semih-guler,S. Güler,D,6,184,112,M,,325155,EUR,786153600,D,4,4,False,77.0,70.0,17.0,12.0,38.0,39.0,40.0,4.0,,,90.0,89.0,7.0,8.0,0.053659,2,,33.0,2.0,1.0,1.0,5.0,3.0,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,4.0,0.219,,,,,,,,,,,
11450136,home,Adana Demirspor,Andreaw Gravillon,,,andreaw-gravillon,A. Gravillon,D,26,188,179,M,,827934,EUR,886896000,D,5,5,False,76.0,65.0,9.0,6.0,36.0,37.0,39.0,8.0,,,90.0,86.0,7.1,12.0,0.0105151,2,,29.0,,1.0,1.0,2.0,3.0,,,,1.0,,,1.0,2.0,,,2.0,,2.0,1.0,0.1482,1.0,,,,,,,,,,
11450136,home,Adana Demirspor,Abdurrahim Dursun,,,abdurrahim-dursun,A. Dursun,D,77,176,46,M,,883275,EUR,912470400,D,3,3,False,18.0,10.0,4.0,1.0,6.0,8.0,11.0,1.0,,,45.0,27.0,6.3,12.0,0.157405,1,,5.0,1.0,1.0,,4.0,1.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,0.0133,,1.0,1.0,,,,,,,,
11450136,home,Adana Demirspor,Benjamin Stambouli,,,benjamin-stambouli,B. Stambouli,M,21,180,161,M,,105951,EUR,650505600,M,90,90,False,36.0,24.0,8.0,2.0,16.0,19.0,17.0,4.0,,,87.0,53.0,7.1,12.0,0.0024036,1,,8.0,,1.0,1.0,1.0,10.0,,,,2.0,5.0,2.0,,4.0,,,1.0,,2.0,,0.124,,,,True,,,,,,,
11450136,home,Adana Demirspor,Édouard Michut,,,edouard-michut,É. Michut,M,20,178,701,M,,1048011,EUR,1046736000,M,20,20,False,45.0,39.0,3.0,2.0,16.0,17.0,28.0,2.0,,,90.0,55.0,7.0,7.0,0.0295893,2,,23.0,,3.0,1.0,6.0,6.0,,1.0,,,1.0,1.0,,4.0,,,2.0,,1.0,2.0,0.1149,,1.0,,,,,,,,,
11450136,home,Adana Demirspor,Babajide David Akintola,,,babajide-david-akintola,D. Babajide,M,11,178,297,M,,798676,EUR,821491200,M,11,11,False,18.0,15.0,,,5.0,6.0,12.0,3.0,,,90.0,40.0,7.1,14.0,0.233724,1,,10.0,,,2.0,4.0,9.0,,7.0,3.0,1.0,2.0,2.0,5.0,2.0,,,1.0,,,,0.1309,,,3.0,,,,,,,,
11450136,home,Adana Demirspor,Emre Akbaba,,,emre-akbaba,E. Akbaba,M,8,180,414,M,,343527,EUR,718156800,M,8,8,False,25.0,19.0,5.0,2.0,7.0,7.0,29.0,3.0,,,90.0,57.0,7.8,20.0,0.177492,3,,13.0,11.0,1.0,3.0,3.0,10.0,,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,,,0.2005,1.0,1.0,1.0,,1.0,,,,,,
11450136,home,Adana Demirspor,Yusuf Erdoğan,,,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,,256663,EUR,713145600,M,32,32,False,26.0,19.0,1.0,,6.0,6.0,26.0,4.0,,,89.0,56.0,6.6,19.0,0.281979,0,,16.0,6.0,3.0,1.0,9.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,1.0,,2.0,,3.0,,,,,,,,
