match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wasFouled,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_errorLeadToAShot,stat_totalOffside
11352539,home,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,7.0,5.0,3.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,15.0,5.8,2.0,3.407e-05,0,-0.7532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352539,home,Nottingham Forest,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,29,29,False,13.0,9.0,1.0,1.0,0.0,4.0,6.0,9.0,,1.0,1.0,2.0,,,,,,,72.0,17.0,6.6,5.0,0.0529727,0,,gonzalo_montiel29,6.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11352539,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,False,25.0,19.0,7.0,4.0,0.0,8.0,8.0,17.0,2.0,5.0,8.0,5.0,,,,,,,90.0,47.0,7.7,8.0,0.0242995,1,,,11.0,,,1.0,6.0,5.0,,,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0654,0.2975,,,,,,,,,,,,,,
11352539,home,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,40,40,False,29.0,22.0,7.0,5.0,0.0,12.0,15.0,15.0,4.0,10.0,8.0,3.0,,,,,,,90.0,45.0,6.9,8.0,0.00372357,0,,murillosantiago40,10.0,1.0,,,3.0,1.0,1.0,1.0,1.0,,,,,4.0,2.0,,,Murillo,,1.0,2.0,,,,,,,,,,
11352539,home,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,29.0,23.0,4.0,1.0,0.0,11.0,11.0,18.0,1.0,7.0,3.0,5.0,,,,,,,86.0,41.0,6.4,7.0,0.013647,0,,niakhate,12.0,,,,3.0,,,,,,,,,6.0,3.0,,,,,,2.0,1.0,,,,,,,,,
11352539,home,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,43,43,False,27.0,22.0,2.0,1.0,0.0,3.0,5.0,25.0,1.0,7.0,4.0,6.0,,,,,,,90.0,61.0,7.1,15.0,0.083763,2,,,20.0,3.0,1.0,,2.0,1.0,,,1.0,,,,,5.0,4.0,0.0379,,,,1.0,1.0,,2.0,2.0,3.0,,,,,,
11352539,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,47.0,39.0,4.0,2.0,2.0,13.0,13.0,38.0,5.0,9.0,1.0,9.0,,,,,,,90.0,66.0,7.8,15.0,0.173459,3,,Morgangibbs27,27.0,4.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,0.3116,,,,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,
11352539,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,False,16.0,14.0,,,0.0,7.0,8.0,8.0,,7.0,3.0,6.0,,,,,,,72.0,34.0,7.4,3.0,0.00347177,5,,,7.0,,,1.0,4.0,,1.0,1.0,,,,,,5.0,2.0,0.2239,,,,1.0,3.0,,3.0,,1.0,,2.0,1.0,True,,
11352539,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,1064039,EUR,988502400,M,28,28,False,22.0,18.0,2.0,2.0,0.0,7.0,8.0,17.0,,3.0,3.0,7.0,,,,,,,90.0,40.0,6.2,11.0,0.0424674,1,,Danilo,12.0,3.0,1.0,,8.0,4.0,1.0,,1.0,,,,,3.0,1.0,0.0275,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,
11352539,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,28.0,23.0,1.0,,0.0,3.0,4.0,29.0,1.0,6.0,,4.0,,,,,,,86.0,47.0,7.9,13.0,0.59133,4,,Calteck10,20.0,5.0,,,2.0,,2.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,0.1541,0.3504,,,2.0,,1.0,1.0,,1.0,,2.0,1.0,,1.0,1.0
