match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_lastManTackle,player_sofascoreId,captain,stat_shotOffTarget,stat_totalClearance,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyMiss,stat_totalOffside,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
14572719,home,Olympique Lyonnais,Rémy Descamps,remy-descamps,R. Descamps,G,40,194.0,488,M,788180,EUR,835660800,G,40,40,False,23.0,20.0,4.0,1.0,0.0,20.0,21.0,2.0,3.0,1.0,90.0,28.0,6.5,4.0,7.49e-05,28.873890525093,6.0,-1.1902458702449,0.1858,0,-1.0197,0.02,0.0,-0.2,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572719,home,Olympique Lyonnais,Ainsley Maitland-Niles,ainsley-maitland-niles,A. Maitland-Niles,D,98,178.0,1581,M,352768,EUR,872812800,D,98,98,False,38.0,36.0,1.0,1.0,0.0,23.0,23.0,15.0,6.0,,90.0,63.0,6.4,9.0,0.0643178,159.69247010008,17.0,84.654221702665,,1,,0.01,0.17,-0.3,,,,13.0,4.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0966,26.006159815576,63.38213638223,3.0,1.0,-0.07,,,,,,,,,,,,,,,,,,,,,
14572719,home,Olympique Lyonnais,Clinton Mata,clinton-mata,C. Mata,D,22,180.0,1322,M,152813,EUR,721094400,D,22,22,False,89.0,85.0,5.0,3.0,0.0,57.0,59.0,30.0,9.0,,90.0,97.0,7.2,5.0,0.0197241,365.09719164874,42.0,152.53816957015,,0,,0.27,0.22,0.24,,,,28.0,1.0,1.0,4.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14572719,home,Olympique Lyonnais,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190.0,8276,M,758168,EUR,826243200,D,19,19,False,86.0,83.0,3.0,3.0,0.0,60.0,61.0,25.0,8.0,,90.0,99.0,7.2,7.0,0.0116343,315.70505261367,36.0,159.60699320537,,1,,0.26,0.2,0.46,,,,23.0,1.0,3.0,3.0,,,,,,,3.0,3.0,3.0,1.0,,1.0,0.0884,24.620748603833,81.729730758169,3.0,,-0.3,2.0,,,1.0,niakhate,True,1.0,2.0,,,,,,,,,,,,,
14572719,home,Olympique Lyonnais,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187.0,1735,M,1014540,EUR,990403200,D,21,21,False,37.0,37.0,2.0,2.0,0.0,23.0,23.0,14.0,1.0,,69.0,50.0,6.4,1.0,0.007544,124.15784860436,20.0,31.949222616712,,2,,0.02,0.03,-0.26,,,,14.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,0.111,,,,,0.3,,,,,,,1.0,4.0,1.0,0.781,,,,,,,,,,,
14572719,home,Olympique Lyonnais,Mathys de Carvalho,mathys-de-carvalho,M. d. Carvalho,M,39,183.0,455,,1545023,EUR,1114905600,M,39,39,False,57.0,49.0,6.0,4.0,0.0,25.0,27.0,30.0,2.0,,87.0,72.0,6.6,9.0,0.0240369,258.86615805155,30.0,169.98395864636,,1,,-0.31,0.26,0.15,,Mathys,de Carvalho,24.0,,9.0,6.0,,,1.0,,1.0,,1.0,3.0,2.0,,3.0,4.0,0.0387,25.541085075641,51.576101262709,2.0,,0.01,5.0,,,,,,,2.0,,,,,,,,,,,,,
14572719,home,Olympique Lyonnais,Tyler Morton,tyler-morton,T. Morton,M,23,185.0,6716,M,979118,EUR,1036022400,M,23,23,False,41.0,37.0,6.0,4.0,0.0,17.0,18.0,23.0,1.0,,45.0,48.0,7.1,4.0,0.0149868,152.65058118947,19.0,71.620759489425,,1,,0.14,0.18,-0.02,,,,20.0,,1.0,4.0,,,,,,,,4.0,2.0,,,1.0,0.0191,23.673826886096,38.117074442209,2.0,,-0.03,,,,,,,,1.0,1.0,0.0921,,,,,,,,,,,
14572719,home,Olympique Lyonnais,Adam Karabec,adam-karabec,A. Karabec,M,7,186.0,1374,M,1000175,EUR,1057104000,M,7,7,False,33.0,28.0,,,1.0,9.0,9.0,24.0,3.0,,90.0,44.0,8.1,9.0,0.0974051,162.65948872946,18.0,105.86329673346,,2,,0.39,0.36,-0.12,,,,19.0,6.0,,2.0,,,1.0,,,,,,,,1.0,,1.1303,16.772116674767,76.592195928392,6.0,4.0,0.18,,,1.0,,,,1.0,,1.0,0.7246,2.0,1.0,1.0,1.0,1.0,,,,,,
14572719,home,Olympique Lyonnais,Khalis Merah,khalis-merah,K. Merah,M,44,178.0,3651,,2127096,EUR,1172188800,M,44,44,False,30.0,24.0,,,0.0,8.0,13.0,17.0,2.0,,69.0,42.0,7.0,14.0,0.0158076,148.59823031043,11.0,74.038468154865,,2,,-0.3,0.22,-0.22,,Khalis,Merah,16.0,,6.0,2.0,2.0,1.0,2.0,,,,,1.0,,4.0,,,0.2358,25.320344003556,68.699078960311,3.0,1.0,0.49,1.0,1.0,,,,,1.0,,1.0,0.5158,,,,1.0,,1.0,,,,,
14572719,home,Olympique Lyonnais,Afonso Moreira,afonso-moreira,A. Moreira,F,17,175.0,2527,M,1215906,EUR,1111190400,M,17,17,False,38.0,35.0,1.0,1.0,2.0,6.0,7.0,31.0,2.0,,87.0,56.0,7.5,8.0,0.242334,302.98938189396,27.0,198.86369317155,,4,,0.29,0.45,-0.14,,,,29.0,1.0,3.0,5.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,0.2444,24.285405159342,168.54745974159,9.0,6.0,-0.35,,1.0,1.0,,,,2.0,,1.0,0.0614,1.0,,,,,1.0,,,,,
