match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_dispossessed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside
10385702,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,25.0,11.0,16.0,2.0,11.0,14.0,11.0,1.0,1.0,3.0,1.0,90.0,28.0,6.6,14.0,4.619e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385702,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,32.0,26.0,1.0,,11.0,11.0,22.0,4.0,,3.0,,90.0,50.0,7.1,8.0,0.0252236,0,15.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385702,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,40.0,32.0,6.0,1.0,14.0,16.0,24.0,3.0,,6.0,,81.0,50.0,7.0,8.0,0.00817911,2,18.0,,2.0,5.0,5.0,,,6.0,,1.0,,1.0,1.0,1.0,0.039,0.0569,,,,,,,,,,,,,,,,,,,
10385702,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,47.0,44.0,5.0,3.0,30.0,32.0,15.0,2.0,,7.0,,90.0,53.0,7.2,4.0,0.257594,1,14.0,,1.0,2.0,2.0,,,2.0,,1.0,3.0,1.0,,,0.1504,,1.0,,,,,,,,,,,,,,,,,,
10385702,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,41.0,40.0,4.0,3.0,17.0,17.0,27.0,3.0,2.0,8.0,,90.0,70.0,7.9,7.0,0.227955,1,23.0,3.0,1.0,3.0,9.0,,,2.0,5.0,,2.0,,,3.0,0.0404,,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,
10385702,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,52.0,40.0,8.0,4.0,15.0,16.0,37.0,6.0,2.0,12.0,,90.0,73.0,7.4,14.0,0.0174591,1,25.0,1.0,2.0,3.0,9.0,1.0,1.0,4.0,3.0,2.0,1.0,,1.0,2.0,0.0329,0.2477,1.0,,,2.0,2.0,,,,,,,,,,,,,,
10385702,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,54.0,47.0,3.0,2.0,16.0,19.0,40.0,3.0,2.0,5.0,,81.0,68.0,7.0,12.0,0.2075,3,33.0,5.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,0.0951,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10385702,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,37.0,29.0,1.0,,3.0,6.0,31.0,6.0,4.0,7.0,,90.0,56.0,7.3,11.0,0.234209,6,26.0,,1.0,1.0,6.0,4.0,4.0,,,1.0,3.0,2.0,1.0,,0.7519,0.275,2.0,1.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,
10385702,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,43.0,36.0,2.0,1.0,8.0,8.0,39.0,8.0,2.0,4.0,,90.0,69.0,8.6,16.0,0.601734,7,29.0,4.0,1.0,,5.0,5.0,3.0,1.0,,1.0,6.0,4.0,2.0,1.0,0.4227,0.2198,2.0,2.0,1.0,,2.0,1.0,1.0,,,True,2.0,,,,,,,,
10385702,home,Manchester United,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,25,25,False,34.0,25.0,,,5.0,6.0,28.0,4.0,3.0,4.0,,81.0,46.0,6.8,12.0,0.0768802,1,20.0,,,,1.0,1.0,,,1.0,,3.0,,1.0,,0.1271,0.0827,1.0,,,1.0,,,,,,,,,,,,,,,
