match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_totalOffside
10583804,home,Al-Hilal,Odion Ighalo,odion-ighalo,O. Ighalo,F,183.0,2180,M,29774,EUR,613958400,F,9,9,False,,15.0,13.0,,,4.0,4.0,9.0,11.0,1.0,,,,,90.0,24.0,7.3,4.0,4,,,,,,,,1.0,6.0,2.0,,,,,,1.0,1.0,,,2.0,1.0,,2.0,,,,4.0,2.0,2.0,1.0,,,,
10583804,home,Al-Hilal,Salman Al-Faraj,salman-al-faraj,S. Al-Faraj,M,180.0,489,M,148858,EUR,617932800,M,7,7,True,,11.0,10.0,,,6.0,6.0,4.0,5.0,1.0,,,,,10.0,11.0,6.4,1.0,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,home,Al-Hilal,Michael,michael,Michael,M,166.0,9025,M,878084,EUR,826588800,F,96,96,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,10.0,7.0,6.5,2.0,0,,,96,Michael19,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
10583804,home,Al-Hilal,Mohammed Al-Owais,mohammed-al-owais,M. Al-Owais,G,185.0,753,M,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,home,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,173.0,281,M,804096,EUR,716515200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,home,Al-Hilal,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,176.0,460,M,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,home,Al-Hilal,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,175.0,850,M,1106234,EUR,1056067200,F,43,43,True,,,,,,,,,,,,,,,,,,,0,Musab Fahz Aljuwayr,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,home,Al-Hilal,Abdullah Otayf,abdullah-otayf,A. Otayf,M,176.0,163,M,160925,EUR,712800000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,home,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,185.0,1411,M,915991,EUR,937094400,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,home,Al-Hilal,Luciano Vietto,luciano-vietto,L. Vietto,F,173.0,1084,M,249407,EUR,755049600,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,away,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,194.0,228,M,13691,EUR,428198400,G,88,88,False,,20.0,12.0,14.0,6.0,7.0,7.0,5.0,13.0,3.0,2.0,4.0,,,90.0,28.0,6.9,8.0,0,,,28,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,
10583804,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,170.0,21,M,893199,EUR,805507200,D,22,22,False,,29.0,22.0,8.0,4.0,14.0,17.0,9.0,14.0,8.0,,,,,90.0,54.0,6.7,16.0,0,,,22,,,2.0,1.0,,,2.0,,,,,,4.0,2.0,,,,2.0,,,,,,,,,,,,,
10583804,away,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,185.0,15,M,893198,EUR,622080000,D,4,4,False,True,20.0,15.0,4.0,1.0,11.0,13.0,4.0,7.0,4.0,,,,,90.0,36.0,6.9,6.0,1,,,4,,,,,1.0,1.0,3.0,,,1.0,1.0,,6.0,3.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,
10583804,away,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,185.0,17,M,818758,EUR,625881600,D,33,33,False,,25.0,16.0,10.0,2.0,9.0,10.0,7.0,15.0,3.0,,,,,90.0,32.0,6.5,9.0,0,,,33,,,,,1.0,,1.0,,,,,,4.0,1.0,,,,,,,,,2.0,,,,,,,,
10583804,away,Al-Fayha,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,168.0,13,M,847483,EUR,637372800,D,3,3,False,,25.0,17.0,4.0,1.0,8.0,10.0,9.0,15.0,5.0,,,,,90.0,40.0,6.6,10.0,0,,,33,,,,,1.0,6.0,2.0,,,1.0,,,2.0,1.0,1.0,1.0,,,,3.0,,,,2.0,,,,,,,
10583804,away,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,176.0,22,M,990187,EUR,733536000,M,8,8,False,,15.0,10.0,,,6.0,8.0,4.0,7.0,2.0,,,,,61.0,20.0,6.9,5.0,0,,,8,,,,,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,
10583804,away,Al-Fayha,Paulinho Paula,paulinho-paula,Paulinho,M,173.0,1795,M,879902,EUR,852681600,M,18,18,False,,27.0,23.0,2.0,2.0,7.0,9.0,16.0,18.0,7.0,,,,,90.0,51.0,7.2,10.0,1,,,18,,,,,,3.0,9.0,,2.0,3.0,3.0,,1.0,,2.0,1.0,2.0,4.0,,,,,1.0,1.0,,1.0,,,,,
10583804,away,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,176.0,231,M,870943,EUR,762307200,M,37,37,False,,38.0,34.0,7.0,4.0,22.0,23.0,12.0,15.0,8.0,,,,,90.0,58.0,6.9,6.0,1,,,28,,,,,1.0,9.0,1.0,2.0,1.0,,,,4.0,5.0,,,1.0,,,3.0,,,1.0,3.0,,1.0,,,,,
10583804,away,Al-Fayha,Victor Ruiz,victor-ruiz,V. Ruiz,M,172.0,64,M,975496,EUR,752198400,F,10,10,False,,25.0,17.0,1.0,,5.0,8.0,12.0,19.0,3.0,,,,,70.0,34.0,6.9,10.0,2,,,77,,,2.0,,1.0,5.0,3.0,2.0,,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,2.0,,,2.0,,,,,,1.0,
10583804,away,Al-Fayha,Milan Pavkov,milan-pavkov,M. Pavkov,F,193.0,372,M,804183,EUR,760752000,F,23,23,False,,5.0,3.0,1.0,,1.0,1.0,2.0,4.0,1.0,,,,,69.0,20.0,6.7,5.0,0,,,50,,,,,,9.0,4.0,,,,,1.0,1.0,,2.0,1.0,3.0,2.0,2.0,7.0,,,,2.0,,,,,,,1.0
10583804,away,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,175.0,362,M,818568,EUR,782352000,F,27,27,False,,18.0,16.0,3.0,2.0,4.0,4.0,13.0,18.0,3.0,,,,,90.0,40.0,7.2,12.0,1,,,23,,,4.0,1.0,,3.0,8.0,,1.0,5.0,4.0,,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,,,,,1.0,,,,,,
10583804,away,Al-Fayha,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,176.0,2,M,232202,EUR,632793600,M,66,66,True,,16.0,14.0,3.0,3.0,5.0,6.0,9.0,10.0,1.0,,,,,29.0,20.0,6.7,2.0,0,,,,,,,,,,1.0,,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
10583804,away,Al-Fayha,Ali Alnemer,ali-alnemer,A. Alnemer,M,,2,M,923076,EUR,683078400,M,16,16,True,,7.0,4.0,1.0,,2.0,3.0,2.0,4.0,2.0,,,,,20.0,11.0,6.6,4.0,0,Ali,Alnemer,16,,,,,,2.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,
10583804,away,Al-Fayha,Aleksandar Trajkovski,aleksandar-trajkovski,A. Trajkovski,F,179.0,729,M,60184,EUR,715651200,F,7,7,True,,5.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,,,,21.0,6.0,6.5,2.0,0,,,7,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,away,Al-Fayha,Moslem Al-Freej,moslem-al-freej,M. Al-Freej,G,188.0,5,M,818636,EUR,517968000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,Moslem,Al-Freej,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,away,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,178.0,26,M,818871,EUR,851558400,D,80,80,True,,,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,away,Al-Fayha,Abdullah Al Shamekh,abdullah-al-shamekh,A. Al Shamekh,D,176.0,10,M,792279,EUR,738547200,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,away,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,187.0,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,,,0,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,away,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,167.0,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,Saud Zidan,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583804,away,Al-Fayha,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,176.0,10,M,830121,EUR,688953600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
