match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_errorLeadToAGoal,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_wonContest,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_clearanceOffLine
12117350,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuiabano,,,,,,,
12117350,home,Botafogo,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117350,home,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117350,home,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117350,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117350,home,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117350,away,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,False,57.0,50.0,18.0,12.0,0.0,50.0,54.0,,3.0,,10.0,,,90.0,70.0,7.2,7.0,0.00018157,0,-0.496,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,3.0,5.0,
12117350,away,São Paulo,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,22,22,False,37.0,33.0,2.0,2.0,0.0,24.0,27.0,9.0,10.0,,4.0,,,89.0,44.0,7.1,6.0,0.0144893,0,,,3.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0
12117350,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,99.0,95.0,7.0,4.0,0.0,88.0,90.0,7.0,9.0,4.0,7.0,,,90.0,107.0,6.7,4.0,0.0271412,0,,,1.0,3.0,,,,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12117350,away,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,False,87.0,81.0,6.0,4.0,0.0,76.0,80.0,5.0,7.0,3.0,4.0,,,90.0,95.0,6.8,6.0,0.00209715,0,,,1.0,2.0,,,,1.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12117350,away,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,M,2,2,False,20.0,19.0,1.0,,0.0,5.0,5.0,14.0,15.0,,2.0,,,60.0,27.0,6.5,4.0,0.0137453,0,,,3.0,3.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,2.0,1.0,,,,,,,,,1.0,,,,,
12117350,away,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,20,20,False,57.0,55.0,2.0,2.0,0.0,45.0,47.0,10.0,10.0,,5.0,,,82.0,59.0,6.9,2.0,0.00982868,0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117350,away,São Paulo,Santiago Longo,longo-santiago,S. Longo,M,5,177,449,M,990171,EUR,892339200,M,4,4,False,57.0,54.0,2.0,1.0,0.0,43.0,44.0,11.0,13.0,1.0,2.0,,,90.0,65.0,6.1,5.0,0.00395902,0,,,2.0,3.0,,,,,,3.0,2.0,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,Santiago,Longo,,,,,,
12117350,away,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,M,36,36,False,55.0,45.0,3.0,1.0,0.0,35.0,40.0,10.0,16.0,,3.0,,,90.0,73.0,6.4,14.0,0.0205703,0,,,6.0,6.0,2.0,,,,,6.0,3.0,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
12117350,away,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,F,11,11,False,57.0,48.0,2.0,1.0,0.0,36.0,41.0,12.0,16.0,,3.0,,,90.0,71.0,6.5,13.0,0.0274239,0,,,4.0,3.0,4.0,,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,True,,,,,,,,,,,,,
12117350,away,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,False,22.0,17.0,1.0,1.0,0.0,12.0,15.0,5.0,7.0,,1.0,,,82.0,37.0,6.5,12.0,0.0184792,2,,1.0,4.0,6.0,1.0,,,,,1.0,,4.0,1.0,0.0428,,,,1.0,,,,2.0,3.0,,,,,,1.0,,,,,,,,
12117350,away,São Paulo,William Gomes,william-gomes,W. Gomes,F,7,171,4704,M,1639250,EUR,1142380800,F,39,39,False,25.0,22.0,,,0.0,14.0,15.0,8.0,10.0,,5.0,,,89.0,34.0,7.4,5.0,0.00547832,3,,1.0,5.0,3.0,,1.0,1.0,,,2.0,2.0,,,0.2752,0.5923,,2.0,2.0,3.0,,,,1.0,,,,,,,William Gomes Carvalho Santos,,,,,,,
12117350,away,São Paulo,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,True,16.0,14.0,3.0,2.0,0.0,11.0,11.0,3.0,5.0,,2.0,,,30.0,19.0,6.4,4.0,0.00054034,0,,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12117350,away,São Paulo,Moreira,moreira,Moreira,D,45,175,1187,M,1175765,EUR,1085097600,D,30,30,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,8.0,4.0,6.3,,1.713e-05,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Moreira,,,,,,,
12117350,away,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,9.0,9.0,1.0,1.0,0.0,9.0,9.0,,,,,,,8.0,10.0,6.4,1.0,5.239e-05,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,Rodriguinho,,,,,,,
12117350,away,São Paulo,Igão,igor-odoni-gomes,Igão,D,34,187,641,M,1637906,EUR,1187481600,D,34,34,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Igão,,,,,,,
12117350,away,São Paulo,Ryan Francisco,ryan-francisco-rodrigues-dos-santos-silva,R. Francisco,F,49,175,3708,M,1631904,EUR,1164067200,F,49,49,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryan,Francisco,,,,,,
12117350,away,São Paulo,Young,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Young,,,,,,,
12117350,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117350,away,São Paulo,Henrique Carmo,henrique,Henrique,M,37,178,1458,M,1807899,EUR,1163030400,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrique,,,,,,,
12117350,away,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117350,away,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117350,away,São Paulo,Lucas Ferreira,lucas-dos-santos-ferreira,L. Ferreira,M,48,187,2402,M,1631907,EUR,1146182400,M,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Ferreira,,,,,,,
