match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_goalAssist,captain,player_sofascoreId,stat_goals,stat_totalOffside,stat_blockedScoringAttempt
10390004,home,Montpellier,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,392,M,571622,EUR,758160000,G,1,1,False,11.0,5.0,7.0,1.0,5.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,43.0,19.0,7.2,7.0,0.0,0.0,1.804e-05,0,0.1591,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390004,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,19.0,10.0,2.0,,7.0,12.0,8.0,1.0,2.0,1.0,,1.0,6.0,,,,55.0,29.0,6.4,13.0,0.0,0.0,0.0152578,0,,Enzo Tchato Mbiayi,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10390004,home,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,False,29.0,24.0,6.0,4.0,20.0,23.0,6.0,1.0,3.0,4.0,,4.0,6.0,,,,90.0,42.0,7.4,5.0,0.167,0.0,0.0358854,1,,,4.0,,,2.0,,,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,
10390004,home,Montpellier,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,False,27.0,20.0,4.0,1.0,15.0,17.0,10.0,2.0,3.0,2.0,1.0,7.0,6.0,,,,90.0,38.0,6.4,9.0,0.0,0.0,0.00262992,0,,Maxime Estève,5.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10390004,home,Montpellier,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,31,31,False,43.0,21.0,3.0,,8.0,14.0,31.0,1.0,3.0,6.0,1.0,2.0,4.0,,,,90.0,77.0,6.5,32.0,0.2749,0.1115,0.0061744,2,,,13.0,2.0,,1.0,4.0,1.0,,1.0,,1.0,,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,,,,,,,
10390004,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,False,47.0,39.0,2.0,1.0,17.0,19.0,28.0,1.0,6.0,2.0,,1.0,5.0,,,,90.0,56.0,6.6,9.0,0.025,0.0,0.0128511,1,,Khalil Fayad,22.0,,,1.0,,3.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,2.0,1.0,,,,,,
10390004,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,36.0,34.0,3.0,3.0,21.0,21.0,16.0,,1.0,8.0,,,10.0,,,,82.0,50.0,7.9,5.0,0.0,0.0,0.242107,0,,,14.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,1.0,3.0,2.0,5.0,,,,,,,1.0,,,,,
10390004,home,Montpellier,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,M,10,10,False,20.0,17.0,,,7.0,8.0,13.0,,3.0,6.0,6.0,1.0,6.0,,,,74.0,44.0,6.3,13.0,0.0487,0.107,0.00943219,1,,,10.0,1.0,,,5.0,,,,,,,,,3.0,,3.0,,1.0,,,,,,,,
10390004,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,25.0,22.0,3.0,2.0,10.0,10.0,18.0,,7.0,4.0,1.0,,4.0,,,,90.0,40.0,6.7,8.0,0.0486,0.0,0.0919036,1,,,13.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,,1.0,,True,,,,
10390004,home,Montpellier,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,M,27,27,False,6.0,5.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,6.0,2.0,1.0,3.0,,,,55.0,24.0,6.9,5.0,0.1408,0.0341,0.00178654,2,,,3.0,,,,,,1.0,,,1.0,,2.0,1.0,2.0,,1.0,,1.0,1.0,3.0,,,,,,
