match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_goals,stat_shotOffTarget,stat_penaltyConceded,stat_penaltyWon,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_lastManTackle
12437522,home,Real Valladolid,Iván Sánchez,,,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,True,20.0,18.0,1.0,,0.0,6.0,6.0,14.0,18.0,,2.0,,,45.0,31.0,6.7,5.0,0.107765,0,,4.0,2.0,,2.0,4.0,1.0,,,,1.0,2.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
12437522,home,Real Valladolid,Mamadou Sylla,,,mamadou-sylla,M. Sylla,F,9,184,1357,M,793761,EUR,764121600,F,7,7,True,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,,,,,45.0,17.0,7.3,6.0,0.00428375,1,,,,1.0,4.0,2.0,1.0,2.0,,,1.0,2.0,,1.0,,,,,,,0.7884,,1.0,,0.8626,1.0,,,1.0,,,,,,,
12437522,home,Real Valladolid,Adam Aznou,Adam Aznou,,adam-aznou,A. Aznou,D,39,178,13456,M,1466124,EUR,1149206400,D,39,39,True,19.0,16.0,,,0.0,10.0,10.0,6.0,9.0,1.0,3.0,,,27.0,35.0,6.9,7.0,0.00208818,0,,,,,6.0,8.0,1.0,,6.0,4.0,1.0,1.0,,,,,,3.0,2.0,3.0,,,,,,,,,,adamaznou,,,,,,
12437522,home,Real Valladolid,Mario Martín,,,martin-mario,M. Martín,M,6,177,16546,M,1154549,EUR,1078444800,M,12,12,True,23.0,19.0,2.0,1.0,0.0,12.0,13.0,7.0,10.0,,1.0,,,27.0,24.0,6.6,4.0,0.0027508,0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12437522,home,Real Valladolid,Marcos André,,,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,11.0,3.0,6.6,1.0,0.00308655,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437522,home,Real Valladolid,Arnau Rafús,,,arnau-rafus,A. Rafús,G,26,190,49,M,1142235,EUR,1051401600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,home,Real Valladolid,Cenk Özkaçar,,,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,home,Real Valladolid,Eray Cömert,,,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,home,Real Valladolid,David Torres,,,david-torres,D. Torres,D,4,182,147,M,1214359,EUR,1046822400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,home,Real Valladolid,Amath Ndiaye,,,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,home,Real Valladolid,Selim Amallah,,,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,selim_amallah,,,,,,
12437522,home,Real Valladolid,Tamás Nikitscher,,,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Sergio Herrera,,,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,33.0,22.0,20.0,9.0,0.0,17.0,19.0,5.0,14.0,4.0,11.0,1.0,3.0,90.0,47.0,7.3,11.0,0.00069403,0,-0.598,,,,,3.0,,,1.0,1.0,,,,,1.0,,,,,,,True,,,,,,,,,1.0,2.0,1.0,1.0,,
12437522,away,Osasuna,Jesús Areso,,,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,33.0,27.0,2.0,,1.0,10.0,11.0,17.0,24.0,,3.0,,,86.0,50.0,7.3,11.0,0.0155659,0,,2.0,,,,8.0,,,1.0,1.0,3.0,1.0,,1.0,2.0,,,4.0,3.0,,,,,,,,,,,,,,,,1.0,
12437522,away,Osasuna,Flavien Boyomo,,,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,56.0,51.0,3.0,1.0,0.0,31.0,33.0,20.0,23.0,6.0,4.0,,,90.0,74.0,6.9,6.0,0.00992152,0,,,,3.0,4.0,3.0,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
12437522,away,Osasuna,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,62.0,57.0,9.0,5.0,0.0,35.0,37.0,22.0,25.0,7.0,1.0,,,90.0,77.0,7.5,5.0,0.0094224,0,,,,2.0,2.0,6.0,,,,,,2.0,,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,
12437522,away,Osasuna,Jorge Herrando,,,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,False,55.0,54.0,1.0,1.0,0.0,39.0,39.0,15.0,16.0,5.0,,,,90.0,66.0,6.6,1.0,0.0101934,0,,,,,5.0,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,5.0,,,,3.0,,,,1.0,,,,,,,,1.0
12437522,away,Osasuna,Abel Bretones,,,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,55.0,44.0,7.0,2.0,0.0,17.0,21.0,28.0,36.0,2.0,5.0,,,90.0,82.0,7.5,16.0,0.100035,1,,2.0,1.0,2.0,7.0,13.0,,1.0,4.0,4.0,2.0,2.0,,2.0,1.0,,1.0,6.0,3.0,4.0,0.0272,,,1.0,,,1.0,,,,,,,,,
12437522,away,Osasuna,Jon Moncayola,,,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,4.0,4.0,,,0.0,3.0,3.0,1.0,2.0,,1.0,,,6.0,5.0,,1.0,0.00027544,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Lucas Torró,,,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,49.0,38.0,3.0,1.0,0.0,10.0,13.0,28.0,36.0,,3.0,,,90.0,56.0,6.7,12.0,0.0240401,2,,,,4.0,9.0,6.0,2.0,1.0,,,,,,1.0,5.0,,,1.0,,2.0,0.0424,,1.0,2.0,0.0157,,1.0,,,,,,,,,
12437522,away,Osasuna,Aimar Oroz,,,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,46.0,41.0,,,0.0,10.0,12.0,32.0,35.0,,5.0,,,90.0,55.0,6.6,9.0,0.0717699,0,,1.0,1.0,,7.0,2.0,4.0,2.0,,,2.0,,,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Ante Budimir,,,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,13.0,10.0,,,0.0,1.0,2.0,9.0,11.0,,3.0,,,90.0,28.0,8.2,8.0,0.00869125,5,,,,2.0,6.0,5.0,,2.0,1.0,,2.0,2.0,,,1.0,2.0,,2.0,1.0,1.0,1.3579,,2.0,,1.5567,2.0,1.0,,,budimir_ante,,,,,,
12437522,away,Osasuna,Rubén García,,,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,33.0,26.0,,,1.0,9.0,11.0,18.0,24.0,,1.0,,,73.0,41.0,8.0,12.0,0.284417,1,,2.0,1.0,1.0,5.0,,,2.0,,,2.0,,,1.0,,,,,,2.0,0.8545,,1.0,,0.9921,1.0,,,,,,,,,1.0,
12437522,away,Osasuna,Pablo Ibáñez,,,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,True,32.0,28.0,,,0.0,11.0,12.0,17.0,20.0,1.0,3.0,,,81.0,45.0,6.7,6.0,0.0206234,1,,,,,9.0,6.0,7.0,,2.0,1.0,1.0,3.0,,1.0,,,1.0,2.0,,1.0,0.0282,,1.0,1.0,0.4298,,,,,,,,,,,
12437522,away,Osasuna,Moi Gómez,,,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,22.0,20.0,1.0,,0.0,6.0,6.0,14.0,16.0,,1.0,,,17.0,26.0,7.0,3.0,0.0090943,1,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,0.0389,,1.0,,0.0114,,,,,,,,,,,
12437522,away,Osasuna,Rubén Peña,,,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,8.0,5.0,1.0,1.0,0.0,,,5.0,9.0,,1.0,,,11.0,16.0,6.4,6.0,0.00680918,0,,1.0,,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Iker Muñoz,,,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,18,18,True,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,,,,,10.0,8.0,6.7,,0.00221487,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Aitor Fernández,,,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Pablo Valencia,,,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Unai García,Unai,García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Juan Cruz,,,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,José Manuel Arnáiz,,,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Sixtus Ogbuehi,Sixtus,Ogbuehi,sixtus-ogbuehi,S. Ogbuehi,F,90,192,61,M,1851556,EUR,1047686400,F,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437522,away,Osasuna,Bryan Zaragoza,,,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bryanzaragoza,,,,,,
12437522,away,Osasuna,Kike Barja,,,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
