match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_aerialLost,stat_wasFouled,stat_wonTackle,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goals
11369492,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,True,12.0,8.0,,,2.0,3.0,6.0,9.0,,2.0,,,,,,,15.0,14.0,6.6,4.0,0.00453137,0,,,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11369492,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,5.0,5.0,,,,,5.0,7.0,,,2.0,,,,,,15.0,12.0,6.5,5.0,0.00523608,0,,,,2.0,,3.0,1.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11369492,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,25,25,False,24.0,15.0,19.0,10.0,11.0,11.0,4.0,13.0,2.0,13.0,,,1.0,1.0,1.0,1.0,90.0,34.0,7.4,10.0,0.00124529,0,0.3878,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,
11369492,away,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,D,5,5,False,29.0,16.0,15.0,5.0,11.0,15.0,5.0,14.0,10.0,7.0,1.0,,,,,,90.0,53.0,7.3,15.0,0.0021108,0,,,,,,9.0,10.0,1.0,,4.0,3.0,,,2.0,,,True,5.0,,,7.0,,1.0,,,,,1.0,,,,,
11369492,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,28.0,17.0,9.0,2.0,13.0,17.0,4.0,11.0,13.0,5.0,1.0,,,,,,90.0,54.0,7.2,12.0,0.0015316,0,,,,,,4.0,2.0,1.0,,,,,3.0,,,,,2.0,,1.0,2.0,,,,,,,2.0,1.0,,,,
11369492,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,28,28,False,31.0,23.0,6.0,2.0,16.0,21.0,7.0,10.0,9.0,8.0,1.0,,,,,,90.0,52.0,7.4,9.0,0.00316814,0,,,,,,4.0,6.0,,,,,,1.0,2.0,,,,4.0,,1.0,3.0,,1.0,,,,,1.0,,,,,
11369492,away,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,210082,EUR,768096000,M,22,22,False,9.0,5.0,,,1.0,3.0,4.0,6.0,4.0,1.0,1.0,,,,,,73.0,27.0,6.9,6.0,0.0151847,0,,,,,,4.0,5.0,1.0,,,,,,2.0,,,,2.0,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,
11369492,away,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,M,16,16,False,20.0,15.0,1.0,,6.0,6.0,10.0,15.0,3.0,5.0,2.0,,,,,,90.0,38.0,7.2,10.0,0.129522,0,,,,1.0,1.0,8.0,6.0,,3.0,,,,,2.0,,1.0,,2.0,,3.0,2.0,2.0,2.0,,,,,,,1.0,1.0,,
11369492,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,33.0,26.0,2.0,1.0,17.0,21.0,9.0,12.0,3.0,4.0,1.0,,,,,,90.0,46.0,6.8,8.0,0.0066465,0,,,,,,5.0,3.0,,,,,,1.0,2.0,,,,1.0,,3.0,2.0,,1.0,,,,,,,,,1.0,
11369492,away,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,M,21,21,False,32.0,17.0,10.0,2.0,6.0,17.0,11.0,17.0,5.0,12.0,2.0,,,,,,90.0,68.0,7.0,26.0,0.00904154,2,,,,2.0,,5.0,6.0,2.0,2.0,2.0,1.0,,2.0,4.0,0.0556,,,,,,,1.0,2.0,,2.0,0.1732,,,,,,,
11369492,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,F,3,3,False,29.0,16.0,7.0,3.0,9.0,13.0,7.0,17.0,,6.0,2.0,,,,,,90.0,42.0,6.7,17.0,0.0323265,0,,,,1.0,,1.0,2.0,,,1.0,,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,15.0,10.0,,,1.0,2.0,9.0,13.0,,3.0,3.0,,,,,,62.0,26.0,8.0,11.0,0.294251,1,,,,,,5.0,5.0,,2.0,1.0,,,,,0.0866,1.0,,3.0,,1.0,1.0,2.0,,,1.0,0.2646,,,,1.0,1.0,1.0,1.0
11369492,away,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,F,14,14,False,31.0,20.0,1.0,,10.0,14.0,10.0,17.0,2.0,6.0,4.0,,,,,,87.0,47.0,7.9,17.0,0.00902982,1,,,,,,5.0,4.0,2.0,,1.0,,,1.0,2.0,0.4733,1.0,,1.0,,,2.0,1.0,2.0,,1.0,0.5094,,,,1.0,,,1.0
11369492,away,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,True,5.0,2.0,,,,,2.0,5.0,,,,,,,,,28.0,11.0,7.3,4.0,0.00051469,1,,,,,,1.0,4.0,,1.0,,,,,,0.4042,,,1.0,,,,3.0,,,1.0,0.7836,,,,,,,1.0
11369492,away,Celta Vigo,Tadeo Allende,tadeo-allende,T. Allende,M,21,185,6789,M,1108451,EUR,919468800,F,9,9,True,6.0,2.0,,,1.0,1.0,1.0,5.0,,3.0,,,,,,,17.0,12.0,6.7,5.0,0.00047353,1,,,,,,2.0,2.0,1.0,,,,,,1.0,0.0843,,,1.0,1.0,,1.0,,,,,,,,,,,,
11369492,away,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,True,2.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,,,,3.0,3.0,,1.0,0.00257399,0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Coke Carrillo,coke-carrillo,C. Carrillo,G,1,188,47,M,1114427,EUR,1010361600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,557008,EUR,769910400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Carlos Dotor,dotor-carlos,C. Dotor,M,12,180,367,M,997221,EUR,984614400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,Hugo Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369492,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,i.aspas10,,,,,,,,,
