match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_wasFouled,stat_dispossessed,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_clearanceOffLine,stat_goals
12448300,home,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,36.0,20.0,26.0,10.0,0.0,10.0,13.0,10.0,23.0,11.0,1.0,1.0,1.0,1.0,1.0,90.0,44.0,6.2,16.0,0.0108164,0,-0.2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448300,home,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,36.0,32.0,5.0,3.0,0.0,12.0,12.0,22.0,27.0,4.0,,,,,,90.0,58.0,6.6,11.0,0.0852057,0,,3.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
12448300,home,Almere City FC,Ricardo Visus,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,4,4,False,47.0,38.0,11.0,3.0,0.0,29.0,31.0,9.0,16.0,6.0,,,,,,80.0,60.0,6.3,11.0,0.0115643,0,,,,1.0,5.0,2.0,3.0,,6.0,2.0,,,1.0,1.0,,Ricardo Visus,,1.0,1.0,,,,,,,,,,,,,,,
12448300,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,False,40.0,33.0,9.0,5.0,0.0,20.0,20.0,13.0,20.0,2.0,,,,,,90.0,52.0,6.5,9.0,0.00866111,0,,,,2.0,4.0,5.0,1.0,,6.0,,1.0,,2.0,,,,,3.0,2.0,,,,,,,,,,,,,,,
12448300,home,Almere City FC,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,19,178,227,M,1064426,EUR,988934400,D,14,14,False,30.0,25.0,,,0.0,12.0,13.0,13.0,23.0,4.0,,,,,,90.0,67.0,6.3,16.0,0.0166372,0,,6.0,,,6.0,5.0,1.0,5.0,4.0,1.0,,,1.0,2.0,,,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,
12448300,home,Almere City FC,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,19,19,False,45.0,34.0,6.0,3.0,0.0,14.0,16.0,24.0,35.0,6.0,,,,,,88.0,65.0,7.7,16.0,0.249092,0,,6.0,4.0,,3.0,4.0,2.0,,1.0,,2.0,1.0,2.0,1.0,7.0,,,,2.0,,,thomhaye,1.0,,,,,,,,,,,
12448300,home,Almere City FC,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,8,8,False,24.0,22.0,1.0,1.0,0.0,12.0,14.0,10.0,10.0,3.0,,,,,,68.0,30.0,6.6,4.0,0.0043843,0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
12448300,home,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,5,5,False,30.0,29.0,,,0.0,15.0,15.0,14.0,15.0,3.0,,,,,,90.0,48.0,7.1,3.0,0.0481718,1,,,,1.0,8.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,Jochem van de Kamp,,1.0,3.0,1.0,,,,1.0,0.0286,,,,,,,,,
12448300,home,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,M,9,9,False,24.0,16.0,,,0.0,5.0,8.0,11.0,16.0,1.0,,,,,,90.0,40.0,6.7,10.0,0.0282235,3,,,,6.0,7.0,8.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,1.0,1.0,,,,2.0,0.2284,True,1.0,,,,,,,
12448300,home,Almere City FC,Junior Kadile,kadile-junior,J. Kadile,M,11,182,132,M,999033,EUR,1039996800,M,11,11,False,8.0,5.0,,,0.0,3.0,4.0,2.0,5.0,1.0,,,,,,45.0,20.0,6.3,10.0,0.00332317,2,,1.0,,1.0,9.0,2.0,2.0,3.0,1.0,1.0,,,3.0,1.0,,,,3.0,,1.0,1.0,,,,0.0728,,1.0,1.0,0.0846,,,,,
