match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,stat_keyPass,player_firstName,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,player_lastName,stat_accurateCross,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,player_sofascoreId,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12624373,home,Al-Shabab,Georgiy Bushchan,heorhiy-bushchan,G. Bushchan,G,1,198.0,641,M,138813,EUR,770342400,G,31,31,False,21.0,21.0,3.0,3.0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,8.0,90.0,24.0,5.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,D,71,71,False,24.0,21.0,1.0,,0.0,8.0,8.0,13.0,18.0,3.0,,4.0,90.0,43.0,6.9,1,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,2,2,False,51.0,46.0,4.0,3.0,0.0,29.0,31.0,17.0,20.0,7.0,3.0,5.0,90.0,63.0,6.4,2,,1.0,1.0,5.0,,3.0,2.0,1.0,,2.0,3.0,,6.0,,Mohammed Al Shwirekh,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000,D,4,4,False,50.0,44.0,9.0,6.0,0.0,25.0,25.0,20.0,26.0,5.0,2.0,2.0,90.0,63.0,6.6,1,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,6.0,1.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Robert Renan,robert-renan,R. Renan,D,30,186.0,3212,M,1191278,EUR,1065830400,D,30,30,False,39.0,37.0,2.0,1.0,0.0,20.0,20.0,18.0,22.0,2.0,1.0,8.0,90.0,57.0,6.8,0,3.0,,,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,Robert Renan,,,,,1.0,1.0,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,15,15,False,86.0,76.0,6.0,4.0,1.0,34.0,36.0,42.0,51.0,5.0,2.0,10.0,90.0,102.0,8.6,2,1.0,,,5.0,1.0,,3.0,2.0,2.0,1.0,,,16.0,5.0,Musab Fahz Aljuwayr,2.0,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,
12624373,home,Al-Shabab,Glen Kamara,glen-kamara,G. Kamara,M,4,183.0,804,M,292665,EUR,814838400,M,14,14,False,58.0,50.0,2.0,2.0,0.0,23.0,23.0,27.0,35.0,2.0,1.0,3.0,87.0,64.0,6.6,0,,,1.0,2.0,,2.0,,,,1.0,,,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,M,11,11,False,43.0,37.0,1.0,1.0,0.0,15.0,15.0,25.0,35.0,,,4.0,90.0,62.0,8.4,6,7.0,,1.0,4.0,2.0,,2.0,2.0,,,,,11.0,6.0,,,1.0,,,3.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,
12624373,home,Al-Shabab,Daniel Podence,daniel-podence,D. Podence,F,56,165.0,3019,M,308764,EUR,814233600,F,56,56,False,32.0,22.0,3.0,1.0,1.0,4.0,6.0,18.0,27.0,5.0,1.0,6.0,90.0,59.0,8.0,3,1.0,,,8.0,,2.0,2.0,1.0,2.0,1.0,1.0,,17.0,2.0,,1.0,1.0,,,,,7.0,5.0,1.0,2.0,,,1.0,,,,,,,,
12624373,home,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,F,9,9,False,13.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,9.0,1.0,,2.0,43.0,20.0,6.8,1,,,,2.0,,1.0,,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,2.0,1.0,,,,,,abderrazak_hamdallah,,,,,,,
12624373,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,F,10,10,False,27.0,22.0,3.0,2.0,0.0,1.0,2.0,21.0,31.0,7.0,,2.0,90.0,57.0,7.7,3,6.0,,,7.0,1.0,,1.0,1.0,3.0,3.0,,,21.0,,,3.0,,,,,,7.0,3.0,,2.0,,1.0,,yannickferreiracarrasco,True,,,,,,
12624373,home,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,70,70,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,2.0,,,47.0,14.0,6.9,2,,,1.0,3.0,1.0,,,,1.0,1.0,1.0,,4.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
12624373,home,Al-Shabab,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,34,34,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,11.0,2.0,6.6,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Nawaf Al Ghulaimish,nawaf-al-ghulaimish,N. A. Ghulaimish,D,66,178.0,46,M,1630170,EUR,1114992000,D,66,66,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Nawaf Al Ghulaimish,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Nawaf Alsadi,,,,,,,,,,,,,,,,,,,,,
12624373,home,Al-Shabab,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,,44,M,1842132,EUR,1073347200,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Younes Al-Shanqeeti,,,,,,,,,,,,,,,,,,,,,
12624373,away,Al-Ittihad,Hamed Abdullah Yousef,abdullah-yousef-hamed,H. A. Yousef,G,47,195.0,674,M,1857290,EUR,1114473600,G,47,47,False,27.0,19.0,10.0,3.0,0.0,17.0,19.0,2.0,8.0,,,9.0,90.0,46.0,8.4,0,,,3.0,3.0,,,,,,1.0,,,8.0,,,,,1.0,,,,,,,,,,,,,2.0,5.0,8.0,1.0,1.0,
12624373,away,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,False,35.0,29.0,2.0,1.0,1.0,19.0,23.0,10.0,12.0,3.0,,2.0,90.0,60.0,6.9,0,,,,3.0,,,3.0,2.0,4.0,,2.0,,12.0,1.0,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,
12624373,away,Al-Ittihad,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,4,4,False,47.0,41.0,7.0,2.0,0.0,29.0,32.0,12.0,15.0,6.0,1.0,1.0,90.0,55.0,6.2,0,,3.0,,2.0,,,2.0,2.0,1.0,,1.0,,8.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,
12624373,away,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400,D,2,2,False,38.0,32.0,6.0,3.0,0.0,24.0,29.0,8.0,9.0,3.0,1.0,9.0,90.0,59.0,7.3,0,,2.0,1.0,4.0,,1.0,,,1.0,2.0,,,7.0,,,,,9.0,,,4.0,1.0,1.0,,,,,,DaniloP,,,,,,,
12624373,away,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180.0,1741,M,1006089,EUR,1060128000,D,12,12,False,32.0,31.0,,,0.0,19.0,19.0,12.0,13.0,8.0,4.0,6.0,71.0,50.0,6.5,0,,,,3.0,,,2.0,2.0,1.0,,2.0,,6.0,1.0,,2.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
12624373,away,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,60.0,57.0,,,1.0,35.0,36.0,22.0,24.0,3.0,,9.0,90.0,75.0,7.4,1,,1.0,,5.0,1.0,2.0,3.0,3.0,2.0,,2.0,,6.0,1.0,,,,1.0,,,,2.0,2.0,1.0,,1.0,,,nglkante,True,,,,,,
12624373,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,False,39.0,35.0,3.0,2.0,0.0,24.0,26.0,11.0,13.0,5.0,3.0,2.0,85.0,45.0,6.1,0,,,,2.0,,,2.0,,1.0,,2.0,,5.0,,Awad Al Nashri,,,2.0,,,,,,,,,,,,,,,,,,1.0
12624373,away,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600,M,19,19,False,45.0,35.0,4.0,3.0,0.0,9.0,12.0,26.0,36.0,5.0,,3.0,90.0,65.0,8.8,3,3.0,1.0,,5.0,1.0,,2.0,2.0,3.0,1.0,1.0,1.0,19.0,1.0,,1.0,,,,,,4.0,2.0,1.0,2.0,1.0,2.0,,moussadiaby,,,,,,,
12624373,away,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,False,36.0,33.0,6.0,5.0,0.0,14.0,16.0,19.0,20.0,2.0,1.0,3.0,71.0,37.0,6.5,0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
12624373,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,M,24,24,False,21.0,16.0,,,0.0,4.0,6.0,12.0,15.0,3.0,,2.0,55.0,26.0,6.4,0,,,,2.0,,,,,1.0,1.0,1.0,,8.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,
12624373,away,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800,F,34,34,False,28.0,24.0,3.0,3.0,1.0,12.0,12.0,13.0,17.0,2.0,1.0,2.0,71.0,35.0,8.4,1,1.0,,,3.0,,,,,1.0,1.0,,,6.0,1.0,,1.0,,,,1.0,,2.0,2.0,1.0,1.0,,1.0,,StevenBergwijn,,,,,,,
