match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_fouls,stat_wonContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot,stat_hitWoodwork
12530860,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,28.0,14.0,21.0,7.0,0.0,9.0,9.0,5.0,19.0,1.0,1.0,1.0,15.0,2.0,4.0,5.0,1.0,1.0,90.0,43.0,7.8,14.0,0.00148803,0,0.8471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530860,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,False,9.0,7.0,2.0,2.0,1.0,5.0,6.0,3.0,4.0,1.0,2.0,,1.0,,,,,,18.0,17.0,7.3,2.0,0.0335321,0,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12530860,home,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,17.0,13.0,3.0,1.0,0.0,9.0,11.0,4.0,6.0,3.0,5.0,3.0,3.0,,,,,,90.0,27.0,7.1,4.0,0.0404785,1,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0341,,,,,,,,,,,,,,,,,
12530860,home,Hatayspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,4,4,False,35.0,24.0,10.0,4.0,0.0,14.0,16.0,10.0,19.0,2.0,3.0,4.0,5.0,,,,,,90.0,48.0,6.3,13.0,0.0054775,0,,,,,,,,1.0,,,,2.0,7.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
12530860,home,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,False,17.0,11.0,4.0,,0.0,9.0,10.0,3.0,10.0,,4.0,4.0,3.0,,,,,,77.0,40.0,6.1,14.0,0.0427182,0,,,,,3.0,1.0,,2.0,2.0,1.0,1.0,,4.0,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,
12530860,home,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,False,35.0,29.0,5.0,3.0,0.0,17.0,20.0,13.0,23.0,2.0,4.0,1.0,6.0,,,,,,90.0,52.0,6.7,16.0,0.0504445,0,,,,,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,,,,4.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,
12530860,home,Hatayspor,Lamine Diack,lamine-diack,L. Diack,M,25,186,193,M,982317,EUR,974246400,M,17,17,False,36.0,29.0,6.0,6.0,0.0,15.0,15.0,14.0,21.0,1.0,6.0,2.0,4.0,,,,,,90.0,51.0,7.2,10.0,0.00954828,0,,,,,,,,4.0,4.0,,,1.0,6.0,,3.0,,2.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,
12530860,home,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,M,99,99,False,39.0,24.0,8.0,,0.0,11.0,13.0,13.0,29.0,1.0,7.0,3.0,8.0,,,,,,90.0,63.0,6.8,23.0,0.043397,0,,,,,3.0,,,3.0,1.0,2.0,1.0,,7.0,,3.0,,2.0,1.0,2.0,3.0,1.0,,1.0,,,,,,,,,,
12530860,home,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,M,14,14,False,21.0,17.0,,,0.0,6.0,8.0,11.0,14.0,,1.0,1.0,2.0,,,,,,63.0,34.0,7.0,11.0,0.0682733,4,,,,,1.0,,,,,,1.0,1.0,6.0,1.0,,0.2685,1.0,3.0,2.0,,1.0,,1.0,1.0,2.0,1.0,0.3198,,,,,,
12530860,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,M,77,77,False,12.0,11.0,1.0,,1.0,5.0,5.0,8.0,14.0,,6.0,,4.0,,,,,,90.0,37.0,7.5,13.0,0.405157,2,,Joelson Mendes,,,7.0,2.0,1.0,1.0,1.0,2.0,3.0,,8.0,,1.0,0.0385,2.0,2.0,7.0,,3.0,,1.0,,2.0,,,,,,,,
