match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_totalClearance,stat_fouls,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_punches,stat_clearanceOffLine,stat_totalOffside,stat_errorLeadToAShot
10583863,home,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,Munir,141967,EUR,610761600.0,G,1,1,False,25.0,17.0,16.0,8.0,14.0,16.0,3.0,9.0,9.0,1.0,1.0,2.0,1.0,1.0,90.0,35.0,6.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583863,home,Al Wehda,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,,1065328,EUR,794966400.0,D,5,5,False,14.0,11.0,2.0,,5.0,5.0,6.0,9.0,2.0,,,,,,45.0,36.0,7.1,6.0,0,Noor Al-Rashidi,,2.0,3.0,7.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,
10583863,home,Al Wehda,Alberto Botía,alberto-botia,A. Botía,D,4,189.0,71,M,,31877,EUR,601776000.0,D,14,14,False,31.0,25.0,7.0,4.0,17.0,18.0,8.0,13.0,3.0,,,,,,90.0,38.0,6.4,6.0,0,Alberto,Botía,2.0,5.0,1.0,,,,2.0,,,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,
10583863,home,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,,156401,EUR,612835200.0,D,6,6,False,36.0,28.0,5.0,3.0,23.0,26.0,5.0,10.0,4.0,,,,,,90.0,39.0,6.6,8.0,0,,,2.0,4.0,2.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10583863,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,,832637,EUR,774489600.0,D,3,3,False,18.0,14.0,,,5.0,8.0,12.0,18.0,4.0,,,,,,90.0,45.0,7.1,10.0,1,,,2.0,3.0,3.0,,,,,3.0,1.0,,,,1.0,,,2.0,8.0,3.0,1.0,,,,,,,,,,,,
10583863,home,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,,148870,EUR,627868800.0,M,8,8,False,26.0,23.0,3.0,,15.0,15.0,8.0,11.0,2.0,,,,,,66.0,29.0,6.2,6.0,0,,,,3.0,,,,,,,,,,,2.0,1.0,,,,,,3.0,,,,,,,,,,,
10583863,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,,911303,EUR,626832000.0,M,4,4,False,51.0,44.0,2.0,1.0,12.0,13.0,32.0,38.0,1.0,,,,,,90.0,60.0,6.8,8.0,0,,,1.0,5.0,5.0,,1.0,,,4.0,3.0,1.0,,,,3.0,,,,,,,True,1.0,,,,,,,,,
10583863,home,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,,143786,EUR,586396800.0,M,76,76,False,48.0,42.0,8.0,6.0,10.0,12.0,38.0,53.0,3.0,,,,,,90.0,73.0,8.3,18.0,0,,,,3.0,3.0,,2.0,2.0,,1.0,,,,,1.0,2.0,3.0,4.0,17.0,6.0,,1.0,,,1.0,,,,,,,,
10583863,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,,256671,EUR,603936000.0,M,87,87,False,21.0,18.0,4.0,4.0,5.0,5.0,13.0,17.0,4.0,,,,,,81.0,48.0,7.4,12.0,6,,,,7.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,,1.0,1.0,1.0,,1.0,4.0,,,,1.0,4.0,1.0,,,,,
10583863,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,,989764,EUR,978048000.0,M,7,7,False,10.0,7.0,,,,2.0,7.0,8.0,2.0,,,,,,65.0,22.0,5.8,6.0,3,,,1.0,6.0,4.0,1.0,2.0,1.0,,1.0,,2.0,,,2.0,1.0,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,
