match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_totalOffside,stat_punches
12388514,home,SSV Jahn Regensburg,Felix Gebhardt,Felix,Gebhardt,felix-gebhardt,F. Gebhardt,G,1,188,53,M,927379,EUR,1014940800,G,1,1,False,29.0,16.0,22.0,9.0,0.0,11.0,13.0,5.0,16.0,2.0,9.0,3.0,7.0,1.0,1.0,90.0,41.0,8.6,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388514,home,SSV Jahn Regensburg,Robin Ziegele,Robin,Ziegele,robin-ziegele,R. Ziegele,D,14,186,2,M,800982,EUR,858211200,D,14,14,False,18.0,11.0,9.0,6.0,0.0,6.0,8.0,5.0,10.0,3.0,5.0,,,,,90.0,43.0,7.3,14.0,0,5.0,8.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12388514,home,SSV Jahn Regensburg,Florian Ballas,,,florian-ballas,F. Ballas,D,,196,15,M,164963,EUR,726451200,D,4,4,False,24.0,12.0,8.0,2.0,0.0,6.0,11.0,6.0,13.0,9.0,4.0,,,,,90.0,45.0,8.0,12.0,2,1.0,4.0,5.0,1.0,,4.0,1.0,,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12388514,home,SSV Jahn Regensburg,Louis Breunig,Louis,Breunig,louis-breunig,L. Breunig,D,16,188,35,M,1127405,EUR,1068768000,D,16,16,False,31.0,20.0,9.0,4.0,0.0,14.0,20.0,7.0,12.0,3.0,4.0,,,,,90.0,43.0,7.5,11.0,0,3.0,3.0,7.0,,,2.0,5.0,5.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,
12388514,home,SSV Jahn Regensburg,Oscar Schönfelder,Oscar,Schönfelder,oscar-schonfelder,O. Schönfelder,D,7,181,16,M,1006389,EUR,981331200,D,7,7,False,33.0,22.0,8.0,2.0,0.0,14.0,19.0,9.0,16.0,2.0,6.0,,,,,90.0,60.0,7.5,18.0,1,,2.0,5.0,2.0,,3.0,1.0,,2.0,1.0,2.0,,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,
12388514,home,SSV Jahn Regensburg,Sebastian Ernst,,,sebastian-ernst,S. Ernst,M,10,177,36,M,230378,EUR,794275200,M,15,15,False,28.0,25.0,4.0,2.0,0.0,9.0,10.0,16.0,18.0,1.0,6.0,,,,,90.0,41.0,7.3,6.0,0,2.0,7.0,6.0,3.0,,3.0,,,2.0,2.0,3.0,1.0,,3.0,,,,,,3.0,1.0,,,,,,,
12388514,home,SSV Jahn Regensburg,Andreas Geipl,Andreas,Geipl,andreas-geipl,A. Geipl,M,8,180,13,M,142221,EUR,703814400,M,8,8,False,23.0,15.0,6.0,2.0,0.0,9.0,11.0,7.0,16.0,1.0,,,,,,83.0,42.0,6.8,12.0,1,4.0,6.0,3.0,,,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,4.0,1.0,1.0,,True,,,,,,
12388514,home,SSV Jahn Regensburg,Kai Pröger,,,kai-proger,K. Pröger,M,10,177,56,M,314500,EUR,705888000,M,33,33,False,25.0,12.0,8.0,1.0,0.0,2.0,6.0,10.0,22.0,,5.0,,,,,89.0,45.0,6.9,16.0,4,,2.0,3.0,,,4.0,1.0,,2.0,2.0,2.0,,,,1.0,1.0,,3.0,,,,,1.0,2.0,1.0,,,
12388514,home,SSV Jahn Regensburg,Christian Viet,,,christian-viet,C. Viet,M,10,183,1628,M,882005,EUR,922492800,M,10,10,False,16.0,10.0,3.0,3.0,0.0,5.0,8.0,6.0,9.0,2.0,1.0,,,,,90.0,31.0,7.3,7.0,2,1.0,2.0,4.0,,1.0,2.0,,,2.0,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
12388514,home,SSV Jahn Regensburg,Dominik Kother,,,dominik-kother,D. Kother,M,31,180,80,M,987600,EUR,953164800,M,27,27,False,11.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,9.0,,,,,,,83.0,33.0,7.1,15.0,3,1.0,8.0,8.0,6.0,,,1.0,1.0,3.0,2.0,2.0,2.0,,2.0,2.0,1.0,,,,1.0,,,,,,5.0,1.0,
