match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,player_sofascoreId,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_outfielderBlock,stat_bigChanceMissed
11452990,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800,G,18,18,False,25.0,23.0,10.0,8.0,18.0,19.0,5.0,6.0,2.0,10.0,3.0,3.0,4.0,1.0,1.0,1.0,90.0,41.0,7.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,False,40.0,34.0,2.0,,13.0,16.0,23.0,30.0,2.0,2.0,,,,,,,90.0,61.0,7.5,12.0,1,6.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800,D,4,4,False,53.0,46.0,14.0,10.0,35.0,35.0,11.0,18.0,4.0,4.0,,,,,,,90.0,61.0,7.3,7.0,0,,,,2.0,,,3.0,,1.0,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Romain Saïss,romain-saiss,R. Saiss,D,29,190.0,7929,M,187729,EUR,638409600,D,14,14,False,48.0,42.0,9.0,6.0,23.0,25.0,19.0,23.0,6.0,3.0,,,,,,,90.0,61.0,7.0,6.0,0,,,,3.0,,,4.0,,2.0,,1.0,2.0,1.0,1.0,1.0,,,romain_saiss27,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,False,35.0,28.0,5.0,2.0,11.0,12.0,17.0,23.0,1.0,1.0,,,,,,,73.0,50.0,7.1,9.0,2,,,,1.0,1.0,,,1.0,,,,5.0,1.0,2.0,1.0,Mohammed Essa Harbush,,,1.0,1.0,1.0,2.0,,,,,,,,,,,
11452990,home,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800,M,6,6,False,77.0,75.0,4.0,4.0,41.0,41.0,34.0,36.0,,8.0,,,,,,,90.0,88.0,7.4,3.0,0,,,,6.0,,,2.0,,2.0,2.0,,7.0,3.0,2.0,2.0,,,,5.0,4.0,,1.0,,,,,,,,,,,
11452990,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800,M,11,11,False,21.0,16.0,,,2.0,4.0,14.0,17.0,,4.0,,,,,,,58.0,25.0,7.0,5.0,0,,,,,,,1.0,,,,1.0,4.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,
11452990,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,False,41.0,38.0,1.0,,18.0,18.0,20.0,23.0,,7.0,,,,,,,68.0,47.0,7.4,5.0,0,,,,1.0,,,,,,1.0,,3.0,,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,
11452990,home,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174.0,1194,M,31981,EUR,583545600,M,10,10,False,74.0,59.0,13.0,9.0,16.0,17.0,44.0,62.0,,3.0,,,,,,,90.0,100.0,9.5,27.0,5,5.0,1.0,,6.0,3.0,2.0,,2.0,,2.0,,7.0,,4.0,3.0,,,,5.0,2.0,1.0,1.0,1.0,3.0,,True,1.0,,,,,,
11452990,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180.0,4751,M,182001,EUR,747100800,M,23,23,False,47.0,41.0,3.0,3.0,13.0,13.0,28.0,35.0,,5.0,,,,,,,90.0,66.0,8.3,13.0,3,1.0,,,9.0,2.0,1.0,,2.0,2.0,1.0,,5.0,3.0,1.0,,,,yannickferreiracarrasco,6.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,
11452990,home,Al-Shabab,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600,F,20,20,False,6.0,4.0,,,1.0,2.0,3.0,4.0,,,,,,,,,58.0,9.0,7.0,2.0,0,,,1.0,1.0,,,,,,,,2.0,,1.0,,,,habibdiallo28,,,,1.0,,,,,,1.0,,,,,
11452990,home,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800,F,13,13,True,11.0,7.0,,,3.0,4.0,4.0,7.0,1.0,,,,,,,,32.0,17.0,6.5,6.0,0,,,,4.0,,,1.0,,2.0,,2.0,4.0,,,,,,,3.0,1.0,,1.0,,,,,,,1.0,,,,
11452990,home,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167.0,183,M,160909,EUR,779500800,F,8,8,True,15.0,11.0,,,5.0,6.0,6.0,10.0,,2.0,,,,,,,32.0,21.0,6.5,7.0,0,1.0,,,1.0,,,,1.0,,,,3.0,,,,,,,2.0,1.0,,2.0,,,,,,,,,,,
11452990,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,True,16.0,16.0,2.0,2.0,9.0,9.0,7.0,7.0,,,,,,,,,22.0,16.0,6.4,,0,,,,3.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Khalid Al-Asiri,khalid-al-asiri,K. Al-Asiri,D,78,185.0,15,M,1473395,EUR,1101513600,D,3,3,True,10.0,6.0,2.0,1.0,3.0,4.0,3.0,6.0,,,,,,,,,17.0,12.0,6.5,5.0,0,,,1.0,1.0,,,,,1.0,,,1.0,,,,Khalid Al-Asiri,,,,,,1.0,,,,,,,,,,,
11452990,home,Al-Shabab,Fawaz Al-Qarni,fawaz-al-qarni,F. Al-Qarni,G,,185.0,18,M,160929,EUR,702172800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400,F,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Nasser Al Bishi,,,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Nawaf Alsadi,,,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452990,home,Al-Shabab,Abdullah Matuq,abdullah-matuq,A. Matuq,M,37,172.0,40,M,2031044,EUR,1049241600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abdullah Matuq,,,,,,,,,,,,,,,,,
11452990,away,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,21.0,19.0,5.0,3.0,17.0,18.0,2.0,3.0,,7.0,,,3.0,,,,90.0,30.0,6.3,3.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11452990,away,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,False,24.0,17.0,4.0,2.0,9.0,12.0,8.0,12.0,1.0,3.0,,,,,,,60.0,40.0,6.3,12.0,0,,,,6.0,,,1.0,1.0,3.0,1.0,,6.0,1.0,2.0,1.0,,,,4.0,3.0,,1.0,,1.0,,,,,,,,,
11452990,away,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,False,39.0,35.0,4.0,2.0,20.0,21.0,15.0,19.0,1.0,5.0,,,,,,,90.0,51.0,6.1,10.0,0,1.0,,,5.0,,,1.0,2.0,1.0,,,1.0,2.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,
11452990,away,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,46.0,42.0,8.0,7.0,25.0,27.0,17.0,19.0,4.0,1.0,,,,,,,90.0,59.0,6.3,5.0,1,,,1.0,3.0,1.0,,3.0,,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,
