match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_dispossessed
12448249,home,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,F,11,11,False,,30.0,24.0,2.0,1.0,0.0,12.0,14.0,13.0,19.0,,2.0,,,,90.0,47.0,6.2,12.0,0.090263,1.0,4,,9.0,4.0,3.0,1.0,,,2.0,,,,,,,2.0,1.0,2.0,3.0,,0.9162,1.0,,3.0,1.0,,1.0,1.0326,2.0,,2.0
12448249,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,16,16,True,,17.0,17.0,,,0.0,8.0,8.0,9.0,9.0,,1.0,,,,23.0,20.0,6.6,2.0,0.00978691,,0,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Mike Kleijn,kleijn-mike,M. Kleijn,D,15,175,123,M,1193084,EUR,1107907200,D,15,15,True,,5.0,4.0,,,1.0,3.0,3.0,1.0,2.0,,,,,,15.0,8.0,6.9,1.0,0.0132836,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Nökkvi Þórisson,nokkvi-thorisson,N. Þórisson,F,19,188,101,M,987077,EUR,934502400,M,19,19,True,,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,1.0,,,,15.0,12.0,7.2,2.0,0.236454,1.0,1,,4.0,3.0,,1.0,,,,,,1.0,,,,3.0,2.0,,,1.0,0.1195,,,,,,1.0,,,,
12448249,home,Sparta Rotterdam,Mohamed Nassoh,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,M,17,17,True,,6.0,4.0,2.0,1.0,0.0,1.0,2.0,3.0,5.0,,1.0,,,,14.0,12.0,6.3,6.0,0.0155891,,0,,1.0,2.0,,,,,1.0,1.0,2.0,,,Mohamed Nassoh,,,,2.0,1.0,,,,1.0,,,,,,,,
12448249,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,14,14,True,,4.0,4.0,,,0.0,4.0,4.0,,,,,,,,12.0,5.0,6.5,,2.845e-05,,0,,,,,,,,,,,,,Rick Meijssen,,,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Kaylen Reitmaier,,,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Boyd Reith,boyd-reith,B. Reith,D,2,175,53,M,825836,EUR,925862400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Teo Quintero,teo-quintero,T. Q. León,D,5,188,438,M,966299,EUR,920332800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Quincy Hoeve,quincy-hoeve,Q. Hoeve,M,,190,38,M,1381645,EUR,1049328000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Joel Ideho,joel-ideho,J. Ideho,M,17,176,191,M,1049063,EUR,1058400000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Joel,Ideho,,,,,,,,,,,,,,,,
12448249,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Thomas Didillon,thomas-didillon,T. Didillon,G,1,193,124,M,339809,EUR,817516800,G,1,1,False,,24.0,13.0,16.0,5.0,0.0,8.0,8.0,5.0,16.0,,9.0,1.0,4.0,7.0,90.0,39.0,7.2,11.0,0.00148458,,0,-0.7015,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Mickael Tirpan,mickael-tirpan,M. Tirpan,D,25,177,59,M,800340,EUR,751334400,D,25,25,False,,42.0,33.0,2.0,1.0,0.0,18.0,24.0,15.0,21.0,,6.0,,,,90.0,69.0,6.0,17.0,0.0175791,,0,,6.0,4.0,,5.0,,1.0,1.0,,,2.0,,,,2.0,1.0,2.0,3.0,,,,2.0,,,,,,,,2.0
12448249,away,Willem II Tilburg,Raffael Behounek,behounek-raffael,R. Behounek,D,30,187,82,M,799723,EUR,861148800,D,30,30,False,,44.0,31.0,13.0,6.0,0.0,17.0,20.0,14.0,24.0,,5.0,,,,80.0,55.0,6.6,13.0,0.0154014,,0,,3.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Erik Schouten,erik-schouten,E. Schouten,D,,183,29,M,116945,EUR,682300800,D,4,4,False,True,52.0,42.0,8.0,4.0,0.0,24.0,27.0,18.0,25.0,,2.0,,,,90.0,70.0,7.0,10.0,0.0104015,,1,,6.0,11.0,1.0,9.0,1.0,,3.0,3.0,,,,,,5.0,6.0,,,,0.0804,,,1.0,,,2.0,0.228,,,
12448249,away,Willem II Tilburg,Rúnar Þór Sigurgeirsson,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,21,186,110,M,902229,EUR,946339200,D,5,5,False,,25.0,19.0,2.0,1.0,0.0,11.0,12.0,8.0,14.0,,2.0,,,,68.0,39.0,6.1,10.0,0.00371481,,0,,4.0,3.0,3.0,2.0,,,3.0,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Ringo Meerveld,ringo-meerveld,R. Meerveld,M,10,177,424,M,992018,EUR,1040428800,M,16,16,False,,39.0,37.0,1.0,1.0,0.0,14.0,14.0,23.0,26.0,,3.0,,,,90.0,51.0,6.7,5.0,0.0371214,,1,,2.0,2.0,1.0,3.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,0.035,,1.0,,1.0,,,,,,
12448249,away,Willem II Tilburg,Jesse Bosch,jesse-bosch,J. Bosch,M,5,176,81,M,989859,EUR,949363200,M,8,8,False,,47.0,43.0,5.0,3.0,0.0,17.0,19.0,26.0,28.0,,2.0,,,,90.0,62.0,6.9,5.0,0.0437287,1.0,2,,5.0,6.0,1.0,4.0,,,6.0,4.0,1.0,1.0,,,,3.0,,,,,0.0331,,,1.0,1.0,,,0.0191,,,
12448249,away,Willem II Tilburg,Nick Doodeman,nick-doodeman,N. Doodeman,M,7,173,115,M,822166,EUR,845942400,M,7,7,False,,17.0,12.0,2.0,1.0,0.0,4.0,9.0,9.0,12.0,,4.0,,,,61.0,27.0,6.7,9.0,0.163604,2.0,0,,1.0,4.0,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,4.0,,,1.0,1.0,,,,1.0,,,,
12448249,away,Willem II Tilburg,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,14,14,False,,26.0,21.0,4.0,4.0,0.0,3.0,4.0,19.0,23.0,,2.0,,,,90.0,42.0,6.3,12.0,0.467376,2.0,1,,5.0,3.0,,,,,,,4.0,2.0,,,,,,2.0,1.0,,0.0228,1.0,1.0,,1.0,,2.0,,,,2.0
12448249,away,Willem II Tilburg,Amar Fatah,amar-ahmed,A. Ahmed,F,17,180,323,M,1157829,EUR,1077148800,M,21,21,False,,14.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,10.0,,3.0,,,,68.0,28.0,6.7,10.0,0.0151962,,0,,2.0,5.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,5.0,1.0,,,,3.0,,,,1.0,,,,
12448249,away,Willem II Tilburg,Kyan Vaesen,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,9,9,False,,17.0,10.0,,,0.0,2.0,4.0,8.0,13.0,,,,,,68.0,32.0,6.8,12.0,0.00690263,,3,,9.0,9.0,,1.0,,,,,1.0,,,,,6.0,7.0,1.0,,,0.1568,,1.0,1.0,2.0,,1.0,0.034,,,3.0
12448249,away,Willem II Tilburg,Dennis Kaygın,kaygin-dennis,D. Kaygın,M,10,186,105,M,1410129,EUR,1080864000,M,77,77,True,,10.0,8.0,1.0,,0.0,4.0,4.0,4.0,7.0,,,,,,29.0,13.0,6.5,3.0,0.0251743,1.0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Rob Nizet,rob-nizet,R. Nizet,D,,177,74,M,964758,EUR,1018742400,D,22,22,True,,13.0,10.0,2.0,1.0,0.0,5.0,6.0,5.0,10.0,,1.0,,,,22.0,21.0,6.5,9.0,0.0143115,1.0,0,,2.0,2.0,,,,,,,,,,,,,1.0,,3.0,,,,,,,,1.0,,,,2.0
12448249,away,Willem II Tilburg,Patrick Joosten,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,F,17,17,True,,3.0,3.0,,,0.0,,,3.0,5.0,,2.0,,,,22.0,12.0,6.5,6.0,0.00489961,1.0,0,,5.0,1.0,1.0,,,1.0,,,3.0,1.0,,,,2.0,,,2.0,,,,,,,,1.0,,,,1.0
12448249,away,Willem II Tilburg,Jeremy Bokila,jeremy-bokila,J. Bokila,F,18,188,210,M,32497,EUR,595468800,F,18,18,True,,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,1.0,,,,22.0,8.0,6.8,2.0,0.00275334,,1,,,3.0,,,,,,,,,,,,,2.0,,,1.0,0.0384,,,,,,1.0,,,,
12448249,away,Willem II Tilburg,Miodrag Pivas,miodrag-pivas,M. Pivas,D,15,188,200,M,1129829,EUR,1116288000,D,15,15,True,,7.0,6.0,,,0.0,6.0,7.0,,,,1.0,,,,10.0,8.0,6.2,2.0,2.025e-05,,0,,1.0,,,,,,,,1.0,,,Miodrag Pivas,,1.0,,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Maarten Schut,maarten-schut,M. Schut,G,41,180,17,M,1048757,EUR,1065916800,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Connor van den Berg,connor-van-den-berg,C. van den Berg,G,16,187,35,M,990815,EUR,984873600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Jens Mathijsen,jens-mathijsen,J. Mathijsen,D,14,183,58,M,1897233,EUR,1187136000,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Jens,Mathijsen,,,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Emilio Kehrer,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,17,191,197,M,1099220,EUR,1040256000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448249,away,Willem II Tilburg,Per van Loon,per-van-loon,P. v. Loon,F,22,176,47,M,1901884,EUR,1104451200,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
