match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_interceptionWon,captain,stat_dispossessed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock
10961301,home,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,50,50,False,12.0,6.0,1.0,1.0,2.0,3.0,4.0,10.0,1.0,3.0,,,82.0,30.0,6.8,7,1.0,1.0,,7.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,4.0,,,,,,2.0,1.0,,,2.0,,
10961301,home,Estoril Praia,Rodrigo Martins,,,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,F,7,7,True,13.0,11.0,,,3.0,3.0,8.0,12.0,,2.0,,,20.0,20.0,7.1,1,,2.0,,,3.0,,3.0,3.0,,1.0,,,,,,4.0,,,,1.0,,,,,,,1.0,1.0,,
10961301,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,True,4.0,4.0,,,4.0,4.0,,,1.0,,,,14.0,6.0,6.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,home,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,2.0,,,,,,,2.0,,,,,8.0,4.0,6.5,0,,,,1.0,1.0,,,,,,,,1.0,,1.0,4.0,,,1.0,,,,,,,,,,,
10961301,home,Estoril Praia,Yusuf Bamidele,,,yusuf-bamidele,B. I. Yusuf,F,11,180,481,M,1020116,EUR,982800000,M,90,90,True,2.0,2.0,,,,,2.0,2.0,,,,,1.0,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10961301,home,Estoril Praia,Pedro Silva,,,silva-pedro,P. Silva,G,33,189,23,M,357724,EUR,855792000,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,home,Estoril Praia,Joao Oliveira,,,joao-oliveira,J. Oliveira,G,47,185,34,M,1170170,EUR,1032307200,G,47,47,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,home,Estoril Praia,João Felix,João Felix,,joao-felix,J. Felix,D,16,185,36,M,1105592,EUR,1009929600,D,94,94,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,home,Estoril Praia,Shaquil Delos,,,shaquil-delos,S. Delos,D,17,179,40,M,989888,EUR,929491200,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,home,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,away,Boavista,Rafael Bracali,,,rafael-bracali,R. Bracali,G,,182,29,,44676,EUR,357868800,G,1,1,False,33.0,14.0,26.0,7.0,9.0,11.0,5.0,22.0,1.0,11.0,6.0,11.0,90.0,53.0,8.6,0,,,,,2.0,,,,,,,,,2.0,,19.0,,,,,True,,,,,,,,2.0,
10961301,away,Boavista,Pedro Malheiro,,,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,24.0,18.0,2.0,1.0,12.0,16.0,6.0,8.0,3.0,4.0,,,82.0,47.0,7.1,0,,,,3.0,9.0,1.0,2.0,2.0,,,7.0,4.0,1.0,,,8.0,,1.0,,,,1.0,,,,,,,,
10961301,away,Boavista,Vincent Sasso,,,vincent-sasso,V. Sasso,D,23,190,44,M,74071,EUR,666662400,D,23,23,False,23.0,22.0,2.0,1.0,21.0,21.0,1.0,2.0,3.0,,,,45.0,29.0,6.9,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0
10961301,away,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,41.0,30.0,11.0,3.0,21.0,23.0,9.0,18.0,7.0,1.0,,,90.0,60.0,6.1,0,,,,4.0,3.0,3.0,,,,,,,,,,14.0,,1.0,3.0,2.0,,,,,,,,,,
10961301,away,Boavista,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,D,19,19,False,24.0,23.0,4.0,3.0,16.0,17.0,7.0,7.0,4.0,5.0,,,90.0,44.0,6.9,0,,,,6.0,8.0,,1.0,1.0,,,2.0,1.0,1.0,4.0,2.0,5.0,,3.0,1.0,2.0,,1.0,,,,,,,,
10961301,away,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,False,26.0,22.0,,,21.0,23.0,1.0,3.0,6.0,5.0,,,83.0,38.0,6.5,0,,,,5.0,2.0,1.0,1.0,1.0,,,,,1.0,,3.0,5.0,,1.0,1.0,1.0,,,,,,,,,,1.0
10961301,away,Boavista,Ibrahima Camará,,,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,False,12.0,8.0,,,4.0,5.0,4.0,7.0,,,,,41.0,17.0,5.4,0,,,,5.0,1.0,,,,,,,,3.0,,2.0,7.0,,3.0,1.0,,,,,,,,,,,
10961301,away,Boavista,Bruno Lourenço,,,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,M,8,8,False,17.0,10.0,2.0,1.0,6.0,10.0,4.0,7.0,2.0,4.0,,,70.0,29.0,6.6,1,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,10.0,,,,1.0,,1.0,,,,,,,,
10961301,away,Boavista,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,35.0,27.0,1.0,,14.0,16.0,14.0,20.0,6.0,7.0,,,90.0,52.0,7.1,0,1.0,1.0,1.0,3.0,4.0,,1.0,,,,2.0,,2.0,,,13.0,1.0,,2.0,2.0,,2.0,,,1.0,,,,,
10961301,away,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,21,21,False,16.0,11.0,1.0,1.0,8.0,9.0,3.0,9.0,1.0,4.0,,,59.0,25.0,6.4,0,,2.0,,6.0,4.0,,3.0,1.0,,,1.0,,,2.0,3.0,9.0,,1.0,,,,,,,,,,,,
10961301,away,Boavista,Yusupha Njie,,,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,11,11,False,14.0,12.0,1.0,1.0,5.0,7.0,7.0,7.0,,3.0,,,90.0,31.0,7.0,2,,,,10.0,4.0,2.0,4.0,1.0,,2.0,,,5.0,3.0,1.0,11.0,,4.0,,,,1.0,1.0,,,1.0,,,,
10961301,away,Boavista,Reggie Cannon,,,reggie-cannon,R. Cannon,D,4,180,224,M,864226,EUR,897523200,D,2,2,True,6.0,2.0,2.0,,2.0,2.0,,4.0,4.0,,,,45.0,14.0,6.3,0,,,,2.0,1.0,,,,,,,,,1.0,2.0,4.0,,,,1.0,,,,,,,,,,
10961301,away,Boavista,Luís Santos,,,luis-santos,L. Santos,M,17,176,37,M,1035183,EUR,948326400,F,77,77,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,,,31.0,14.0,6.5,2,,,,4.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,3.0,,4.0,,1.0,,,1.0,,,,,1.0,,
10961301,away,Boavista,Robson,Robson,,robson,Robson,D,3,196,63,M,1067643,EUR,958867200,D,4,4,True,3.0,3.0,,,2.0,2.0,1.0,1.0,2.0,2.0,,,20.0,7.0,6.3,0,,,,3.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,
10961301,away,Boavista,Kenji Gorré,,,kenji-gorre,K. Gorré,M,11,177,223,M,796142,EUR,780796800,F,7,7,True,5.0,3.0,1.0,,2.0,2.0,1.0,4.0,,,,,14.0,9.0,6.6,0,,1.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,4.0,,1.0,,,,,,,,,,,,
10961301,away,Boavista,Miguel Reisinho,,,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,M,10,10,True,3.0,1.0,,,1.0,1.0,,2.0,,,,,8.0,4.0,6.4,0,,,,1.0,,,,,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,
10961301,away,Boavista,César Dutra,,,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,away,Boavista,Masaki Watai,,,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,away,Boavista,Martim Tavares,,,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10961301,away,Boavista,Róbert Boženík,,,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
