match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_penaltyConceded,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
13981646,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,33.0,27.0,10.0,4.0,0.0,25.0,27.0,2.0,6.0,1.0,5.0,1.0,1.0,2.0,90.0,40.0,6.7,7.0,0.00231526,78.759911572513,12.0,26.882285865741,0.2359,0,-0.1125,0.05,-0.03,-0.16,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981646,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,44.0,42.0,,,0.0,17.0,19.0,25.0,25.0,2.0,2.0,,,,90.0,68.0,6.7,4.0,0.0192135,118.198733145,18.0,18.86372914759,,1,,0.17,0.12,-0.01,,2.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0449,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,
13981646,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,71.0,65.0,4.0,2.0,0.0,37.0,40.0,28.0,31.0,7.0,5.0,,,,90.0,84.0,6.8,8.0,0.0312527,276.38681370661,37.0,114.102709101,,0,,0.34,0.17,-0.32,,1.0,3.0,5.0,,,,1.0,,1.0,1.0,,1.0,,,,,4.0,1.0,1.0,1.0,1.0,15.26736148138,37.939340843553,2.0,1.0,,,,,,,,,,,,,,,
13981646,home,Lazio,Oliver Provstgaard,oliver-provstgaard,O. Provstgaard,D,25,194,596,M,1160559,EUR,1054684800,D,25,25,False,64.0,61.0,5.0,3.0,0.0,40.0,40.0,21.0,24.0,3.0,1.0,,,,90.0,70.0,7.1,3.0,0.00726828,200.2567402216,27.0,105.61629847473,,0,,0.14,0.12,-0.08,,,,5.0,,,,2.0,,1.0,1.0,,,,,Oliver Provstgaard,,4.0,,,,,18.24206759447,22.460500884887,1.0,,,,,,,,,,,,,,,,
13981646,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,False,41.0,32.0,5.0,3.0,0.0,10.0,11.0,22.0,30.0,,2.0,,,,81.0,58.0,6.4,13.0,0.0842884,97.368289474633,16.0,30.684592152513,,0,,0.29,0.1,-0.36,,,1.0,3.0,1.0,1.0,,,3.0,2.0,1.0,,1.0,,,,,,,,1.0,,14.045539522894,25.736923844935,1.0,1.0,4.0,1.0,,,,,,,,,,,,,
13981646,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,26,26,False,36.0,33.0,3.0,1.0,0.0,13.0,14.0,20.0,22.0,,,,,,90.0,46.0,6.1,6.0,0.0166765,118.7215338991,14.0,66.001578152318,,4,,-0.33,0.15,-0.09,,1.0,5.0,2.0,,,2.0,1.0,,1.0,1.0,,2.0,0.1359,-0.25,,,1.0,1.0,2.0,,,37.221989109258,51.769210418379,2.0,,1.0,,2.0,,,,,,,,,,,,
13981646,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,57.0,46.0,2.0,1.0,0.0,23.0,29.0,23.0,28.0,1.0,6.0,,,,90.0,63.0,6.9,11.0,0.0194252,118.55614181255,20.0,-14.826808816326,,2,,-0.08,0.02,-0.18,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,0.8005,0.32,,,,2.0,,,,,,,,,,1.0,True,1.0,1.0,0.9546,,,,,,,,
13981646,home,Lazio,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3566,M,959806,EUR,1021507200,M,24,24,False,39.0,36.0,,,0.0,9.0,9.0,27.0,30.0,1.0,1.0,,,,81.0,48.0,7.3,4.0,0.0190848,95.723710892022,16.0,30.823434893812,,2,,-0.07,0.1,-0.17,,,5.0,2.0,1.0,,,,,2.0,2.0,,2.0,0.0894,0.5,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,0.7486,,,,,,,,
13981646,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,F,18,18,False,26.0,21.0,1.0,1.0,1.0,6.0,8.0,15.0,18.0,1.0,3.0,,,,87.0,40.0,7.3,9.0,0.139864,163.94533297304,15.0,83.337370150976,,1,,0.29,0.38,0.16,,1.0,5.0,4.0,2.0,1.0,,,,,,3.0,2.0,0.0208,-0.05,,,1.0,,1.0,2.0,,26.697725674874,107.10128256947,5.0,2.0,,,,,1.0,,0.0803,,,,,,,,
13981646,home,Lazio,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,27,27,False,31.0,25.0,1.0,,0.0,6.0,7.0,19.0,24.0,,,,,,73.0,41.0,6.3,10.0,0.110308,78.661989629242,14.0,13.428485727233,,1,,-0.41,0.26,0.16,,1.0,3.0,2.0,1.0,,1.0,1.0,,,,2.0,,0.1042,-0.23,,,,,1.0,2.0,,,,,2.0,1.0,1.0,,,,,,dani.malda,,,,,,,
