match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,captain,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_goalAssist,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork
11388446,home,FC Twente,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1727,M,856744,EUR,979430400,F,21,21,False,4.0,3.0,,,,,3.0,4.0,,,,,,,58.0,15.0,7.2,5.0,0.00351396,2,,,,2.0,4.0,1.0,,2.0,2.0,,,,1.0,1.0,,1.0,,,,0.5716,,1.0,,,,,1.0,2.0,0.7874,,1.0,,,,,,
11388446,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,True,23.0,19.0,1.0,1.0,10.0,11.0,9.0,12.0,2.0,,,,,,45.0,37.0,6.9,6.0,0.0872461,0,,,,3.0,5.0,1.0,2.0,,3.0,,,,,,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,
11388446,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,True,11.0,10.0,1.0,1.0,3.0,3.0,7.0,10.0,1.0,,,,,,32.0,21.0,6.8,4.0,0.0136387,2,,2.0,,2.0,2.0,2.0,,,1.0,,,,,,1.0,1.0,,,,0.1057,,,2.0,,,,,,,,,,,,,,
11388446,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,3.0,3.0,,,3.0,3.0,,,1.0,,,,,,13.0,8.0,6.6,,1.61e-05,0,,,,2.0,1.0,,,,1.0,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
11388446,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,True,,,,,,,,,,,,,,,2.0,3.0,,2.0,,0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,meeshilgerss,,,,,
11388446,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,2.0,,,,,,,2.0,,,,,,,2.0,3.0,,2.0,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,home,FC Twente,Mats Rots,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Younes Taha,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,home,FC Twente,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,1,1,False,37.0,20.0,23.0,6.0,16.0,17.0,4.0,20.0,10.0,2.0,2.0,2.0,1.0,1.0,90.0,53.0,6.8,17.0,0.00114546,0,0.3261,,,,1.0,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,3.0,,,,
11388446,away,Heracles Almelo,Navajo Bakboord,navajo-bakboord,N. Bakboord,D,,177,75,M,837264,EUR,917568000,D,19,19,False,21.0,19.0,4.0,4.0,12.0,13.0,8.0,11.0,4.0,,,,,,90.0,52.0,6.8,11.0,0.0765139,0,,3.0,1.0,5.0,3.0,1.0,,3.0,2.0,,,,1.0,,2.0,1.0,,3.0,2.0,,,1.0,,1.0,,,,,,,,,,1.0,,,
11388446,away,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,27,27,False,41.0,32.0,8.0,4.0,25.0,28.0,7.0,13.0,,,,,,,76.0,50.0,6.5,9.0,0.00389,0,,,,2.0,2.0,,1.0,,,,,,,1.0,,,,5.0,,,,,,2.0,,1.0,,,,,,,,,1.0,,
11388446,away,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,False,37.0,28.0,8.0,4.0,16.0,17.0,12.0,20.0,5.0,,,,,,90.0,45.0,6.9,10.0,0.00677653,1,,,,4.0,5.0,1.0,1.0,,,,,,3.0,3.0,1.0,1.0,,1.0,1.0,0.0325,True,,1.0,1.0,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,22,22,False,23.0,16.0,4.0,1.0,11.0,12.0,6.0,12.0,4.0,,,,,,90.0,53.0,7.0,15.0,0.0547934,0,,1.0,1.0,5.0,10.0,4.0,4.0,3.0,1.0,1.0,,,,3.0,,2.0,,8.0,2.0,,,1.0,,2.0,,3.0,,,,,,,,,,,
11388446,away,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,39.0,28.0,9.0,4.0,15.0,20.0,13.0,20.0,5.0,,,,,,90.0,58.0,7.0,16.0,0.258485,0,,1.0,,6.0,5.0,3.0,2.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,,3.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,
11388446,away,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,342,M,788284,EUR,836524800,M,20,20,False,29.0,22.0,7.0,3.0,9.0,10.0,13.0,19.0,3.0,,,,,,83.0,36.0,6.5,7.0,0.0132798,0,,,,3.0,1.0,,,,1.0,,,,1.0,,2.0,,,5.0,1.0,,,,,,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,M,7,7,False,10.0,5.0,,,2.0,4.0,3.0,7.0,3.0,,,,,,76.0,23.0,7.1,9.0,0.431493,1,,1.0,,5.0,4.0,2.0,1.0,2.0,1.0,1.0,,,2.0,,1.0,2.0,,1.0,,0.0345,,,,2.0,,1.0,,1.0,0.0301,1.0,,,,,,,
11388446,away,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,False,10.0,8.0,3.0,2.0,6.0,7.0,2.0,6.0,2.0,,,,,,61.0,21.0,6.4,9.0,0.00261067,1,,3.0,,2.0,1.0,1.0,,3.0,,,,,,1.0,,,,1.0,,0.0581,,,1.0,2.0,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183,99,M,988990,EUR,951955200,M,12,12,False,9.0,4.0,,,1.0,1.0,3.0,10.0,1.0,,,,,,61.0,23.0,6.5,11.0,0.0133418,0,,2.0,,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,
11388446,away,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180,683,M,914392,EUR,889228800,F,9,9,False,19.0,11.0,1.0,,3.0,4.0,8.0,15.0,1.0,,,,,,90.0,32.0,6.7,10.0,0.0232264,1,,,,10.0,8.0,1.0,1.0,1.0,3.0,1.0,,,5.0,4.0,,,,2.0,,0.2616,,,1.0,4.0,,1.0,1.0,,,,,,,1.0,,,
11388446,away,Heracles Almelo,Marko Vejinović,marko-vejinovic,M. Vejinović,M,18,186,29,M,40947,EUR,634003200,M,18,18,True,17.0,12.0,5.0,3.0,5.0,7.0,7.0,11.0,1.0,,,,,,29.0,23.0,6.4,7.0,0.244102,0,,1.0,,4.0,1.0,,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,3.0,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,17,17,True,8.0,7.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,,,,,,29.0,11.0,6.6,2.0,0.00854466,0,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Sven Sonnenberg,sven-sonnenberg,S. Sonnenberg,D,4,194,16,M,836713,EUR,916704000,D,4,4,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,,14.0,6.0,6.5,,0.00010514,0,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,44,44,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,14.0,3.0,6.4,2.0,0.00027001,0,,,,1.0,,,,2.0,,,Mohamed,Sankoh,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,
11388446,away,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,True,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,11.0,8.0,6.1,3.0,0.00182901,1,,1.0,,3.0,,2.0,,,,,,,,,,,,,,0.1859,,,1.0,1.0,,,1.0,,,,,,,,,,1.0
11388446,away,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Jetro Willems,jetro-willems,J. Willems,D,15,177,182,M,138828,EUR,764985600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188,82,M,1189738,EUR,1024790400,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388446,away,Heracles Almelo,Lasse Wehmeyer,lasse-wehmeyer,L. Wehmeyer,F,7,177,19,M,1413134,EUR,1032307200,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Lasse Wehmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,
