match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,player_firstName,player_lastName,stat_totalOffside,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
10389980,home,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,46.0,29.0,24.0,7.0,23.0,28.0,6.0,18.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,90.0,57.0,6.3,19.0,0.0,0.0,0.00193257,0,-0.8027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389980,home,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,36.0,31.0,,,15.0,19.0,16.0,19.0,1.0,9.0,1.0,5.0,1.0,2.0,1.0,,,,,,90.0,61.0,6.6,13.0,0.0364,0.0,0.0149759,1,,2.0,5.0,1.0,4.0,1.0,1.0,1.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10389980,home,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,43.0,41.0,,,33.0,33.0,8.0,10.0,3.0,3.0,2.0,3.0,,,,,,,,,83.0,50.0,7.4,3.0,0.0,0.0,0.00347069,0,,,4.0,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10389980,home,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,55.0,51.0,6.0,2.0,49.0,51.0,2.0,4.0,2.0,5.0,3.0,6.0,,,1.0,,,,,,90.0,66.0,6.6,4.0,0.0,0.0,0.000957005,0,,,3.0,,,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10389980,home,Toulouse,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,12,12,False,50.0,41.0,5.0,2.0,22.0,26.0,19.0,26.0,,2.0,1.0,12.0,,,1.0,,,,,,90.0,68.0,6.6,14.0,0.0,0.0,0.0287033,0,,2.0,4.0,1.0,2.0,,,,1.0,1.0,1.0,,,,2.0,Issiaga,Sylla,,ISylla,,,,,,,,,,,,
10389980,home,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,False,23.0,19.0,,,6.0,8.0,13.0,16.0,,6.0,,4.0,,,2.0,,,,,,75.0,36.0,7.1,8.0,0.098,0.1033,0.0257205,1,,1.0,11.0,2.0,1.0,,,,4.0,3.0,4.0,2.0,2.0,,,,,,,True,1.0,1.0,,,,,,,,,
10389980,home,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,64.0,54.0,6.0,3.0,36.0,37.0,18.0,27.0,1.0,2.0,2.0,8.0,,2.0,1.0,,,,,,90.0,74.0,7.1,14.0,0.152,0.3005,0.016719,1,,,4.0,,1.0,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,2.0,,,,,,,,
10389980,home,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,52.0,48.0,8.0,6.0,19.0,21.0,30.0,33.0,,4.0,1.0,6.0,,1.0,,,,,,,90.0,67.0,7.8,8.0,0.9285,1.0281,0.0987449,3,,2.0,3.0,1.0,,,1.0,,4.0,1.0,,,2.0,,,,,,,,2.0,1.0,3.0,1.0,,,,,,,
10389980,home,Toulouse,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3346,M,352838,EUR,817689600,F,21,21,False,25.0,18.0,2.0,1.0,4.0,4.0,14.0,24.0,,5.0,,6.0,,1.0,1.0,,,,,,72.0,42.0,6.8,14.0,0.7276,0.0368,0.0324589,2,,3.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,
10389980,home,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,F,28,28,False,22.0,18.0,1.0,1.0,3.0,3.0,15.0,21.0,2.0,5.0,2.0,3.0,,,1.0,,,,,,84.0,32.0,8.3,7.0,0.0005,0.0,0.913116,1,,2.0,7.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,,,,1.0,fareschaibi28,,,,5.0,,,2.0,2.0,,,,
10389980,home,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,6,6,False,22.0,13.0,1.0,,6.0,6.0,8.0,18.0,,5.0,,5.0,,4.0,4.0,,,,,,84.0,41.0,6.7,16.0,0.4724,0.4043,0.0329737,4,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,zakariaaboukhlal,,2.0,,1.0,1.0,1.0,,,1.0,,,
10389980,home,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,True,4.0,3.0,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,18.0,8.0,6.5,3.0,0.0,0.0,0.00121604,0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10389980,home,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,True,7.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,,,,1.0,,,,,,,,,15.0,7.0,6.3,1.0,0.0,0.0,0.00394976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389980,home,Toulouse,Oliver Zandén,zanden-oliver,O. Zandén,D,6,183,71,M,999117,EUR,997747200,D,18,18,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,1.0,,,,,,14.0,6.0,6.3,1.0,0.0,0.0,0.000759385,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
