match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_fouls,player_sofascoreId,stat_clearanceOffLine,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_challengeLost,captain,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist
10985731,home,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,910,M,936719,EUR,1014163200,G,31,31,False,38.0,16.0,26.0,5.0,11.0,15.0,5.0,23.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,47.0,6.5,22.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985731,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1497,M,823085,EUR,860889600,D,2,2,False,32.0,23.0,5.0,2.0,9.0,15.0,14.0,20.0,7.0,1.0,5.0,3.0,1.0,,,,88.0,64.0,6.8,17.0,0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10985731,home,Southampton,Lyanco,,,lyanco,Lyanco,D,4,187,2874,M,797893,EUR,854755200,D,4,4,False,47.0,30.0,13.0,2.0,23.0,27.0,7.0,20.0,7.0,5.0,9.0,4.0,,,,,90.0,64.0,7.0,19.0,1,,3.0,,,,1.0,,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10985731,home,Southampton,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2901,M,257091,EUR,842918400,D,6,6,False,37.0,28.0,7.0,1.0,25.0,26.0,3.0,11.0,1.0,,4.0,,,,,,86.0,45.0,6.2,9.0,0,,4.0,,,,4.0,,,,1.0,,1.0,,4.0,,,,,,,,,,,,,,,
10985731,home,Southampton,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5698,M,946158,EUR,924307200,D,22,22,False,28.0,20.0,6.0,1.0,13.0,16.0,7.0,12.0,4.0,6.0,7.0,4.0,,,,,90.0,52.0,7.6,9.0,0,,2.0,,,,2.0,1.0,,1.0,,,1.0,4.0,1.0,salisu_sarki,1.0,,,,,,,,,,,,,
10985731,home,Southampton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,1017392,EUR,1038614400,M,26,26,False,34.0,28.0,4.0,3.0,10.0,11.0,18.0,23.0,3.0,1.0,12.0,1.0,,,,,90.0,49.0,7.1,11.0,2,,6.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,,,,,2.0,_alcaraz22,,1.0,1.0,1.0,,,,,,,,,,
10985731,home,Southampton,Ibrahima Diallo,,,diallo-ibrahima,I. Diallo,M,6,180,256,M,873050,EUR,920851200,M,27,27,False,42.0,31.0,7.0,1.0,15.0,18.0,16.0,25.0,5.0,,11.0,3.0,1.0,,,,82.0,58.0,7.3,13.0,0,1.0,2.0,1.0,1.0,1.0,6.0,,2.0,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,
10985731,home,Southampton,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2119,M,869910,EUR,897868800,M,19,19,False,9.0,2.0,2.0,1.0,2.0,7.0,,2.0,2.0,1.0,2.0,2.0,,,,,45.0,16.0,6.5,9.0,0,,3.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10985731,home,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4247,M,161717,EUR,783648000,M,8,8,False,38.0,31.0,2.0,,7.0,7.0,25.0,38.0,3.0,1.0,4.0,2.0,,,,,90.0,54.0,6.9,13.0,1,7.0,4.0,,,,,,2.0,3.0,1.0,1.0,,1.0,,prowsey16,,,,,1.0,True,1.0,,,,,,,
10985731,home,Southampton,Mislav Oršić,,,mislav-orsic,M. Oršić,M,17,178,6128,M,88645,EUR,725587200,M,11,11,False,13.0,8.0,,,2.0,4.0,7.0,10.0,1.0,,3.0,,,,,,57.0,18.0,6.4,9.0,0,1.0,4.0,3.0,,,,1.0,2.0,,1.0,,,,1.0,orsic99,,,,,,,1.0,1.0,,,,,,
10985731,home,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,969,M,1047484,EUR,1027987200,F,18,18,False,11.0,7.0,,,3.0,4.0,4.0,7.0,8.0,1.0,1.0,2.0,2.0,,,,57.0,33.0,6.5,13.0,3,,10.0,2.0,6.0,2.0,,2.0,,3.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,
10985731,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1467,M,361352,EUR,855532800,F,9,9,True,10.0,9.0,1.0,1.0,1.0,1.0,8.0,10.0,5.0,,4.0,3.0,,,,,45.0,25.0,7.2,5.0,3,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,
10985731,home,Southampton,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,773,M,1065214,EUR,1043712000,F,23,23,True,8.0,5.0,,,3.0,4.0,2.0,4.0,4.0,,2.0,1.0,1.0,,,,33.0,15.0,6.8,3.0,0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10985731,home,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175,2935,M,773409,EUR,837216000,F,10,10,True,7.0,4.0,1.0,,1.0,1.0,3.0,6.0,2.0,,1.0,,,,,,33.0,13.0,6.5,6.0,3,,6.0,1.0,,,,2.0,,4.0,2.0,1.0,,,1.0,,,,2.0,,,,,,1.0,,,,,
10985731,home,Southampton,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181,16632,M,1069488,EUR,1073347200,M,45,45,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,8.0,3.0,6.3,1.0,0,,1.0,,,,,,,,,,,,,romeolavia,,,,,1.0,,,,,,,,,
10985731,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,7025,M,286085,EUR,829267200,D,35,35,True,1.0,,1.0,,,,,1.0,,,1.0,,,,,,8.0,1.0,6.5,1.0,0,,,,,,,,,,,,,,,janbednarek_,,,,,,,,,,,,,,
10985731,home,Southampton,Willy Caballero,,,willy-caballero,W. Caballero,G,,186,552,,52741,EUR,370483200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985731,home,Southampton,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,600,M,827519,EUR,874886400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985731,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1581,M,352768,EUR,872812800,M,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985731,home,Southampton,Mohamed Elyounoussi,,,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,119151,EUR,775958400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10985731,away,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4650,M,162653,EUR,703641600,G,22,22,False,18.0,11.0,11.0,4.0,9.0,10.0,2.0,8.0,1.0,1.0,15.0,,,2.0,3.0,,90.0,37.0,7.8,7.0,0,,,,,,,,1.0,,1.0,,,,,npope29,,,,,,,,,,1.0,2.0,2.0,,
10985731,away,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8330,M,69256,EUR,653702400,D,2,2,False,49.0,38.0,7.0,1.0,19.0,21.0,20.0,37.0,7.0,,5.0,5.0,1.0,,,,90.0,82.0,7.4,21.0,2,9.0,3.0,,1.0,1.0,1.0,,,1.0,,2.0,,2.0,1.0,ktrippier2,,,,,1.0,True,1.0,,,,,,,
10985731,away,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3152,M,101882,EUR,693187200,D,5,5,False,59.0,42.0,16.0,9.0,31.0,38.0,12.0,23.0,2.0,,12.0,1.0,,,,,90.0,67.0,6.8,19.0,0,2.0,7.0,,,,,1.0,,5.0,1.0,,1.0,1.0,,,,,,,2.0,,1.0,,,,,,,
