match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,player_sofascoreId,stat_hitWoodwork,stat_challengeLost,stat_bigChanceMissed,captain,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_penaltyConceded,stat_lastManTackle,stat_ownGoals
11388392,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,18.0,16.0,4.0,2.0,0.0,14.0,15.0,2.0,3.0,7.0,85.0,20.0,6.4,2.0,0.00037809,0,-0.4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388392,home,PSV Eindhoven,Shurandy Sambo,,,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,False,66.0,57.0,5.0,2.0,0.0,24.0,27.0,34.0,43.0,2.0,85.0,86.0,7.4,14.0,0.117243,2,,4.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0471,1.0,,,,,,,,,,,,,,,,,,,,,,
11388392,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,97.0,91.0,6.0,3.0,0.0,37.0,37.0,54.0,61.0,6.0,90.0,114.0,7.9,7.0,0.0843041,3,,1.0,,1.0,1.0,7.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,,1.0,,0.0752,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11388392,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,97.0,90.0,7.0,4.0,0.0,33.0,35.0,57.0,63.0,3.0,90.0,113.0,7.7,10.0,0.301699,1,,1.0,,2.0,,6.0,2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,0.021,1.0,,2.0,,,1.0,0.0751,,,,,,,,,,,,,,,,
11388392,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,48.0,43.0,3.0,2.0,0.0,24.0,26.0,21.0,24.0,3.0,60.0,65.0,6.8,9.0,0.064774,2,,2.0,2.0,,2.0,1.0,,,2.0,1.0,2.0,1.0,,1.0,,,0.177,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
11388392,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,60.0,53.0,3.0,1.0,0.0,20.0,21.0,33.0,39.0,9.0,90.0,68.0,7.3,7.0,0.0815082,2,,,,2.0,4.0,7.0,,,1.0,1.0,,5.0,2.0,,,,0.2906,,4.0,,,,1.0,,,,,,,,,,,,,,,,,
11388392,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,61.0,51.0,5.0,3.0,1.0,11.0,12.0,46.0,67.0,2.0,90.0,95.0,9.0,25.0,1.34777,2,,18.0,6.0,,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,1.0,0.1752,9.0,1.0,1.0,,,1.0,0.1244,1.0,,,,,,,,,,,,,,,
11388392,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,M,11,11,False,36.0,33.0,,,0.0,5.0,7.0,30.0,34.0,2.0,69.0,58.0,7.3,11.0,0.401086,1,,5.0,2.0,,4.0,6.0,7.0,,1.0,,,2.0,2.0,,,,0.0408,4.0,,4.0,,,,,1.0,johanbakayoko,1.0,,,,,,,,,,,,,
11388392,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,23.0,15.0,,,0.0,4.0,6.0,11.0,18.0,2.0,90.0,36.0,7.1,12.0,0.285641,5,,1.0,,1.0,3.0,5.0,1.0,1.0,2.0,,,1.0,,3.0,2.0,2.0,0.8624,2.0,,1.0,3.0,,,,,,1.0,1.0,3.0,,,,,,,,,,,
11388392,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,10,10,False,27.0,23.0,,,0.0,3.0,4.0,20.0,23.0,4.0,68.0,49.0,7.9,7.0,0.730565,5,,,,1.0,6.0,7.0,2.0,,,,,1.0,1.0,,4.0,1.0,0.259,1.0,1.0,1.0,2.0,,3.0,0.4561,2.0,MalikTillman8,,1.0,,,,,,,,,,,,
