match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals
10385639,home,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,1014835,EUR,988761600,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385639,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385639,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,1013928,EUR,1032307200,D,64,64,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385639,home,Wolverhampton,Connor Ronan,connor-ronan,C. Ronan,M,20,173,141,M,989122,EUR,889142400,M,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385639,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,254491,EUR,745545600,G,31,31,False,28.0,26.0,6.0,4.0,26.0,27.0,,1.0,1.0,1.0,4.0,,1.0,1.0,90.0,36.0,7.3,2.0,0.0,0.0,0.00011402,0,0.1029,,,,,,,2.0,,,,,,,Ederson93,,,,,,,,,,1.0,1.0,,,,
10385639,away,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,152077,EUR,770083200,D,5,5,False,54.0,51.0,2.0,1.0,31.0,33.0,20.0,21.0,2.0,4.0,2.0,,,,90.0,70.0,7.4,6.0,0.0126,0.031,0.0123005,1,,,3.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,johnstones5,,,,,,,,,1.0,,,,,,
10385639,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,383560,EUR,806112000,D,25,25,False,91.0,88.0,6.0,4.0,56.0,57.0,32.0,34.0,1.0,4.0,5.0,,,,90.0,97.0,7.4,3.0,0.0,0.0,0.0120529,0,,1.0,3.0,,,,,,1.0,3.0,2.0,,2.0,,manuel_akanji,,,,,,,,,,,,,,,
10385639,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,318941,EUR,863568000,D,3,3,False,86.0,81.0,3.0,2.0,59.0,62.0,22.0,24.0,1.0,2.0,4.0,,,,90.0,96.0,7.4,5.0,0.0,0.0,0.00496982,0,,,1.0,,,1.0,1.0,2.0,3.0,,,,1.0,,RúbenD,,,,,,,,,,,,,,,
10385639,away,Manchester City,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,138892,EUR,769996800,D,7,7,False,74.0,64.0,,,30.0,33.0,36.0,43.0,3.0,13.0,7.0,1.0,,,90.0,105.0,7.9,14.0,0.0519,0.0,0.137223,2,,,3.0,1.0,1.0,5.0,4.0,,2.0,5.0,5.0,2.0,,,JCancelo,2.0,2.0,2.0,,,,1.0,1.0,,,,1.0,,,
10385639,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,70996,EUR,678067200,M,17,17,False,35.0,30.0,4.0,3.0,15.0,17.0,17.0,24.0,,1.0,2.0,,,,72.0,52.0,7.8,13.0,0.0484,0.0,0.662976,2,,,5.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,,KDB,6.0,2.0,4.0,,,True,1.0,1.0,,,,,2.0,1.0,
10385639,away,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,827606,EUR,835401600,M,16,16,False,60.0,57.0,4.0,4.0,32.0,34.0,25.0,26.0,1.0,3.0,9.0,,,,81.0,71.0,7.2,3.0,0.0243,0.0519,0.0601012,1,,1.0,4.0,2.0,,,,2.0,3.0,2.0,1.0,,2.0,,Rodri,,,,,,,,,1.0,,,,,,
10385639,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,331209,EUR,776476800,M,20,20,False,57.0,51.0,3.0,2.0,27.0,29.0,24.0,28.0,,2.0,5.0,1.0,,,71.0,65.0,6.7,9.0,0.0,0.0,0.0383758,0,,,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,BSilva,,,3.0,,,,,,,,,,1.0,,
10385639,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,859765,EUR,959472000,F,47,47,False,29.0,23.0,2.0,1.0,7.0,9.0,16.0,20.0,,1.0,5.0,,,,72.0,40.0,7.2,10.0,0.3065,0.37,0.0352903,3,,1.0,5.0,2.0,1.0,1.0,,,,1.0,,2.0,,,Foden,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0
10385639,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,839956,EUR,964137600,F,9,9,False,14.0,10.0,,,3.0,3.0,7.0,12.0,,1.0,,,,,90.0,24.0,7.2,11.0,0.1261,0.4323,0.0147544,2,,1.0,3.0,,1.0,2.0,1.0,,,,,4.0,,,EHaaland,1.0,,,,,,,,2.0,,,,,,1.0
10385639,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,189061,EUR,810691200,F,10,10,False,33.0,31.0,1.0,1.0,10.0,11.0,21.0,22.0,1.0,10.0,8.0,3.0,,,77.0,53.0,8.1,7.0,0.3718,0.9547,0.0761297,2,,,2.0,,1.0,5.0,4.0,,1.0,2.0,,1.0,,,JGrealish,,,2.0,,,,1.0,,1.0,,,,,,1.0
10385639,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,True,10.0,7.0,,,2.0,2.0,5.0,8.0,,1.0,1.0,,,,19.0,14.0,6.7,4.0,0.0465,0.4106,0.0118513,1,,,2.0,1.0,1.0,,,,,1.0,,,,,LaAraña,,,,,,,,,1.0,,,,,,
10385639,away,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70808,M,158213,EUR,667094400,F,26,26,True,17.0,15.0,3.0,2.0,3.0,3.0,12.0,16.0,,2.0,1.0,1.0,,,18.0,27.0,6.7,7.0,0.0467,0.0,0.212673,1,,,4.0,1.0,1.0,3.0,1.0,,,,,,,,RMahrez,2.0,,1.0,,,,,1.0,,,,,,,
10385639,away,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,45853,EUR,656726400,M,8,8,True,13.0,10.0,2.0,1.0,5.0,6.0,5.0,7.0,1.0,1.0,2.0,,,,18.0,16.0,6.6,3.0,0.0,0.0,0.00209175,0,,,1.0,1.0,,,,,1.0,,,,,,IGunny,,,,,,,,,,,,,,,
10385639,away,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,982780,EUR,1020643200,M,80,80,True,8.0,8.0,,,3.0,3.0,5.0,6.0,,1.0,,,,,13.0,13.0,6.6,3.0,0.0293,0.0,0.027447,1,,,2.0,,1.0,1.0,,,,1.0,,,,,ColdPalmer,1.0,,1.0,,,,1.0,,,,,,,,
10385639,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,21,21,True,13.0,11.0,,,6.0,7.0,5.0,6.0,,,1.0,,,,9.0,17.0,6.7,2.0,0.0,0.0,0.00164249,0,,,,,,,,2.0,1.0,,,,,,sergiogm_10,,,,,,,,,,,,,,,
10385639,away,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,scottpcarson33,,,,,,,,,,,,,,,
10385639,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,stefan.ortega1,,,,,,,,,,,,,,,
10385639,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,KyleWalker2,,,,,,,,,,,,,,,
10385639,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,nathanake,,,,,,,,,,,,,,,
