match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_outfielderBlock,stat_errorLeadToAShot
12499495,home,FC Bayern München,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,18,18,False,24.0,20.0,6.0,2.0,0.0,20.0,20.0,4.0,1.0,1.0,1.0,5.0,1.0,90.0,26.0,6.1,4.0,0.00036795,0,-0.1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499495,home,FC Bayern München,Sacha Boey,boey-sacha,S. Boey,D,93,178,14393,M,980418,EUR,968803200,D,23,23,False,98.0,94.0,1.0,1.0,0.0,19.0,19.0,82.0,2.0,5.0,1.0,10.0,,90.0,120.0,7.2,9.0,0.0849817,0,,,,sacha_boey,76.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12499495,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,798583,EUR,909446400,D,2,2,False,133.0,128.0,11.0,10.0,0.0,37.0,39.0,97.0,3.0,7.0,,4.0,,90.0,145.0,7.9,7.0,0.0874934,2,,,,Upamecano,92.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.1647,0.5712,1.0,,,,,,,,,,,,,
12499495,home,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,138.0,134.0,5.0,5.0,0.0,48.0,49.0,89.0,3.0,3.0,,10.0,1.0,90.0,142.0,7.0,4.0,0.0480997,0,,,,kiminjae3,86.0,,,1.0,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
12499495,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,843665,EUR,973123200,D,19,19,False,74.0,67.0,1.0,1.0,0.0,23.0,24.0,51.0,4.0,5.0,1.0,5.0,,90.0,97.0,7.0,11.0,0.143605,2,,,,ADavies19,44.0,1.0,,1.0,1.0,4.0,3.0,1.0,1.0,,,1.0,,,2.0,,,0.2118,,,1.0,2.0,1.0,1.0,,,,,,,,,
12499495,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,137.0,127.0,8.0,5.0,1.0,24.0,24.0,123.0,,4.0,,2.0,,90.0,153.0,8.9,18.0,0.530786,1,,,,Jok_32,105.0,10.0,2.0,,,,,,4.0,2.0,,,1.0,,,,,0.0162,0.0103,5.0,,,,,2.0,,,,,,,,
12499495,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,1142251,EUR,1083542400,M,45,45,False,120.0,115.0,5.0,3.0,0.0,26.0,26.0,94.0,2.0,2.0,1.0,4.0,,71.0,124.0,7.3,6.0,0.204491,1,,,,alekspavlovic_,89.0,,,,,,,,2.0,1.0,,,,,,,1.0,0.08,,,,,,,,1.0,,,,,,,
12499495,home,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,978838,EUR,1008115200,M,17,17,False,61.0,57.0,1.0,,1.0,4.0,4.0,59.0,1.0,7.0,,5.0,2.0,71.0,81.0,8.6,8.0,0.707029,1,,,,MOlise,54.0,2.0,1.0,,,6.0,5.0,,,,2.0,1.0,1.0,,,,,0.4548,0.7576,4.0,,,,,2.0,,,,,,,,
12499495,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,M,22,22,False,64.0,57.0,1.0,1.0,1.0,9.0,11.0,55.0,3.0,2.0,,3.0,1.0,89.0,78.0,8.3,14.0,0.710588,2,,,,raphaelguerreiro14,48.0,2.0,,,,3.0,1.0,,,,2.0,,1.0,,1.0,,,0.2314,0.1149,5.0,1.0,1.0,,,3.0,,,,,,,,
12499495,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,56.0,47.0,2.0,2.0,1.0,13.0,13.0,44.0,6.0,2.0,1.0,3.0,,90.0,78.0,6.3,20.0,0.325059,5,,,,LeroySane,34.0,1.0,,,,6.0,1.0,,1.0,1.0,4.0,3.0,,,,,,0.5379,,2.0,,4.0,,,,1.0,,,,,,,
12499495,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,F,25,25,False,32.0,29.0,1.0,1.0,0.0,2.0,2.0,32.0,3.0,3.0,,,,51.0,45.0,7.2,8.0,0.215816,3,,,,esmuellert,28.0,2.0,1.0,,3.0,,,,,,1.0,,1.0,,1.0,,,0.2029,0.3411,1.0,3.0,2.0,,,,,True,,,,,,
