match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_aerialLost,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_goals,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_totalOffside,stat_hitWoodwork,player_sofascoreId
10438334,home,Paços de Ferreira,Adrián Butzke,,,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,17,17,False,17.0,15.0,,,5.0,5.0,10.0,12.0,2.0,,,,75.0,24.0,6.7,5.0,1,,,8.0,5.0,2.0,,,,,,,,2.0,,5.0,1.0,4.0,1.0,,1.0,1.0,,,,1.0,,,,,,,
10438334,home,Paços de Ferreira,Uilton Silva,,,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,22.0,11.0,6.3,3.0,0,,,5.0,2.0,,,,,,,,,,1.0,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,
10438334,home,Paços de Ferreira,Fernando Fonseca,,,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,D,29,29,True,3.0,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,,,16.0,10.0,6.3,4.0,0,1.0,,3.0,,,,,,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,
10438334,home,Paços de Ferreira,N'Dri Koffi,,,ndri-koffi,N. Koffi,F,39,187,221,M,1141593,EUR,1015632000,F,19,19,True,4.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,,15.0,13.0,5.8,6.0,1,1.0,,5.0,2.0,,,,,,,,,2.0,,1.0,,1.0,2.0,,3.0,1.0,,,,1.0,1.0,,,,,,
10438334,home,Paços de Ferreira,Kayky,Kayky,,kayky,Kayky,M,11,175,2596,M,1106151,EUR,1055203200,F,11,11,True,2.0,,,,,,,2.0,,,,,2.0,5.0,,3.0,0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
10438334,home,Paços de Ferreira,Arthur Sales,Arthur,,arthur-sales,A. Sales,F,9,184,911,M,1105780,EUR,1025654400,F,13,13,True,3.0,,,,,1.0,,2.0,,,,,2.0,5.0,,4.0,0,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10438334,home,Paços de Ferreira,Ze Oliveira,,,ze-oliveira,Z. Oliveira,G,,186,10,M,855688,EUR,1018051200,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438334,home,Paços de Ferreira,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438334,home,Paços de Ferreira,Luís Bastos,Luís Bastos,,luis-bastos,L. Bastos,D,26,175,21,M,1133298,EUR,1000598400,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438334,home,Paços de Ferreira,Bastien Toma,,,bastien-toma,B. Toma,M,24,172,105,M,825858,EUR,930182400,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438334,away,FC Arouca,Ignacio de Arruabarrena,,,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,21.0,12.0,10.0,1.0,12.0,13.0,,8.0,12.0,1.0,2.0,2.0,90.0,33.0,6.7,9.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10438334,away,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,40.0,28.0,6.0,3.0,17.0,18.0,13.0,25.0,4.0,,,,90.0,81.0,7.1,22.0,2,3.0,2.0,4.0,6.0,1.0,1.0,,,3.0,,3.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,2.0,,,,,,,
10438334,away,FC Arouca,João Basso,,,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,54.0,49.0,7.0,4.0,42.0,44.0,7.0,10.0,7.0,,,,90.0,69.0,7.1,6.0,0,,,3.0,4.0,1.0,,,,6.0,2.0,1.0,1.0,1.0,,,,3.0,2.0,True,,,1.0,,,,,,,,,,
10438334,away,FC Arouca,Jerome Opoku,,,opoku-jerome,J. Opoku,D,3,194,1396,M,920514,EUR,908323200,D,3,3,False,44.0,36.0,9.0,4.0,28.0,31.0,8.0,13.0,6.0,,,,90.0,57.0,7.5,8.0,0,,,4.0,10.0,,,1.0,,2.0,1.0,2.0,,,5.0,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,,,,1.0,,,
10438334,away,FC Arouca,Mateus Quaresma,,,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,False,47.0,37.0,15.0,10.0,16.0,19.0,21.0,30.0,11.0,,,,90.0,74.0,7.1,17.0,0,2.0,,5.0,5.0,1.0,,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,
10438334,away,FC Arouca,Ismaila Soro,,,ismaila-soro,I. Soro,M,19,173,157,M,892808,EUR,894499200,M,23,23,False,21.0,18.0,2.0,1.0,14.0,16.0,4.0,5.0,1.0,,,,45.0,28.0,6.7,3.0,0,,,1.0,2.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
10438334,away,FC Arouca,André Bukia,,,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,M,7,7,False,18.0,16.0,1.0,1.0,5.0,5.0,11.0,14.0,12.0,,,,90.0,47.0,6.3,17.0,2,1.0,,13.0,9.0,2.0,5.0,,,,,1.0,,3.0,4.0,2.0,,,1.0,,7.0,4.0,,,,2.0,,,,,,,
10438334,away,FC Arouca,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,31.0,25.0,3.0,2.0,11.0,13.0,14.0,19.0,4.0,,,,66.0,45.0,6.5,13.0,1,1.0,,5.0,6.0,,2.0,,,,,,,1.0,2.0,2.0,1.0,1.0,,,5.0,3.0,,,1.0,,,,,,,,
10438334,away,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,43.0,36.0,2.0,1.0,16.0,16.0,20.0,32.0,2.0,,,,80.0,57.0,6.7,14.0,1,5.0,,3.0,3.0,2.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,
10438334,away,FC Arouca,Vitinho,,,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,False,13.0,8.0,2.0,,3.0,5.0,7.0,13.0,4.0,,,,67.0,30.0,7.1,12.0,1,5.0,2.0,1.0,1.0,,,1.0,,,3.0,1.0,1.0,2.0,,,3.0,,,,1.0,,,,,1.0,,,,,2.0,,
10438334,away,FC Arouca,Rafa Mújica,,,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,16.0,12.0,,,3.0,3.0,9.0,13.0,,,,,67.0,22.0,6.5,6.0,2,,,4.0,1.0,2.0,,,2.0,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,
10438334,away,FC Arouca,Oriol Busquets,,,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,35.0,35.0,5.0,5.0,15.0,15.0,20.0,20.0,5.0,,,,45.0,39.0,6.5,1.0,0,,,5.0,1.0,,1.0,,,,,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,
10438334,away,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,True,9.0,5.0,1.0,,,1.0,6.0,9.0,1.0,,,,24.0,13.0,6.9,5.0,0,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,morlayesylla2
10438334,away,FC Arouca,Antony Alves,Antony,,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,F,11,11,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,23.0,8.0,6.3,5.0,1,,,3.0,,,,,,,,,,2.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,
10438334,away,FC Arouca,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,27,182,6559,M,920458,EUR,912643200,F,15,15,True,11.0,5.0,,,2.0,3.0,3.0,8.0,1.0,,,,23.0,19.0,7.0,7.0,2,,,3.0,,,,,2.0,,2.0,,,1.0,,1.0,,,2.0,,,,,1.0,,,1.0,,,,1.0,,
10438334,away,FC Arouca,Arsénio Nunes,,,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,True,4.0,1.0,,,1.0,2.0,1.0,4.0,1.0,,,,10.0,9.0,6.9,5.0,0,2.0,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10438334,away,FC Arouca,Emilijus Zubas,,,emilijus-zubas,E. Zubas,G,,195,22,M,52011,EUR,647568000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438334,away,FC Arouca,Nino Galović,,,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438334,away,FC Arouca,Bogdan Milovanov,,,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438334,away,FC Arouca,Yaw Moses,,,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
