match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_wonTackle,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded
14167880,home,Le Havre,Mory Diaw,mory-diaw,M. Diaw,G,99,197.0,3450,M,580226,EUR,740707200,G,99,99,False,29.0,28.0,8.0,7.0,0.0,25.0,25.0,3.0,4.0,1.0,14.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,41.0,6.2,2.0,0.00055033,17.987216963272,2.0,7.56,3.99,0.0287,0,-1.3345,0.05,0.0,0.14,-0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167880,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179.0,819,M,54308,EUR,663897600,D,7,7,False,44.0,29.0,8.0,3.0,0.0,14.0,18.0,15.0,26.0,1.0,3.0,,,,,,,78.0,68.0,5.7,20.0,0.045778,112.80019140852,15.0,48.09,18.375,,2,,0.17,0.01,-0.75,,,,7.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0648,18.420366147284,1.0,0.0,,,,,,,,,,,,,,,,,,,,
14167880,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189.0,741,M,1035988,EUR,1018569600,D,93,93,False,63.0,58.0,4.0,3.0,0.0,41.0,42.0,17.0,21.0,3.0,6.0,,,,,,,90.0,76.0,6.7,6.0,0.00713236,196.90621735159,26.0,69.93,14.175,,0,,0.15,0.07,-0.17,,,,,,,1.0,2.0,3.0,,,,,6.0,,,,,,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14167880,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188.0,195,M,287887,EUR,806025600,D,4,4,False,48.0,46.0,4.0,2.0,0.0,38.0,38.0,8.0,10.0,1.0,2.0,1.0,,,,,,90.0,64.0,6.6,4.0,0.00209993,116.92775643537,19.0,51.975,9.555,,0,,0.07,0.05,-0.13,,,,,,1.0,3.0,2.0,3.0,,,,,8.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
14167880,home,Le Havre,Yanis Zouaoui,yanis-zouaoui,Y. Zouaoui,D,18,183.0,294,M,1397882,EUR,893721600,D,18,18,False,36.0,27.0,7.0,3.0,0.0,17.0,19.0,10.0,17.0,1.0,2.0,1.0,,,,,,90.0,69.0,6.2,23.0,0.056543,193.23013457155,20.0,142.8,32.55,,0,,0.23,0.11,-0.35,,Yanis Zouaoui,,9.0,2.0,1.0,1.0,7.0,3.0,4.0,1.0,,,2.0,,,,32.713241905993,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
14167880,home,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180.0,152,M,1490783,EUR,1092614400,M,26,26,False,20.0,17.0,,,0.0,9.0,10.0,8.0,10.0,1.0,2.0,1.0,,,,,,77.0,36.0,6.5,8.0,0.0176458,97.285246411294,8.0,78.96,20.265,,1,,-0.04,0.27,0.16,,,,1.0,,1.0,3.0,5.0,4.0,1.0,,1.0,,3.0,,1.0,0.0214,70.406684827069,4.0,-0.17,,,2.0,,1.0,,1.0,,,,,,,,,,,,,
14167880,home,Le Havre,Ayumu Seko,ayumu-seko,A. Seko,D,15,186.0,730,M,873221,EUR,960336000,M,15,15,False,33.0,25.0,6.0,2.0,0.0,14.0,15.0,11.0,18.0,2.0,2.0,,,,,,,90.0,39.0,6.3,8.0,0.00652186,72.804417580648,10.0,26.46,9.87,,0,,-0.09,0.13,-0.11,,,,,,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
14167880,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1884,M,992026,EUR,1008028800,M,14,14,False,33.0,30.0,2.0,1.0,0.0,12.0,14.0,18.0,19.0,2.0,9.0,,,,,,,89.0,50.0,7.6,7.0,0.044441,143.58057134527,16.0,62.475,35.805,,3,,0.07,0.11,-0.12,,,,4.0,1.0,,,3.0,4.0,1.0,1.0,2.0,,1.0,,1.0,0.6301,36.102346197997,1.0,0.47,,2.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,0.8774,,,,,,,,
14167880,home,Le Havre,Younes Namli,younes-namli,Y. Namli,M,9,180.0,233,M,235538,EUR,772070400,F,21,21,False,26.0,17.0,1.0,1.0,0.0,7.0,8.0,10.0,18.0,1.0,6.0,4.0,,,,,,63.0,44.0,6.8,18.0,0.251697,171.73116892349,20.0,86.1,13.02,,0,,0.33,0.17,-0.09,,,,5.0,2.0,1.0,,6.0,2.0,1.0,,,,,,1.0,,14.217853002475,1.0,,,2.0,1.0,,2.0,,2.0,1.0,,,,,1.0,1.0,,,,,,
14167880,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182.0,607,M,1001458,EUR,971136000,F,45,45,False,23.0,17.0,,,0.0,7.0,9.0,10.0,14.0,,4.0,3.0,,,,,,90.0,41.0,7.9,11.0,0.0698917,89.323710928199,10.0,14.28,28.455,,1,,-0.19,0.43,0.24,,,,,,4.0,1.0,6.0,9.0,1.0,1.0,,,1.0,,1.0,0.7884,28.817428077467,1.0,0.32,,,2.0,,3.0,4.0,2.0,2.0,,1.0,1.0,0.8761,1.0,,1.0,,,,,
14167880,home,Le Havre,Felix Mambimbi,felix-mambimbi,F. K. Mambimbi,F,10,170.0,315,M,910076,EUR,979776000,F,10,10,False,10.0,5.0,,,0.0,2.0,2.0,3.0,8.0,2.0,4.0,,,,,,,63.0,21.0,6.2,7.0,0.00659901,37.494171291155,7.0,16.065,7.245,,1,,-0.04,0.09,-0.01,,,,,,1.0,1.0,6.0,2.0,1.0,,1.0,,2.0,,3.0,0.1672,,,-0.4,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,
14167880,home,Le Havre,Godson Kyeremeh,kyeremeh-godson,G. Kyeremeh,M,11,175.0,101,M,975300,EUR,960940800,F,11,11,True,2.0,2.0,,,1.0,,,2.0,2.0,,1.0,,,,,,,27.0,11.0,7.0,2.0,0.123412,47.692593285271,5.0,35.805,27.615,,1,,0.18,0.11,0.15,,,,2.0,2.0,,,2.0,3.0,1.0,,1.0,,,,,0.0187,29.079490521672,1.0,-0.22,,,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,
14167880,home,Le Havre,Fodé Doucouré,fode-doucoure,F. Doucouré,M,13,172.0,1282,M,1035695,EUR,981158400,D,13,13,True,15.0,10.0,1.0,,0.0,6.0,8.0,4.0,7.0,,2.0,,,,,,,27.0,28.0,6.7,9.0,0.00553646,35.063184677584,7.0,19.005,8.4,,0,,-0.05,0.03,0.0,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
14167880,home,Le Havre,Damián Pizarro,damian-pizarro,D. Pizarro,F,99,188.0,3296,M,1177565,EUR,1111968000,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,,,,13.0,1.0,6.4,1.0,,,,,,,0,,-0.01,,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
