match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,captain,stat_errorLeadToAGoal,stat_totalOffside,stat_wonContest,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_errorLeadToAShot
13981655,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,23.0,20.0,5.0,2.0,0.0,19.0,22.0,1.0,1.0,6.0,90.0,25.0,5.4,3.0,0.00077854,71.41886457166,12.0,21.505161739425,0.0,0,-1.716,-0.01,0.03,-0.21,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981655,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,15,15,False,63.0,58.0,4.0,3.0,0.0,37.0,38.0,21.0,25.0,11.0,90.0,87.0,8.2,10.0,0.312808,234.58688371861,25.0,103.31510192925,1.0,2,,0.49,0.31,0.19,,7.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.6814,0.4119,36.644172273005,39.963052135692,4.0,0.47,,,,,,,,,,,,,,,,,
13981655,home,Juventus,Bremer,,,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,57.0,53.0,,,0.0,37.0,40.0,16.0,17.0,6.0,90.0,70.0,6.8,5.0,0.00684771,176.28932638074,27.0,8.6810992079847,0.0,2,,0.12,0.01,-0.05,,,,1.0,6.0,3.0,9.0,,1.0,,,1.0,1.0,,2.0,2.0,1.0,0.0988,0.0587,,,,-0.35,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
13981655,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,D,8,8,False,87.0,79.0,5.0,2.0,0.0,51.0,52.0,28.0,35.0,6.0,77.0,101.0,6.7,12.0,0.092423,257.62757244892,32.0,119.43115647082,0.0,2,,0.21,0.09,-0.19,,4.0,1.0,,1.0,1.0,3.0,,,1.0,,2.0,,,2.0,,1.0,0.1151,,,,2.0,-0.1,,,1.0,,,,,,,,,,,,,,
13981655,home,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,36.0,31.0,2.0,,1.0,8.0,8.0,23.0,28.0,4.0,76.0,64.0,7.9,15.0,1.09394,139.78357760598,15.0,39.922134277658,2.0,2,,0.94,0.01,-0.1,,7.0,3.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,,,1.0,,6.0,3.0,1.0,0.1026,0.0372,14.259956318084,33.934905519106,5.0,-0.31,1.0,,,,,1.0,3.0,1.0,,,,,,,,,
13981655,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,84.0,75.0,8.0,3.0,0.0,36.0,38.0,39.0,46.0,5.0,83.0,98.0,6.8,10.0,0.110007,266.70940191588,33.0,173.38598527619,2.0,2,,0.36,0.25,-0.41,,,,1.0,1.0,2.0,5.0,,,1.0,,2.0,,,3.0,1.0,,0.1716,,30.311196757358,45.842872868637,3.0,-0.06,,,1.0,,1.0,1.0,,1.0,True,1.0,,,,,,,
13981655,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,81.0,68.0,3.0,1.0,0.0,28.0,30.0,40.0,51.0,2.0,90.0,94.0,7.2,17.0,0.429518,373.60531529065,40.0,198.10777927229,5.0,2,,0.46,0.46,-0.23,,,,,2.0,2.0,4.0,,,,,,,,2.0,1.0,,0.1057,,21.747270854768,85.343839128394,2.0,-0.4,,,2.0,,,1.0,1.0,2.0,,,2.0,,,,,,
13981655,home,Juventus,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185,4400,M,,988037,EUR,978912000,M,32,32,False,30.0,27.0,2.0,1.0,0.0,13.0,14.0,14.0,16.0,1.0,45.0,43.0,6.5,8.0,0.0128119,131.10458565821,15.0,88.979311534183,1.0,0,,-0.18,0.09,0.17,,2.0,,2.0,1.0,4.0,3.0,,,,,1.0,2.0,,2.0,2.0,1.0,,,17.748982822221,17.74983180202,,,,,,,,,1.0,1.0,,,,,,,,,
13981655,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,F,22,22,False,33.0,28.0,,,0.0,9.0,10.0,19.0,23.0,2.0,84.0,47.0,7.4,5.0,0.0957635,81.837208995387,5.0,51.646429420341,1.0,5,,-0.14,0.14,0.51,,,,4.0,2.0,7.0,4.0,,1.0,1.0,1.0,,1.0,,,,4.0,0.7067,0.6676,33.743839715068,33.796078411555,1.0,0.31,1.0,,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,
13981655,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,10,10,False,55.0,51.0,1.0,1.0,0.0,11.0,11.0,40.0,44.0,6.0,90.0,93.0,7.4,19.0,0.426009,348.15802190449,36.0,241.47814233104,11.0,8,,0.39,0.72,-0.03,,6.0,2.0,,1.0,8.0,6.0,,3.0,5.0,,,1.0,,1.0,,,0.3347,0.3662,19.886403101359,158.3939234326,6.0,-0.6,9.0,,,,,,3.0,2.0,,,1.0,4.0,,,,,
