match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_goals,player_sofascoreId,stat_wonContest,stat_wasFouled,stat_punches,stat_errorLeadToAShot,stat_totalOffside
14065077,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,21.0,16.0,,,0.0,5.0,6.0,15.0,3.0,,,,70.0,34.0,7.4,10.0,0.0388648,,4,,-0.32,0.12,0.18,,Mohamed El Amine Amoura,,11.0,1.0,,,1.0,3.0,,1.0,2.0,,1.0,1.0,2.0,,1.0,2.0,,,1.0,,2.0,1.0,1.0,0.4446,0.6871,0.46,,1.0,amoura9,,,,,
14065077,home,VfL Wolfsburg,Dženan Pejčinović,dzenan-pejcinovic,D. Pejčinović,F,17,188,1114,M,1127790,EUR,1108425600,F,17,17,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,,,,,20.0,7.0,6.4,,0.00508651,,1,,-0.01,0.14,0.0,,,,3.0,,,3.0,3.0,,,,,,,,,,,,,,,,,1.0,,0.079,0.3202,-0.18,,,,,,,,
14065077,home,VfL Wolfsburg,Jenson Seelt,jenson-seelt,J. Seelt,D,14,192,601,M,1088897,EUR,1053648000,D,14,14,True,5.0,5.0,,,0.0,3.0,3.0,2.0,,,,,21.0,8.0,6.2,,0.00204319,,0,,0.0,0.0,-0.33,,Jenson Seelt,,2.0,,,1.0,1.0,3.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,
14065077,home,VfL Wolfsburg,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,M,19,19,True,4.0,3.0,,,0.0,,1.0,3.0,1.0,,,,17.0,9.0,6.4,3.0,0.00186044,,0,,-0.06,0.2,-0.1,,,,3.0,,,,2.0,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,
14065077,home,VfL Wolfsburg,Adam Daghim,adam-daghim,A. Daghim,F,11,186,850,M,1180758,EUR,1127865600,F,11,11,True,4.0,2.0,,,0.0,1.0,2.0,2.0,1.0,,,,17.0,10.0,6.5,5.0,0.00544844,,0,,-0.01,0.07,-0.05,,,,1.0,,,,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,
14065077,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065077,home,VfL Wolfsburg,Aaron Zehnter,aaron-zehnter,A. Zehnter,M,25,180,593,M,1127788,EUR,1099180800,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065077,home,VfL Wolfsburg,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20706,M,105734,EUR,698025600,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chriseriksen8,,,,,
14065077,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,Bence Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065077,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,38.0,27.0,19.0,8.0,0.0,21.0,22.0,16.0,1.0,,3.0,3.0,90.0,43.0,6.1,11.0,0.00211591,0.23,0,-1.0273,0.13,0.01,-0.33,0.03,,,6.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,True,,,,,1.0,,
14065077,away,1. FC Köln,Sebastian Sebulonsen,sebastian-sebulonsen,S. Sebulonsen,M,28,187,234,M,1020206,EUR,948931200,D,28,28,False,14.0,10.0,5.0,2.0,0.0,3.0,3.0,11.0,,,,,64.0,38.0,6.5,14.0,0.0798376,,1,,0.0,0.22,-0.24,,,,7.0,4.0,,,2.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,,,,1.0,,,,,1.0,0.0622,,-0.2,,,,,,,,
14065077,away,1. FC Köln,Joel Schmied,schmied-joel,J. Schmied,D,2,188,152,M,965950,EUR,906508800,D,2,2,False,33.0,30.0,1.0,,0.0,15.0,18.0,15.0,3.0,,,,90.0,43.0,6.1,3.0,0.0189173,,0,,0.06,0.07,-0.46,,,,15.0,,,,2.0,4.0,,,4.0,2.0,2.0,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Rav van den Berg,rav-van-den-berg,R. v. d. Berg,D,33,190,1076,M,1014493,EUR,1089158400,D,33,33,False,30.0,28.0,1.0,,0.0,17.0,17.0,13.0,2.0,,,,71.0,36.0,6.1,2.0,0.00849051,,0,,0.05,0.04,-0.25,,,,11.0,,,3.0,3.0,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,
14065077,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,51.0,46.0,5.0,3.0,0.0,32.0,33.0,18.0,4.0,,,,90.0,61.0,6.4,5.0,0.00854651,,0,,0.01,0.06,-0.4,,,,14.0,,,,2.0,5.0,1.0,,3.0,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,2.0,,,
14065077,away,1. FC Köln,Kristoffer Lund,kristoffer-lund,K. Lund,D,32,184,391,M,963043,EUR,1021334400,D,32,32,False,22.0,14.0,3.0,1.0,0.0,8.0,11.0,11.0,1.0,,,,78.0,35.0,6.6,8.0,0.0445571,,2,,0.02,0.01,-0.3,,,,6.0,,,,,6.0,,,2.0,,1.0,1.0,,,,2.0,,1.0,,,2.0,,,0.0084,,-0.07,,,,1.0,2.0,,,
14065077,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,M,29,29,False,7.0,4.0,1.0,,0.0,3.0,3.0,4.0,4.0,,,,64.0,27.0,6.9,6.0,0.00036789,,4,,-0.16,0.35,0.14,,,,1.0,1.0,,2.0,4.0,8.0,,1.0,,2.0,1.0,,,,,,,2.0,,,,3.0,1.0,0.3347,0.8089,0.05,,,,1.0,6.0,,,
14065077,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,35.0,30.0,2.0,1.0,0.0,16.0,17.0,18.0,5.0,,,,90.0,50.0,6.0,9.0,0.0128247,,0,,-0.12,0.03,-0.08,,,,14.0,1.0,,2.0,8.0,4.0,,2.0,2.0,,1.0,1.0,1.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,24.0,19.0,1.0,,0.0,7.0,8.0,16.0,5.0,,,,90.0,39.0,7.6,8.0,0.0382218,,1,,0.01,0.25,-0.09,,,,12.0,,,,3.0,4.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,2.0,,,,1.0,,0.1337,0.7742,0.51,,1.0,jakub.kaminskii,1.0,1.0,,,
14065077,away,1. FC Köln,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,False,12.0,11.0,1.0,,0.0,3.0,3.0,9.0,,,,,45.0,15.0,6.9,3.0,0.0850931,,1,,0.09,0.09,0.13,,,,8.0,1.0,,1.0,1.0,,,,,,,,1.0,,2.0,,,,,,,1.0,,0.7372,0.7825,0.32,,1.0,,,,,,
14065077,away,1. FC Köln,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,30,30,False,21.0,15.0,3.0,,0.0,4.0,5.0,16.0,1.0,,,,90.0,30.0,6.9,9.0,0.0704139,,2,,0.03,0.24,-0.03,,,,11.0,3.0,1.0,,2.0,4.0,1.0,1.0,,,1.0,,,,1.0,3.0,,,,,,1.0,1.0,0.0638,0.0382,0.0,,,,,1.0,,,
14065077,away,1. FC Köln,Ísak Bergmann Jóhannesson,isak-bergmann-johannesson,Í. B. Jóhannesson,M,18,180,939,M,1112327,EUR,1048377600,M,18,18,True,17.0,16.0,2.0,1.0,0.0,5.0,5.0,12.0,2.0,,,,45.0,30.0,7.8,10.0,0.390626,,1,,0.48,-0.68,-0.17,,,,11.0,7.0,2.0,1.0,2.0,,1.0,,,,,,3.0,,1.0,,,,,,,1.0,,0.3016,0.9254,0.51,,1.0,,,,,,
14065077,away,1. FC Köln,Said El Mala,el-mala-said,S. E. Mala,M,13,185,2512,M,1800475,EUR,1156550400,M,13,13,True,7.0,5.0,,,1.0,,,7.0,1.0,,,,26.0,21.0,6.9,7.0,0.238232,,2,,0.13,0.35,-0.11,,,,5.0,2.0,,,4.0,4.0,,1.0,,1.0,,,,1.0,2.0,,,4.0,1.0,,,1.0,1.0,0.0703,0.0101,-0.12,,,,2.0,2.0,,,1.0
14065077,away,1. FC Köln,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,17,17,True,19.0,12.0,3.0,1.0,0.0,3.0,4.0,15.0,1.0,,,,26.0,29.0,6.0,10.0,0.00874808,,0,,-0.18,0.03,-0.18,,,,9.0,,,,5.0,1.0,1.0,2.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,True,21.0,18.0,1.0,1.0,0.0,1.0,1.0,20.0,2.0,,,,19.0,26.0,6.6,6.0,0.0108991,,0,,0.03,0.03,-0.05,,,,17.0,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Ragnar Ache,ragnar-ache,R. Ache,F,9,182,1324,M,877544,EUR,901584000,F,9,9,True,5.0,3.0,,,1.0,1.0,1.0,4.0,1.0,,,,12.0,5.0,6.5,2.0,0.101751,,0,,0.01,,-0.05,,,,2.0,,,2.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Ron-Robert Zieler,ron-robert-zieler,R. Zieler,G,20,188,175,M,41615,EUR,603244800,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,731,M,953097,EUR,970790400,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065077,away,1. FC Köln,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
