match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_clearanceOffLine,stat_lastManTackle
10407811,home,Royale Union Saint-Gilloise,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,7,7,False,19.0,15.0,1.0,1.0,2.0,2.0,13.0,18.0,5.0,1.0,3.0,2.0,,,,,90.0,45.0,7.3,16.0,4,,,1.0,2.0,7.0,5.0,,,4.0,3.0,,,,,,3.0,3.0,,,,,,4.0,,boniface_jrn,,,,,,,,
10407811,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,F,94,94,True,10.0,7.0,1.0,,3.0,4.0,5.0,7.0,4.0,1.0,5.0,1.0,,,,,25.0,21.0,7.1,7.0,0,,,1.0,,3.0,2.0,2.0,2.0,1.0,,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,
10407811,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,14.0,1.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,home,Royale Union Saint-Gilloise,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7730,M,1127191,EUR,991094400,M,6,6,True,,,,,,,,,,,,,,,,,1.0,,,,0,Oussama El Azzouzi,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,o.elazzouzi,,,,,,,,
10407811,home,Royale Union Saint-Gilloise,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,home,Royale Union Saint-Gilloise,Viktor Boone,viktor-boone,V. Boone,D,3,191,49,M,1046455,EUR,885686400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,home,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,225,M,182363,EUR,812505600,G,12,12,False,35.0,26.0,12.0,4.0,26.0,30.0,,5.0,1.0,4.0,11.0,,1.0,6.0,,,90.0,52.0,7.6,10.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,
10407811,away,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,25,25,False,32.0,20.0,6.0,3.0,12.0,18.0,8.0,16.0,10.0,4.0,7.0,1.0,,,,,90.0,69.0,7.5,19.0,3,,,2.0,,5.0,,7.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,2.0,,
10407811,away,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,39.0,34.0,6.0,4.0,25.0,28.0,9.0,11.0,7.0,5.0,3.0,,,,,,90.0,56.0,7.7,5.0,0,,,,,1.0,,5.0,4.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,51.0,44.0,9.0,3.0,35.0,36.0,9.0,15.0,1.0,3.0,1.0,,,,,,90.0,60.0,7.0,8.0,0,Federico,Ricca,,5.0,8.0,,1.0,1.0,1.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,1.0,
10407811,away,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,False,62.0,49.0,12.0,6.0,32.0,36.0,17.0,27.0,2.0,3.0,3.0,,,,,,90.0,77.0,6.8,15.0,0,,,1.0,,1.0,,2.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
10407811,away,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,M,6,6,False,27.0,18.0,2.0,,7.0,14.0,11.0,13.0,3.0,5.0,5.0,,,,,,90.0,44.0,6.4,13.0,2,,,,,4.0,1.0,2.0,1.0,3.0,,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,63.0,56.0,4.0,3.0,29.0,33.0,27.0,30.0,3.0,2.0,6.0,,,,,,90.0,78.0,7.0,9.0,0,,,,,4.0,1.0,2.0,2.0,,,1.0,3.0,1.0,2.0,,,,1.0,True,,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,36.0,28.0,1.0,1.0,9.0,10.0,22.0,32.0,3.0,,8.0,2.0,,,,,81.0,54.0,6.9,16.0,1,,,6.0,1.0,7.0,2.0,1.0,1.0,2.0,,,1.0,3.0,,,1.0,,5.0,,3.0,1.0,1.0,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,M,7,7,False,44.0,38.0,1.0,1.0,19.0,21.0,19.0,25.0,3.0,1.0,7.0,,,,,,90.0,64.0,6.5,14.0,3,,,2.0,,5.0,2.0,2.0,,2.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,M,77,77,False,25.0,20.0,2.0,1.0,9.0,11.0,12.0,17.0,2.0,,5.0,1.0,,,,,81.0,41.0,6.6,13.0,1,,,3.0,2.0,5.0,1.0,,,2.0,,,1.0,,,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,9.0,8.0,,,2.0,3.0,6.0,6.0,1.0,,,1.0,,,,,90.0,16.0,6.4,3.0,2,Nachon Nsingi,,,,3.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,,,1.0,,,,,,,
10407811,away,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,True,4.0,4.0,1.0,1.0,,,5.0,5.0,3.0,,,1.0,,,,,9.0,12.0,6.6,3.0,0,,,1.0,,3.0,,1.0,1.0,,,,,1.0,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5676,M,876600,EUR,865900800,F,11,11,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,,,,,,,,9.0,10.0,6.3,5.0,0,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,Joel Schingtienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,M,48,48,True,,,,,,,,,,,,,,,,,,,,,0,Richie Sagrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407811,away,Oud-Heverlee Leuven,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,Mandela Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
