match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wasFouled,player_lastName,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_savedShotsFromInsideTheBox
11450186,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,5.0,3.0,,,,,3.0,5.0,1.0,,45.0,10.0,6.3,6.0,0.0257715,0,,,,,2.0,7.0,2.0,1.0,,1.0,,,,4.0,,3.0,3.0,,,,,,,,,,,,1.0,,,,,
11450186,home,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,99,99,True,9.0,5.0,,,1.0,1.0,4.0,8.0,,,45.0,25.0,7.6,9.0,0.0170265,7,,,,,7.0,5.0,9.0,,,,,,,3.0,1.0,1.0,4.0,,1.0,,3.0,1.1592,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.3228,,
11450186,home,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,F,7,7,True,11.0,7.0,2.0,2.0,4.0,4.0,4.0,9.0,3.0,,31.0,14.0,7.3,6.0,0.47398,0,,,2.0,1.0,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,
11450186,home,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,True,16.0,14.0,1.0,1.0,6.0,7.0,8.0,9.0,6.0,,31.0,23.0,7.1,3.0,0.0172596,0,,,,,,1.0,5.0,,,,,2.0,2.0,,,,,,3.0,,,,,1.0,,,,,,,,,,
11450186,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,8.0,5.0,3.0,2.0,,,5.0,8.0,3.0,,15.0,13.0,7.0,4.0,0.00590255,2,,,,,3.0,1.0,3.0,,,,,,,,,1.0,1.0,,,,,0.1564,,,,,,1.0,,1.0,,0.1686,,
11450186,home,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,3.0,3.0,,,1.0,1.0,3.0,3.0,,,15.0,6.0,6.7,,0.0022957,0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11450186,home,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,home,Samsunspor,Enes Albak,albak-enes,E. Albak,D,23,175,23,M,1431471,EUR,1116201600,D,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,home,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,home,Samsunspor,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Emre Bilgin,emre-bilgin,E. Bilgin,G,99,188,495,M,1050730,EUR,1077753600,G,23,23,False,29.0,24.0,11.0,6.0,20.0,23.0,4.0,6.0,11.0,3.0,90.0,42.0,7.0,6.0,0.00116156,0,0.4914,Emre Bilgin,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0
11450186,away,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,45.0,35.0,5.0,1.0,22.0,25.0,13.0,20.0,6.0,,90.0,64.0,6.9,11.0,0.0112859,0,,,,,3.0,9.0,8.0,1.0,,1.0,4.0,1.0,1.0,1.0,,7.0,,,3.0,,,,,1.0,1.0,,,,,,,,,
11450186,away,Fatih Karagümrük,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,26,26,False,40.0,33.0,8.0,5.0,23.0,25.0,10.0,15.0,6.0,,51.0,48.0,7.0,7.0,0.00289351,0,,,,,,2.0,3.0,,,4.0,,,,1.0,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,
11450186,away,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,5,186,210,M,817987,EUR,854064000,D,5,5,False,57.0,40.0,12.0,3.0,33.0,39.0,7.0,19.0,6.0,,90.0,74.0,7.0,20.0,0.00194935,0,,,1.0,,2.0,4.0,5.0,,,5.0,1.0,1.0,1.0,2.0,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,47.0,36.0,7.0,1.0,14.0,17.0,22.0,33.0,8.0,,90.0,75.0,6.8,18.0,0.0557898,1,,,3.0,,,5.0,3.0,,,3.0,3.0,,,1.0,1.0,3.0,1.0,,1.0,,,0.0315,,3.0,2.0,True,,1.0,,,,,,
11450186,away,Fatih Karagümrük,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,36,178,72,M,1069011,EUR,1042675200,M,97,97,False,45.0,33.0,5.0,1.0,18.0,19.0,15.0,26.0,3.0,,90.0,56.0,6.6,15.0,0.0122533,0,,,,,2.0,6.0,5.0,1.0,,2.0,2.0,1.0,,1.0,,3.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
11450186,away,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,8,182,77,M,209082,EUR,673920000,M,6,6,False,38.0,30.0,,,15.0,16.0,15.0,23.0,7.0,,90.0,55.0,7.0,12.0,0.0231305,1,,,1.0,,2.0,6.0,7.0,,,3.0,1.0,1.0,,2.0,1.0,2.0,1.0,,4.0,,1.0,0.0332,2.0,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,M,7,7,False,25.0,21.0,3.0,,6.0,8.0,16.0,21.0,5.0,,90.0,42.0,6.6,14.0,0.197705,2,,,4.0,1.0,,6.0,2.0,,,,1.0,1.0,,1.0,2.0,1.0,3.0,,,,,0.0411,1.0,4.0,1.0,,,1.0,,1.0,,0.0612,,
11450186,away,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,,181,141,M,139798,EUR,701481600,M,9,9,False,38.0,28.0,5.0,1.0,9.0,13.0,19.0,33.0,3.0,,83.0,54.0,6.7,20.0,0.232674,1,,,8.0,,,5.0,2.0,,,,,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,,1.0,0.08,1.0,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184,385,M,826162,EUR,916617600,M,10,10,False,29.0,22.0,3.0,1.0,7.0,9.0,15.0,22.0,4.0,,90.0,60.0,6.9,20.0,0.0197706,1,,,2.0,,,8.0,11.0,,,,,1.0,1.0,,,2.0,3.0,,5.0,,,0.0519,3.0,8.0,5.0,,,1.0,1.0,,,,,
11450186,away,Fatih Karagümrük,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181,319,M,587962,EUR,713404800,F,15,15,False,17.0,7.0,2.0,1.0,2.0,5.0,5.0,12.0,2.0,,67.0,21.0,6.7,13.0,0.0133139,1,,,,,2.0,2.0,2.0,,,,,,,,1.0,1.0,2.0,,,,,0.042,1.0,,,,,1.0,1.0,,,,,
11450186,away,Fatih Karagümrük,Frédéric Veseli,frederic-veseli,F. Veseli,D,34,183,158,M,137775,EUR,722217600,D,3,3,True,13.0,10.0,1.0,1.0,5.0,5.0,5.0,8.0,2.0,,39.0,22.0,6.5,5.0,0.00133132,0,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,True,7.0,6.0,,,2.0,3.0,4.0,4.0,,,23.0,8.0,6.5,1.0,0.00066368,0,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,True,5.0,3.0,,,2.0,4.0,1.0,1.0,,,12.0,6.0,6.3,3.0,0.00305558,0,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Furkan Bekleviç,furkan-beklevic,F. Bekleviç,G,99,192,20,M,934507,EUR,917740800,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Kerem Yandal,kerem-yandal,K. Yandal,G,96,197,10,M,1634332,EUR,1147132800,G,96,96,True,,,,,,,,,,,,,,,,0,,Kerem Yandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,24,188,33,M,179189,EUR,679276800,D,54,54,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Emir Tintiş,emir-tintis,E. Tintiş,D,3,187,27,M,1210418,EUR,1073865600,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450186,away,Fatih Karagümrük,Samed Onur,samed-onur,S. Onur,M,8,175,60,M,980608,EUR,1026691200,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
